start	end	text
442540	449240	Was dir schon auffällt, ist, das Glas hast du recht voll gemacht und der Kran ist relativ klein.
451600	461480	Und also sobald du ihm das reinnimmst, nimmt er einen ordentlichen Schluck. Und da ich verbinde
461480	463140	mal auch mit deinem
463140	464980	Wahrnehmungswurf von gerade eben.
465540	466940	Also der hat offenkundig Durst.
467660	469140	Ihr seid gerade eben,
469660	471460	ihr habt den befreit, ihr seid mit
471460	473780	dem über die Steppe geflogen.
474540	475640	Der hat offenkundig Durst
475640	476940	und das merkst du in dem Moment,
477440	478980	in dem er anfängt,
479340	481340	so kurz zu atmen
481340	483420	und zu husten, der hat einen viel
483420	484480	zu großen Schluck genommen.
485320	487620	In den nächsten Minuten merkst du aber,
488280	488980	also die Frage ist,
489480	490780	bietest du ihm noch was anderes an?
518080	520460	Der Kran nippt immer wieder.
521280	525020	Wer da ist, kann gerne mal einen Inside-Wurf machen.
536960	541420	Ghalrixtho, du hast den Eindruck, der trinkt weiter, nicht mehr so schnell.
541940	549300	Der will sich nichts anmerken lassen, dass es doch ziemlich stark ist und markiert so ein bisschen den harten Typen.
551400	554780	Das heißt, er trinkt, er trinkt weiter, immer so kleine Schlückchen, aber er trinkt.
554780	589090	So, wohin bringt ihr mich denn? Naja, erstmal müssen wir zum Raumhafen. Ihr müsst mich zum Raumhafen bringen. Naja, viel zu lang. Naja, bevor sie zu viel merken.
589090	594750	Ach, sag mal, das ist interessant, Komaru.
595650	601390	Bist dir nicht sicher, aber du hast den Eindruck, dass die drei Augen so ein bisschen sich unabhängig voneinander bewegen können.
601850	605290	Und das dritte Auge, das verfolgt sehr genau deinen Donut.
621220	623660	Oh, ja, ja, ja.
624800	627100	Er reibt sich die Hände so ein bisschen.
629100	629960	Was ist das?
630440	631620	Es wäre jetzt nicht schlecht.
632620	634460	Ich bezahle euch auch gut, ist ja klar.
634540	672210	Bei allen. Die Frage ist, wer seid... Moment mal. Wer hat euch eigentlich bezahlt? Egal, wer euch bezahlt hat, ich werde euch besser bezahlen. Also hört mal, ich habe ein bisschen Ärger mit Leuten, weil die mit einem Talent wie mir nicht gut umgehen können.
672210	684070	So, und jetzt möchte ich gerne endlich verschwinden und in Ruhe mein Leben leben. Und ihr könnt mir dabei helfen und könnt ein bisschen was dabei verdienen.
684510	703010	Drei Augen konzentrieren sich jetzt auf dich.
704170	710540	Wie, was meinst du? Von wem sprichst du denn?
720730	723090	Ich bezahle euch gut, damit ich nichts erzählen muss.
730760	734060	Er nimmt nochmal einen Schluck.
734060	780120	Du merkst, nachdem
780120	781620	Herr Ganten
781620	784500	das so gesagt hat, geht sein Blick
784500	786840	durch diese
786840	788620	Lounge, in der ihr gerade seid
788620	792920	Ghalrixtho, du hast ihn ja gerade sehr genau beobachtet
792920	794560	er nimmt nochmal ein
794560	803400	er nimmt einen großen Schluck
803400	809660	und danach gleich nochmal
809660	811380	ein, du merkst
811380	813540	Ghalrixtho, wie er nach dem, was die
813540	817000	beiden hier so sagen, deutlich nervöser wird.
818800	824480	Ich, äh, ja, ja, natürlich, Informationen, Informationen, aber vielleicht sollten wir
824480	828040	uns erstmal auf den Weg machen und dann bekommt ihr Informationen.
829720	832840	Ich bin, ich bin ein sehr informierter Typ.
833700	834400	Ich kenne mich aus.
835320	836820	Ich kann euch Türen öffnen.
857670	862970	Nein, nein, ihr bringt mich, ihr bringt mich am besten dorthin, wo ich es möchte und was
863510	865110	Was kann ich euch dafür geben?
865530	866770	Für wen arbeitet ihr?
869310	870550	Nein, nein, ich will es gar nicht wissen.
871390	876670	Was kann ich machen, dass ihr mir diesen Gefallen tut?
905380	907360	Also, dass ich jetzt nichts Falsches sage.
907360	912880	Also, er nennt so grob eine Tageszahl, die euch bislang schon bekannt war.
913260	917000	Also, ich glaube, drei Tage oder sowas waren das, glaube ich.
917060	917740	Länger ist er.
918360	919860	Also, das passt, drei Tage.
921000	929100	Ich weiß nicht, da war es immer dunkel, aber zwei, drei, vier Tage?
929660	960340	Ja, das war ja die Scheiße.
961480	962820	Es war ja alles geplant.
963520	967720	Ich wollte ja, ich wollte mich absetzen und alles ist gut.
968360	969260	Ja, bleib mal perfekt.
971560	973620	Naja, bis die Wirklichkeit dazwischen kam.
981670	982990	Nein, natürlich nicht.
983650	986050	Keine Ahnung, warum sie das gemacht haben.
986710	987350	Ist doch Quatsch.
998930	1000330	So kann man das sagen, ja.
1000330	1004330	Ich habe mit dem Imperium nichts am Hut. Ich weiß nicht, was...
1006030	1014700	Ich bin ein Opfer. Kollateralschaden oder so. Ich weiß es nicht.
1015360	1021340	Ich habe jedenfalls mit dem Imperium nichts am Hut. Was mischen die sich da ein?
1031810	1036460	Den ersten Tag... Mal ganz kurz würfeln.
1040880	1044620	Warum? Warum stellt ihr mir eigentlich diese ganzen Fragen?
1045180	1047000	Wie wäre es, wenn ich jetzt mal eine Frage stellen darf?
1055770	1058710	Aha. Gut, also vor wem arbeitet ihr?
1058710	1080290	Das klingt gut. Gut, dann seid ihr wieder dran. Andreas, was hattest du gesagt?
1089120	1095980	Ja, das dritte Auge nennen wir es das Hungerauge. Fokussiert das Essen.
1096620	1101680	Was war die Frage? Er wendet sich für dir zu, Garrixo?
1106510	1106950	Im Essen?
1107390	1120450	Nichts, haben sie mich schworen lassen. Dann haben sie mich über meinen Arbeitgeber ausgefragt.
1132900	1158570	Ihr müsst wissen, ich war Buchhalter des örtlichen Kobalt-Kartells. Ich weiß ziemlich viel über die Geschäfte. Also, naja, Zahlen. Meine Welt sind Zahlen. Und aus allen Zahlen kann man die Wahrheit herauslesen. Und ich kenne alle Zahlen.
1158570	1170110	Und dafür haben sie sich interessiert. Aber diese Vollidioten, die wissen gar nicht, wie viel Zahlen bedeuten. Die haben doch keine Ahnung.
1179480	1189750	Was hast du denn zu essen gemacht?
1245280	1254350	Nein, ich wollte eigentlich damit abschließen. Die wollten alles mögliche wissen an Zahlen.
1255170	1262390	Die wollten Dinge über das Kobalt-Kartell wissen.
1262550	1264850	Aber die haben solche einfachen Fragen gestellt.
1265690	1268530	Wie viele Leute sind es? Welche Geschäfte machen die?
1268970	1272130	Wer ist der Chef? Was haben sie auf dem Kerbholz?
1272870	1275970	Keine Ahnung. Mit diesen operativen Geschäften habe ich nichts zu tun.
1275970	1283170	Ich kann Ihnen sagen, wann welches Geld von welchem Konto auf welchen Sticks reinkommt.
1283170	1288350	Wann er es wieder rausgeht. In welchen Stückelungen. Das kann ich Ihnen sagen.
1288930	1295210	Und daraus können wir die ganze Wahrheit erfahren. Aber das interessiert diese Vollidioten vom Imperium nicht.
1295950	1300630	Die verstehen nicht, wie wichtig Zahlen sind. Also zumindest nicht die in dem Keller.
1326250	1330590	Die haben viel gesehen, aber das ist nicht der Punkt.
1332430	1338130	Ich habe keine Lust mehr auf diese Scheiße. Die behandeln mich nicht gut.
1339570	1342930	Die verstehen nicht, dass sie es mit einem Künstler zu tun haben.
1343550	1345210	Ich bin ein Künstler der Zahlen.
1345670	1347070	Aber das wertschätzen die nicht.
1347850	1357320	Und da habe ich mir gedacht, dann nehme ich nur meinen Teil, den ich verdiene und mache woanders mir ein gutes Leben.
1358160	1358800	Ganz einfach.
1383490	1385350	Erstmal wollte ich da raus, einfach weg.
1387050	1389370	Natürlich muss ich Geld verdienen.
1389590	1391190	So viel konnte ich auch nicht beiseite schaffen.
1393160	1394420	Aber ich wollte erstmal weg.
1394420	1415120	die Galaxis ist groß.
1416680	1417760	Ich hätte schon ein Örtchen
1417760	1418640	für mich gefunden.
1424720	1428040	Der trinkt
1428040	1428800	relativ viel.
1430620	1431520	Also du merkst auch,
1431940	1434120	er kommt so ein bisschen ins Plaudern, er nimmt immer wieder
1434120	1435920	einen Schluck und das hat auch
1435920	1437280	offenkundig jetzt schon Wirkung.
1443060	1445100	Er isst nebenher was von der
1445100	1486090	Polenta. Gags
1486090	1487690	ist in der Tat auch dabei.
1489390	1490190	Schaut und
1490190	1491810	wendet sich dann an dich, Ganten.
1492930	1496670	kann ich auch einen Tintenfischring haben.
1522090	1527670	Nimmt das und mit seinem Visor schaut er den genau an.
1529790	1533670	Er irgendwie in der Hand bewegt sich, man hört so kurze Sohren.
1534610	1541730	Dann hörst du, wie Gag sagt, ich muss jetzt eine beliebige Zahl improvisieren,
1541730	1545330	aber die scheint nicht ganz irrelevant zu sein.
1545330	1578960	Oh, 23% Fett, 7% Kohlenhydrate. Sehr lecker. Aber er nimmt sie offenkundig nicht zu sich. Du bist ein guter Koch, Ganten. Der Gran Darufell, ohne so richtig zu gucken, er isst, er trinkt weiter.
1578960	1581640	So, aber jetzt sollten wir noch langsam los.
1595940	1596580	Sie immer noch?
1598560	1599840	Da wird euch doch was einfallen.
1624190	1624470	Ja.
1644360	1645180	Oh, das ist gut.
1646920	1647360	Moment.
1648280	1648940	Was heißt das?
1650360	1651740	Wie seid ihr da dran gekommen?
1657750	1659190	Seido? Wo ist Seido?
1660230	1661570	Dieses verdammte Arschloch.
1661710	1662490	Der hat mich verkauft.
1680510	1682470	Ihr habt, glaube ich, alles mitgenommen. Genau.
1696960	1698500	Das bin ich anders verdient.
1699860	1701620	Mann, ich habe dem viel Geld gezahlt.
1703040	1730220	Und dann sowas. Das war der Plan, ja. Er wollte mir was organisieren und dann war diese blöde Blockade da und dann meinte er, ja, ja, er würde sich kümmern. Und auf einmal waren die Imperialen da und haben mich abgeführt. Eine Scheiße.
1730220	1778120	Ja, hört mal ich. Bin ich blöd. Ich weiß, dass ich irgendwie mein Auskommen garantieren muss. Und ich weiß, dass die wichtigste Ware, die ich habe, vielleicht diese Informationen sind. Aber ich würde sie nicht leichtfertig rausgeben. Ich möchte keinen Stress mit denen. Ich möchte einfach nur meine Ruhe haben.
1778120	1792710	Wahrscheinlich war es nicht... sehen die das ein bisschen anders, aber ich würde nichts, keine Informationen verkaufen, wenn es nicht unbedingt notwendig wäre.
1805600	1809600	Ist ganz schön gut. Er trinkt nochmal.
1811900	1823370	Ja, naja, ich mach mal kurz eine Art Konsti-Wurf für ihn, einen Moment.
1823370	1854850	Ja, ja, ich hab ein Talent dafür, hatte ich schon immer.
1855770	1864020	Und irgendwann, irgendwann habe ich dieses Talent.
1866920	1868540	Naja, habe ich was studiert.
1869560	1877200	Wie ihr wisst, ich komme, er beginnt schon wirklich so ein bisschen zu nuscheln.
1878160	1880380	Ich komme aus Malastare.
1880880	1882220	Wart ihr schon mal in Malastare?
1885810	1886410	Malastare?
1891550	1893990	Ja, von da komme ich.
1893990	1905380	Und naja, irgendwann hat man erkannt, dass ich gut mit Zahlen umgehen kann.
1905480	1906720	Und dann habe ich das studiert.
1907720	1909340	Aber das war mir immer zu trocken.
1909700	1913160	Die verstehen nicht, dass man mit Zahlen auch kreativ umgehen muss.
1914140	1918040	Und dann kam eins zum anderen und ich habe für den und jenen gearbeitet.
1919180	1924040	Und irgendwann, vor zehn Jahren oder so, bin ich hier in Lothal gelandet.
1930880	1934660	Ja, ich habe schon vorher für den einen oder anderen gearbeitet.
1934660	1939100	Das Kartell hat ja Verbindungen.
1940660	1942160	Und ich habe gemerkt, die wissen das.
1942860	1945380	Ich dachte, die wissen das zu schätzen.
1946060	1948220	Und am Anfang wussten sie das auch zu schätzen.
1948380	1953400	Aber irgendwann, irgendwann haben die das sehr verständlich genommen, was ich mache.
1954400	1958700	Und was soll ich sagen?
1958700	1964790	wurden streng mit mir, wenn Zahlen nicht genau gestimmt haben.
1965610	1966930	Dabei müssten sie doch wissen,
1967910	1972910	Mathematik, Zahlen, die sind immer eine Annäherung.
1973910	1977010	Manchmal muss man auch schätzen, aber man muss eben gut schätzen.
1977010	1979930	Und wehe, bei denen stimmt etwas nicht.
1980810	1982550	Oh, da waren sie ganz empfindlich.
1984920	1986580	Und das habe ich nicht auf mir sitzen lassen.
1986580	2044200	Ja, er mustert dich erneut mit allen drei Augen. Das ist eine interessante Frage.
2044200	2107250	Naja, es ist so, dass das Kartell früher auch in den Minen aktiv war.
2107250	2131690	Aber naja, zumindest irgendwie. Sie haben Arbeiter organisiert. Sie haben manchmal auch Deals organisiert. Nicht mit dem Geschirrtenzeug selbst. Das hat das Imperium selbst in der Hand.
2131690	2156140	Aber wenn es darum ging, was sich die Gewerkschaft vorstellt, wenn es darum ging, dass neue Arbeitsgeräte geliefert werden mussten, wenn es darum ging, die Schlacke und den Abfall, der bei der Abbau entsteht, das fachgerecht zu entsorgen.
2156140	2168740	Steht hier, wer ich meine. Und das war ein gutes Einkommen. Aber irgendwann, irgendwann wollte das Imperium das nicht mehr.
2168740	2190940	Auf einmal war die Kenpenny-Mine und das ist ehrlich gesagt die Hauptmine gewesen. Irgendwann wollten sie die Dienste des Kartells nicht mehr.
2190940	2210420	Und genau das gleiche gilt für den Erzschlund. Nur die alte Naube, die wurde noch weiter betrieben und da hat das Kartell noch ein bisschen Einfluss. Und das Kartell fand das nicht so lustig, aber was sollen sie machen?
2210420	2256820	Das Imperium hat nicht verhandelt. Rex won. Besser zu sagen, Rex spricht nicht viel mit mir. Er hält mich für einen Taschenrechner. Und so behandelt er mich auch. Der weiß, was ich kann, aber über solche Sachen spricht er nicht mit mir.
2256820	2276460	Ich hatte den Eindruck, naja, Rex ist ein Geschäftsmann. Der hat nichts für das Imperium übrig. Der ist aber auch kein Gegner des Imperiums, solange es ihn nicht stört. Aber es hat ihn gestört.
2276460	2284640	und ich sag mal, in den letzten Jahren wurde das Imperium immer schwieriger hier auf Lothal
2284640	2292420	und das Kartell, die sind kreativ, die lassen sich schon Sachen einfallen.
2292780	2295940	Nicht aus Überzeugung, weil es Geschäftsleute sind.
2297100	2303440	Und ich glaube, irgendwann mal war das eine Partnerschaft, aber das ist es nicht mehr.
2303440	2333510	Die belauern sich gegenseitig, die hintergehen sich gegenseitig, aber nichts, was offenkundig wird. Ja, das und weil das Auswirkungen auf meinen Job und meinen Alltag hatte. Weil einmal auf jede Zahl ganz genau geschaut wird. Keine Kreativität mehr.
2333510	2383510	Hm. Der ist gut, ja, das ist er. Das ist ein kluger, strategischer Typ. Der weiß seine Karten gut zu spielen. Und ich glaube, das Imperium hat inzwischen gemerkt, dass sie ihn nicht in ihrer Tasche haben.
2383510	2386730	und die wissen, dass er gefährlich ist.
2389820	2393860	Das Imperium war mal zu Gast hier.
2394980	2397800	Inzwischen ist das nicht mehr so.
2397800	2403020	Das Imperium macht sich breit, macht alles platt, vergiftet alles.
2404520	2412180	Und irgendwann hat Rex gemerkt, dass wenn das so weitergeht, es keine Geschäfte mehr gibt.
2412180	2431620	Und auch wenn Rex keine Armee hat, weiß das Imperium, dass sie da einen gefährlichen Typen vor sich haben. Und ich glaube, manchmal haben sie Angst vor ihm.
2431620	2486040	Nein, nein. Natürlich gab es, naja, es gab verschiedene Geschäfte. Rex hat auch dafür gesorgt, für Ordnung zu sorgen. Der hat dafür gesorgt, dass die ihr Zeug machen können und sich niemand dabei stört. Und irgendwann haben sie offenkundig beschlossen, das selbst zu machen. Oder Rex hat beschlossen, es nicht mehr für sie zu machen. Darüber hat keiner mit mir geredet.
2493130	2495370	Jedenfalls sorgt er jetzt nicht für Ordnung und...
2498220	2499660	Die können das nicht so gut wie er.
2542590	2545710	Ja, Vanira, du findest sie, die hat schon gegessen.
2545890	2547570	Die ist in irgendwelchen Konsolen.
2549610	2554330	Sicherlich, es wird dem, unserem Gast, sicherlich, sie zwinkert dir so zu.
2555790	2559750	Gesundheitlich ist das wohl angemessen, wenn er schläft, zu seinem eigenen Guten.
2601700	2602740	Gar kein Problem.
2603020	2609330	Sie meint, ich kümmere mich darum.
2609330	2630550	Und fünf, zehn Minuten später hast du ein gekühltes Wasser in so einem Glas. Wahrscheinlich ist es in Wirklichkeit kein Glas, sondern irgendein Kunststoff, der aber aussieht wie Glas. Und sie meinte, gib es dir und sagt, es sorgt dafür, dass nur er davon trinkt.
2630550	2652840	Und oh ja, er gießt sich davon was in sein anderes Glas ein.
2653540	2656160	Das stimmt, ich glaube, ich habe schon zu viel getrunken.
2657720	2662860	Und ja, trinkt mit großen Schlucken.
2663080	2666680	Ja, ich meine, er hat bislang nur Alkohol getrunken, also der Durst ist nicht weg.
2667660	2697570	Und ja, stimmt schon nicht.
2697570	2703250	aber wir müssen aber wirklich
2703250	2705350	bald los
2705350	2707390	vielleicht könnt ihr einfach schon los
2707390	2709910	und ich lege mich nur kurz hin
2709910	2710130	ja
2710130	2714980	nein nein ich lege mich nur kurz hin
2714980	2716120	und ihr könnt ja schon mal
2716120	2719040	könnt ja schon mal
2719040	2720160	euch auf den
2720160	2724770	ja das war
2724770	2726710	was Vanira da reingemischt hat
2726710	2730340	wirkungsvoll
2730340	2733550	und er sagt so ein bisschen
2733550	2735670	sich zusammen, murmelt noch
2735670	2742700	und ist dann wirklich schon eingeschlafen.
2756690	2761770	Gags meint, ich kann auf ihn aufpassen.
2778850	2783770	Das Wirde Maher stellt sich im Grunde in den Raum an so eine Ladekonsole dran
2783770	2786250	und lädt einfach nebenher auf.
2786250	3299060	Ich habe bislang keinen anderen Kontakt als vor Ort zu sein.
3299480	3313030	Das ist eine gute Frage. Ich denke, es wird jetzt früher Abend sein.
3315700	3316700	Später Nachmittag.
3316700	3360550	Sagst du nochmal, dass dein Bauchgefühl dir was sagt?
3394750	3396970	Mach doch mal einen Insight-Wurf.
3402190	3406550	Also natürlich berufsbedingt ist der schwer einzuschätzen.
3408050	3410510	Ich sage mal die zwei Seiten der Medaille.
3413230	3416030	Also erstens, wahrscheinlich hast du deine Frage falsch gestellt.
3416510	3419410	Vertrauen darf man dem nicht.
3419830	3420630	Würdest du nie.
3420630	3438350	Wenn man dem vertrauen könnte, wäre er nicht an dieser Stelle, würde er seinen Job nicht machen. Sicherlich kann man dem nicht vertrauen. Die Frage ist, und so würdest du ihn zumindest einschätzen, was ist für das Geschäft gut?
3438350	3447350	Und der ist sicherlich keiner, der Leute aus schlechter Laune über die Klinge springen lässt.
3447470	3450530	Die große Frage ist, was ist für das Geschäft gut?
3452130	3456190	Und seid ihr Ressourcen, seid ihr Assets für ihn, die er noch braucht?
3456650	3457530	Seid ihr Gefahren?
3458730	3461270	Das sind die Fragen, wie du das einschätzt.
3462670	3467200	Was die Antworten sind, das bleibt natürlich euch überlassen.
3467200	3914000	Ja, ja, da gibt es Verschiedenes. Also das jetzt nicht, aber ich sage mal entweder irgendwelche Gesteinsformationen oder altes Farmhaus oder so. Man muss dazu sagen, also die allermeisten der Bauernhöfe oder Farms, die es hier gab, und das waren einige, die sind stillgelegt in der Zwischenzeit.
3914000	3939460	Das heißt, so stillgelegte Sachen, das findet man auf jeden Fall. Man würde sicherlich auch noch ein, zwei finden, die nicht stillgelegt sind. Ansonsten Wassertürme, zumindest alte Wassertürme, die in den allermeisten Fällen eben, weil die Farms nicht mehr aktiv sind, auch veraltet sind. Aber solche Landspots gibt es auf jeden Fall.
3939460	3975660	Also es gibt, ja, also schon ein bisschen weiter weg von der, also nicht direkt am Stadtrand, aber schon näher zur Stadt als jetzt, dort wo ihr jetzt seid, gibt es so ein, ja, Schrockplatz trifft das, glaube ich, ganz gut.
3975660	4006500	Also so ein bisschen ein Friedhof alter Fahrzeuge. Das sind zum Teil Raumschiffe, die ausgeschlachtet wurden. Aber wirklich so ausgeschlachtet, da findet man nichts mehr Wertvolles. Aber sowas gibt es.
4006960	4236710	Das heißt, die Erkundung wollt ihr mit dem Raumschiff machen?
4244290	4282100	Alles klar. Also da kann sich natürlich Danira ein bisschen drum kümmern. Grundsätzlich einfach die Frage, wie viel Zeit wollt ihr verwenden? Sonst ist das erstmal eine Short Rest, die ihr jetzt habt. Für eine richtige Long Rest braucht man eben dann doch acht Stunden.
4282100	4326660	Nee, das sind...
4329020	4331040	Was ist denn dein Hitdie?
4331200	4338840	Das ist ein, denke ich, Operative D8.
4339300	4346540	Das heißt, du kannst dir bis zu drei Mal D8 plus eins gönnen,
4347560	4349060	sozusagen als Heilung.
4349520	4352420	Aber dann ist Schluss und die kriegst du erst wieder
4352420	4354180	bei der nächsten Long Rest.
4356800	4358300	Aber ich sehe schon, du hast schon einmal gewürfelt.
4358300	4371880	hast, kannst dir also einen Trefferwürfel aktuell abziehen und hast 14 Punkte im Moment
4371880	4383600	von 21 dran. Dann hast du 20 und hast noch einen Trefferwürfel übrig. Und so eine Short
4383600	4387160	Rest, also das sind wirklich, keine Ahnung, 10 Minuten oder sowas, ich weiß es nicht
4387160	4393380	genau, oder eine Stunde oder so, ja okay, also wirklich was Kurzes, aber da muss man
4393380	4395520	dann nicht wirklich durchschlafen
4395520	4397320	und alles. Und Longrest heißt
4397320	4399280	wirklich, genau,
4399720	4401620	genau, das ist jetzt schon
4401620	4402760	abgegolten.
4510830	4521680	Die anderen kümmern sich
4521680	4523640	um den
4523640	4525440	Schlafenden, wobei, also der ist
4525440	4526000	wirklich flach.
4527840	4539040	Ich kenne die
4539040	4541020	Teiligten nicht,
4541220	4544900	aber am Ende des
4544900	4547080	Tages ist unser Gegner das Imperium.
4547280	4548780	Und die Frage ist, wer ist
4548780	4549900	unser bester Verbündeter?
4550900	4553480	ich denke, ich bleibe hier.
4554820	4558620	Ich bin euch kein Nutzen da draußen und werde mich hier holen.
4560480	4565220	Mein Zustand ist nach wie vor...
4565220	4566320	Es muss noch besser werden.
4570940	4572880	Ich lasse mich ungern mit Verbrechern ein,
4572880	4581020	aber ich glaube, der hilft uns mehr als dieser Kran.
4618980	4620540	Gut, ihr fahrt los.
4622120	4624520	Ihr habt so grob ja die Koordinaten.
4624520	4628500	Ihr seid ja schon mal irgendwann sicherlich dran vorbei oder drüber geflogen.
4628940	4631120	Müsst euch jetzt noch mal so ein bisschen sortieren.
4631700	4632480	Fahrt los.
4632920	4633960	Jetzt noch mal zur Erinnerung.
4634080	4638440	Wie weit entfernt von der Stadt wart ihr denn mit dem Raumschiff?
4640300	4641940	Hat ihr das irgendwie festgelegt?
4651360	4651900	Okay.
4652680	4652840	Gut.
4655080	4656960	Ihr wolltet relativ weit raus, ja.
4663580	4663780	Gut.
4663780	4674590	Und das heißt zunächst mal, ihr fahrt eine ganze Weile, um zu diesem Schrottplatz zu kommen.
4674970	4678430	Also ihr hattet ja verschiedene Optionen im Blick.
4678570	4683410	Ihr sucht ja spezifisch nach einer Option, die eher näher an der Stadt dran ist.
4684450	4689190	Das heißt, ihr schließt auch ganz schnell andere Dinge aus, die Optionen gewesen wären.
4689190	4693470	diese Bauernhöfe beispielsweise, die da in Frage gekommen wären,
4693770	4695750	die sind alle zu weit von der Stadt entfernt.
4697370	4701010	Sodass letztlich wirklich vor allem dieser Schrottplatz bleibt,
4701710	4705390	der naturgemäß nicht allzu weit von der Stadt entfernt ist,
4705690	4710910	sondern letztlich an die Infrastruktur der Stadt mehr oder weniger anknüpft.
4711430	4714230	Mehr oder weniger insofern, der liegt natürlich nicht in der Stadt.
4714890	4717650	Das ist bewusst am Rand, es ist ein Schrottplatz.
4718270	4723350	Das ist sicherlich auch ein Schrottplatz, der sich erst mit den Jahren zu einem solchen entwickelt hat.
4725350	4726570	Na ja, wie stellt ihr euch das vor?
4726670	4728090	Ganten, wie stellst du dir das vor?
4728230	4736390	Wahrscheinlich hat es mal damit angefangen, dass irgendjemand seine Sachen entsorgt hat, ohne sich zu viel Stress zu machen und am Stadtrand das gemacht hat.
4736390	4762520	Und dann kam noch einer dazu und noch einer dazu und dann ist das irgendwann gewachsen und dann war es ein Schrottplatz.
4762520	4781160	Ja, ja. Und da gab es sicherlich eine Zeit, in dem das auch genutzt wurde, systematisch zum Ausschlachten. Aber irgendwann, auch da, haben sich offenkundig die Zeiten geändert. In den letzten Jahren, zehn Jahren, hat sich in diesem ganzen Planeten einiges geändert.
4781160	4800180	Ihr fahrt in die Richtung und ihr seid sicherlich anderthalb Stunden, vielleicht noch ein bisschen länger unterwegs, bis ihr dann schon im Hintergrund die Stadt seht und dann auf die Peripherie der Stadt kommt oder seht.
4800180	4824780	Ihr seht, Teile der Stadt, das ist weniger bewohnt, sondern das sind eher Industrieteile, Industriebereiche der Stadt, die zum Teil älter sind und nicht mehr genutzt wurden, die zum Teil auch ein bisschen neuer sind, weil da früher vielleicht sogar noch Bauernhöfe oder sowas waren, die dann aber wieder abgestoßen wurden.
4825780	4834180	Jedenfalls kommt ihr in Richtung dieses Schrottplatzes, der wirklich also zur einen Seite hin in die Steppe hinausragt.
4834880	4842420	Aber zur anderen Seite hin, es ist eine vierspurige Straße, die von hier in die Stadt führt.
4842420	4847220	Eine Straße, wo ihr aber schnell merkt, also die ist nicht mehr in gutem Zustand.
4848900	4852520	Da liegt auch allerlei Müll auf der Straße immer wieder rum.
4853380	4858860	Nichts, wo ihr nicht mit eurem Speeder ganz gut drumherum kommt.
4858980	4861120	Ihr habt euch ja inzwischen ja gar nicht ganz gewöhnt.
4862820	4872360	Ja, und dann beginnen so nach diesem Schrottplatz einzelne Häuser, einzelne Industriekomplexe, die vielleicht auch inzwischen eben nicht mehr genutzt wurden.
4872360	4875860	Und dann so Stück für Stück geht es dann in die Stadt rein.
4875860	4883100	Das ist sicherlich, sind das zwei Kilometer, bis du richtig wirklich in bewohntes Stadtgebiet kommst.
4883180	4884800	Aber dazwischen ist Infrastruktur.
4887140	4890360	Genau.
4891740	4893500	Der Schrottplatz selbst.
4894980	4897880	Der Schrottplatz ist wahrscheinlich inzwischen der falsche Begriff.
4898140	4900960	Es ist ein Fahrzeugfriedhof.
4902440	4904400	Und zwar verschiedene Dinge.
4904400	4923240	Da sind Skelette. Da ist offenkundig ein Skelett von einem großen Frachtraumschiff. Da ist alles runter, was wirklich Wert hatte und alles Weitere.
