start	end	text
711820	764860	Ja, hier nicht, aber du hast nur im Cockpit die Möglichkeit, nach draußen zu schauen. Hier in diesem mittleren Bereich, ich habe euch die Grill gezeigt, also das ist tatsächlich genau dieses Schiff, welches ihr sehen könnt bei dem Handout.
764860	774420	und die Gefangenen, nicht Gefangenen, die Verletzten und Dr. Raff finden sich im Zentrum, also in diesem Zentrum der Untertasse
774420	779340	und ihr dann den Gang einfach weiter Richtung Cockpit.
779340	782020	Und wie ihr sehen könnt, da ist nicht viel Platz.
791300	801100	Über dir diese Szene, die Felsnadeln, die aufgewirbelten Xandus, die in großen Schwärmen von links nach rechts fliegen
801100	804260	und der Traktorstrahl.
804340	807660	Und ihr seht eben auf dem Kommunikations-, nicht auf dem Kommunikations-,
807660	814740	auf dem Navigationspanel seht ihr diese beiden Traktorstrahlsymbole,
814740	821540	die immer wieder solche Signaturen geben,
821660	827040	als würden zwei Zangen das Raumschiff gefangen haben.
827040	871100	Genau, also das ist gar nicht so einheitlich. Ein Traktorstrahl ist ja nichts anderes als auch so ein Antimaterie-Energiefeld, welches versucht, eine Schwerkraft zu erzeugen und im Grunde hier die Schwerkraft in Richtung der Titan einzustellen.
871600	883960	Gleichzeitig muss es aber auch Energiefelder geben, die, also entweder ist das Schwerkraftfeld so stark, dass der Antrieb ausgeschaltet werden kann, einfach durch die Kraft des Traktorstrahls.
884380	891420	Oder aber es gibt noch irgendwelche Störsignale, Störsender, Ionen, Beschuss, was auch immer. Es gibt verschiedenste Lösungen.
891420	911960	Diese Imperialen sind dafür bekannt, dass die einfach derartig starke Signale ausstoßen, dass die die Triebwerke einfach durch größere Kraft festhalten. Also das Triebwerk ist vielleicht dann auf Maximum, aber der Traktorstrahl hält trotzdem stärker fest.
911960	917380	ist natürlich eine Frage der Energie, die man zur Verfügung hat.
917500	920960	So ein kleines Schiff hat viel weniger Energie als so ein großes Schiff.
921540	927100	Und insofern kann so ein großes Schiff zumindest für eine kurze Zeit so einen Traktorstrahl aufrechterhalten.
927760	935120	Allerdings, wenn du dir jetzt da dieses Energiepanel anschaust, könntest du mal auf Technologie würfeln.
935920	938960	Oder auf Piloting, eins von beiden, was du auch möchtest.
939620	947200	Ja, man muss schon eines davon nehmen.
947560	955080	Oh, eine 20.
983160	1021580	Nein, ihr seid noch unterhalb, mitten zwischen den Felsnadeln. Es geht nur ganz, ganz langsam, vielleicht so 30 cm pro Sekunde oder so. Also ein Pilotingwurf, falls du das machen möchtest.
1021580	1022960	wenn du was anders machen möchtest.
1029520	1036540	Also, du versuchst es, aber dadurch, dass ihr die Schilde so stark eingestellt habt,
1036540	1043420	sobald ihr in die Nähe der Felsnadel kommt, beginnt, also da sieht man richtig,
1043520	1051980	wie die Schilde mit der Felsnadel interagieren und ganz viel Steinmaterial abgestoßen wird,
1051980	1058280	nach unten fällt und eure Schilde ziemlich stark in Mitleidenschaft gezogen werden. Also entweder
1058280	1071540	Schilde fallen gleich aus oder Schiff stößt gegen diesen, also Schiffshülle gegen Stein.
1071540	1095980	Was ist dir lieber? Nein? Ja. Also als du die Schilde ausschältst, ist es so, dass es einen
1095980	1104020	richtigen Ruck gibt und ihr stoßt tatsächlich mit einem Quietschen und einem typischen Hubrot-Geräusch
1104020	1113720	gegen diese Felsnadel und werdet dann daran dein Rieseln nach und nach langsam nach oben gezogen.
1113720	1125760	Es kommt... Ja, also ihr werdet ein bisschen hin und her geschaukelt, aber es ist noch nicht besonders schlimm. Also das System innen drin hält euch
1125760	1136880	halbwegs in der Waage rechten. Aber es ist so, dass jetzt kommt, was tun Sie da? Finger weg von Ihren Kontrollen.
1151320	1183660	Es ist hier ja alles übersät mit diesen Felsnadeln. Quadratkilometer mit Schluchten und das sind ja wirklich tiefe Schluchten.
1183660	1279660	Also Schluchten, in denen zwischen Gesteinsbrocken, zwischen Gesteinswänden ganze Raumschiffe Platz haben. Ich denke, das geht. Also wenn ihr loskommt auf dem Traktorstrahl, mach mal bitte einen Wurf auf Investigation.
1279660	1295760	Also du weißt nicht, ob so ein Schiff sowas hat. Du bist dir ganz sicher, dass diese korillianischen kleinen Frachter keine Sonnensegel an Bord haben, weil die einfach mit Koaxium fliegen.
1295760	1326820	Das heißt, Ladungslisten, da hast du alles Mögliche. Es befinden sich hier vor allem erstaunlicherweise Kommunikationstechnik an Bord. Und wenn ihr das Schiff oben anschaut, da gibt es ja diesen Turm mit den Antennen. Das ist ein imperialer Kommunikationsrelay-Knotenpunkt.
1326820	1346830	Das geht, es kommen natürlich Meldungen, Störungen, bitte nicht herunterfahren, Signale sind gerade dabei gesendet zu werden und so weiter, aber du kannst es einfach abklären im Nerv.
1346830	1395840	Ja, das ist die Notfallkapsel dieses Schiffes. Das ist gar nicht so problematisch. Du musst es nur umgehen. Du musst halt von quasi auf innen auf die Kapsel zugreifen, aber das geht mit einem Investigation-Wurf immer noch. Du siehst es ganz genau, wie du es machen musst an dieser Stelle und dann gibst du den Eingabebefehl und du sprengst es ab.
1395840	1419860	Haben Sie Schwierigkeiten auf Ihrem Schiff, kommt das durch. Wir können nicht die volle Aufmerksamkeit auf Sie richten. Bitte halten Sie sich an die Vorgaben und lassen Sie sich in unseren Hangar ziehen. Dort werden Sie erkennungsdienstlich behandelt.
1419860	1448820	Ja, also in dem Moment sprengt sich die Notfallrettungskapsel ab und ihr werdet zunächst mal einfach nur etwas in diesem Traktorstrahl wegkatapultiert und die Kapsel geht gar nicht weit weg, weil die auch noch in diesem Traktorstrahl gefangen ist.
1448820	1471840	Aber es entsteht ein ziemlich starker Energieimpuls und jetzt werdet ihr druckartig aus dieser Felsnadel herausgestoßen und jetzt beginnt der komplette obere Anteil der Felsnadel sich zu lösen und ein Fels, vielleicht zehnmal so groß wie die Brill, beginnt nach und nach nach unten zu stürzen.
1471840	1474000	und dreht den Grill.
1480630	1487710	Also die Rettungskapsel wird abgestoßen und ist auch noch im Traktorstrahl gefangen
1487710	1491570	und löst sich dann ruckartig und mit diesem ruckartigen Lösungs...
1491570	1496510	Ihr seid ja immer noch... Ihr rasselt ja an dieser Felsnadel nach oben.
1497210	1500350	Und jetzt löst sich das Ganze und es ist einfach ein Chaos.
1500450	1503750	Du kannst nicht genau sagen, was passiert. Die Grill dreht sich,
1503750	1567650	Die Rettungskapsel ist jetzt vollständig abgestoßen, irgendwo hingeflogen. Die Brill ist kurzzeitig manövrierbar. Das ist ein Advanced Piloting Wurf. Du versuchst einfach dieses Momentum auszunutzen, welches da entsteht, dieses Chaos.
1567650	1577190	und das finde ich sogar ziemlich gut, dass du die ganzen Kommunikationssachen runterfährst, also das, mit dem der Traktorstrahl vielleicht sich auch ortet.
1577190	1580590	Also von dem her, bitte mal einen Palettingwurf noch.
1580590	1599750	Okay, also du, es ist nicht ganz sauber, aber du schaffst es, die Brill nach unten wegzuziehen und während sie nach unten stürzt, kannst du sie dann manövrieren, wo auch immer du sie hin manövrieren willst.
1599750	1617270	Aber zunächst einmal seht ihr, wie der Traktorstrahl, also dieses Zannensymbol, plötzlich erlischt. Und in dem Moment wird die Felsnadel, die beginnt runter zu stürzen, im Traktorstrahl aufgefangen und nach oben gezogen.
1617270	1670520	Ja, es kommt noch ein allgemeiner Funkspruch raus. Achtung, havariertes Schiff Brill. Wir werden einen Suchtrupp losschicken. Und dann fliegst du nach unten. Du siehst also jetzt hier verschiedene Basaltschluchten.
1670520	1693440	Es gibt größere Bereiche, es gibt mit Wasser gefüllte, so eine Art Fjorde, in die man fliegen kann, aber es gibt auch, und du weißt nicht, ob Salzwasser oder Süßwasser, aber es gibt auch diese Dschungel gefüllten, etwas breiteren Bereiche.
1693440	1708160	Du hast ja durchaus noch eine Antriebssignatur mit der Brill. Jetzt ist die Frage, wo manövrierst du dich hin? Was möchtest du suchen? Was für eine Art von Platz, Ort, um die Brill möglichst unauffällig zu machen?
1718340	1768480	Ja, richtig. Ich würde sagen, du suchst, aber dein Pilotingwurf war nicht hoch genug. Komaru, schau mal mit raus und mach mal einen Survival-Wurf.
1768480	1840560	Ja, also es ist wirklich, wirklich scheiße hier zu manövrieren und ihr seht auch keine, keine halbhohen Felsnadeln oder sonst was. Also wenn du dich verstecken möchtest, musst du nach unten. Okay, machst du das? Folgst du seiner Anweisung oder machst du was anderes?
1840560	1871100	Ja, also du drehst ab. Man kann mit diesem kleinen Schiff wesentlich besser manövrieren als mit der Turbot. Vor allem jetzt, wo so viele Anteile vom Schiff auch fehlen. Und es ist so, dass wenn du halt jetzt weiter rumfliegst, dann wird dich irgendwann mal der Target-Lock von diesem Sternenzerstörer wieder haben.
1871100	1883140	Allerdings wird der natürlich durch die Felsnadeln hier in diesem Gebiet stark gestört und es laufen auch Suchprotokolle ab. Du siehst das, du manövrierst, es dauert nicht lange.
1883140	1901700	Einmal zurück, einmal rum und du bist vor dieser Dschungelsenke und ziehst in die Dschungelsenke nach unten neben die Turbot in Gestrüpp.
1903280	1907020	Und möchtest du landen oder dort fliegen? Was möchtest du tun?
1907020	1926400	Ja, die Turbot ist hochkant, aber steht jetzt mit dem Antriebsbereich schon auf der Basis dieser Schlucht auf.
1927220	1935460	Und um die Turbot herum wachsen schon halb hoch, also halb die Turbot bedecken, Bäume.
1935460	1946580	die sehen aus wie seltsame Mangrovenbäume mit langen Wurzeln und sind teilweise niedergeknickt durch die Turboten abgebrochen.
1947820	1955300	Wenn du dort reinmanövrierst, wirst du natürlich, sagen wir mal, Blätter auf der Windschutzscheibe haben.
1958180	1979960	Ja, also ganz in der Nähe, okay. Also das schaffst du, du ziehst es dahin, machst du es aus oder an?
1980080	2008300	Ja, genau. Okay, du fährst ganz runter. Also so ist es, es wird noch eine Weile nach euch gesucht. Du siehst die Felsnadeln um dich herum aufragen und kurz war noch der Schatten des Sternenzerstörers zu sehen, aber dann ist er irgendwo nach Osten verschwunden.
2008300	2030910	Und da seid ihr nun, zwischen hoch wagenden Bäumen in dieser Senke, neben euch die Turbot, ihr seht große, ja also schon Verletzungen der Hülle, die hier bei der Turbot stattgefunden haben.
2030910	2038910	nicht irreparabel, aber es dauert auf jeden Fall sehr, sehr lange Zeit und man braucht die nötigen Werkzeuge.
2039090	2047290	Also so einfach das aus dem Ärmel zu schütteln, hier unten die Tür wird reparieren, jetzt wo ihr sie seht vor euch, das wird schwer.
2047290	2060250	Also vor allem der seitlich befindliche Gang zum Cockpit ist etwas angeknackst, also der ist einfach beim Abstürzen tordiert worden und aufgebrochen.
2060250	2065070	und es gibt ja auch die beschriebenen Schäden, die ich schon durchgegeben habe,
2065070	2068630	die ja im System auch durchgegeben wurden.
2162180	2219190	Ja, so wie ich das sehe, ja.
2256260	2261060	Also die Tech Powers sind immer Power Level plus One als Kosten.
2275820	2277720	Immer noch besser als nichts.
2277720	2301200	Also da ist wahrscheinlich irgendein Überdruck, was auch immer. Das bedingt normalerweise Operationen. Anders geht es nicht. Aber du kannst natürlich verhindern, dass er kollabiert, indem du ihm jetzt einfach nochmal diese Komplettstimulanz da reindonnerst.
2301200	2308770	und er wird dann auf jeden Fall heil, aber wer weiß, wer weiß, ob das dauerhaft ist.
2330560	2340120	Aber du hast schon den Eindruck, dass dieser Genden stabilisiert aussieht, aber so richtig da ist er noch nicht.
2341080	2346220	Und diese Kopfverletzung, also die hätte auch ganz schön schief gehen können, also wirklich.
2347120	2350160	Und der Oberschenkel sieht scheiße aus.
2351940	2375080	Du gehst in den Frachtraum und im Grunde das Einzige, was dir da so auffällt, da gibt es so ein Bodenreinigungsgerät mit einem großen Metallstab. Das ist so ein Plastilstab, an den es angeschraubt ist und vielleicht kannst du damit was machen.
2375080	2419350	Ja, das gibt es ja. Von innen nicht, aber außen. Vielleicht in ein paar Kisten. Ja, könnte ich mir gut vorstellen, dass da irgendwelche Ersatzteile oder so auch lagern. Ja, genau, du suchst was. Du findest vielleicht, jetzt wo du etwas länger nach solchen Sachen suchst, findest du dann mit der Zeit Objekte, die du dafür verwenden kannst. Also möglicherweise.
2421620	2427440	Das versteht sich von selbst. Du bist ja jetzt selber drauf gekommen, was du verwenden könntest.
2430940	2438640	Genau, also du suchst nach Sachen und bist noch quasi bei der Heilung der beiden.
2438640	2446840	Ich möchte trotzdem, dass ihr jetzt, wo ihr angefangen habt, euch zu unterhalten, dass ihr einfach mal ganz kurz euch noch beschreibt.
2446840	2457440	Also du hast dich das letzte Mal beschrieben als Arcania, relativ schlank und diese weißen Augen und die hätte Haut fallen.
2464620	2479950	Seht ihr es? Nein, show to players, buy and info, Moment.
2479950	2518780	Genau. Okay. Und also du suchst nach Objekten, du findest das, du kannst möglicherweise dann nochmal probieren, den Oberschenkel einzusetzen in der nächsten Stunde.
2518780	2529400	Aber was habt ihr jetzt vor? Ihr seid jetzt hier auf der Planetenoberfläche, um euch herum Dschungel,
2529400	2542450	die Turbot, die Signale laufen durch zwar immer noch, aber ihr habt jetzt so direkt keinen Kontakt
2542450	2549910	zu den Imperialen. Du findest aber Kommunikationssignale von zum Beispiel gerade einer
2549910	2558150	TIE Fighter Truppe von drei TIE Fighters, die aber ganz woanders operieren, durchgeben, dass sie fündig
2558150	2579550	waren, Überlebende bei einer Absturzstelle gesehen haben, verifizieren, dass es sich um einen Black Sun, eine Rettungskapsel gehandelt hat und dann auch durchgeben, dass sie die Mitglieder der Black Sun eliminiert haben.
2579910	2588440	Das heißt also, das läuft einfach so in einem Lock durch. Normales Plus-Signal.
2588440	2629710	Ja, ihr könnt im Grunde gibt es mehrere Stellen. Also durch den Riss an der Seite vom Cockpit kann man vielleicht direkt hinein klettern von außen. Man kann die Turbot betreten durch die Luken, möglicherweise auch durch die Luke, wo die Rettungskapsel abgesprengt war.
2629710	2637130	Das heißt also entweder von oben, hinter dem Cockpit, am Cockpit oder unten.
2639670	2648110	Ich kann auch mal das Bild der Turbot rausgeben, sodass ihr euch das vorstellen könnt.
2648690	2653190	Also die abgesprengte Rettungskapsel ist die in Verlängerung nach hinten zum Cockpit.
2654530	2658070	Und der komplette Cockpitbereich ist etwas verbogen abgetrennt.
2658070	2663070	Ansonsten sieht die Turbot noch halbwegs funktionstüchtig aus.
2663070	2778820	Ja, klar.
2778820	2820340	Genau, also du ziehst den Anzug aus, gehst in Komaro und du gehst so ein bisschen durch diese Loks durch.
2820340	2836480	Und das, was dir auffällt, ist, das sieht nach einer sehr kontrollierten Suchaktion so eine Art Abwicklung der Black Sun, der Überlebenden der Black Sun aus.
2836480	2857980	Es werden also Suchtrupps losgeschickt, es werden TIE Fighter losgeschickt, aber es geht nicht immer gut. Also es gibt wohl Widerstand, es gibt manchmal Schießereien. Ihr befindet euch in so einer Art niedrigschwelligen Kriegsgebiet mit einer Menge an Informationen, die reinkommen.
2857980	2878920	Aber das meiste, also ihr müsstet jetzt eure Kommunikationsstationen wieder einschalten, um wirklich einen Überblick zu bekommen mit Ordnung der Signaturen und so weiter. So hast du jetzt einfach nur einen durchlaufenden Funk, also durchlaufende Funksprüche auf unterschiedlichen Kanälen.
2878920	2906120	Aber es ist auch so, dass du in den einen oder anderen Black Sun Funkkanal reinkommst und da formiert sich Widerstand. Also an einer Stelle wird durchgegeben, Einheit der Gewehrbrigade 37 und dann noch ein paar weitere Signaturen zu 50 Prozent einsatzbereit.
2906120	2945280	Meldung erwarten Einsatzbefehle. Also da ist was geboten. Also es wird durchgegeben, dass Black-Sun-Schiffe, aber auch andere Schiffe, mehrere Handelsschiffe und andere Frachter werden wohl gesucht.
2945280	2955360	und du hast einmal den Eindruck, dass du ein Funksignal durchgegeben bekommen hast,
2955360	2962360	da heißt es, in dem Bereich, in dem die Xandu verrückt spielen, wird eine Suche abgebrochen,
2963620	2971860	einfach wegen der Gefahr, die da ist und dem Chaos, aber kann auch ganz woanders gewesen sein.
2971860	2994890	Und was du das eine ums andere Mal hast, sind eben Notsignale, also SOS-Signale, reine technische SOS-Signale, aber auch Leute, die um Hilfe rufen, Leute, die sich den Imperialen ergeben, bei denen dann aber das mit dem Ergeben nicht funktioniert.
2994890	3004690	funktioniert. Also es sieht nicht so aus, als würden die Imperialen unter den Black Sun Gefangene machen. Das ist so die Information, die du nach mehreren Minuten rausbekommst.
3004690	3058500	Ja, das ist gut. Wirf mal einfach auf so eine technische Reparatur. Ich weiß nicht, ob du da Fähigkeiten hast. Nee, nee, nee, da bräuchtest du so ein Technologie-Set. Also sowas, was zum Beispiel die Dr. Sash konnte oder der Dr. Raph kann. Also du könntest mit Technologien nur raus.
3058500	3085480	Ja, da kannst du Hacking-Sachen, Software-Probleme, solche Dinge kannst du vielleicht lösen. Aber untersuche ihn doch mal damit und dann gehe ich die Sachen durch.
3085480	3100780	Du findest Gags eingesteckt in einer Energieschleuse, die eben dort in diesem Aufenthaltsraum vorhanden ist und er hat sich tatsächlich in so eine Art Send-By-Modus heruntergefahren.
3100780	3118140	Du hast mit deinem Slicer-Skip, du erinnerst dich daran, dass du da noch mal wieder was reparieren wolltest. Funktioniert nicht alles, aber er hat nur leichte Verletzungen, in Anführungszeichen, Beschädigungen davongetragen.
3118140	3124000	Es sind in der Rückenstruktur mehrere Platten verschoben und Kabel stehen daraus.
3124740	3129640	Man könnte die, wenn man das richtige Werkzeug hat, das musst du halt hier suchen auf dem Schiff,
3130260	3133080	könntest du dich damit beschäftigen.
3133280	3137880	Aber für die Slicers-Geschichte, also es gibt keinen Softwarefehler oder so,
3138020	3142240	sondern es sind reine mechanische Probleme, die hier aufgetreten sind.
3142240	3162540	Da brauchst du jetzt nicht weiter würfeln. Wenn du dir da Zeit lässt, dann kannst du da reparieren. Diese kleinen Verletzungen oder Verwundungen an diesem Droiden, diese Beschädigungen kriegst du auf jeden Fall repariert.
3164960	3175180	Dr. Rath, du hast mittlerweile verschiedene Materialien gefunden. Möchtest du dir auch einfach Zeit lassen, um die beiden zu versorgen?
3183160	3245080	Wenn ihr euch jeweils Zeit lasst dafür mehrere Minuten bis zu einer halben Stunde, kriegt ihr das alles zusammen hin und ihr könnt die Fraktur einrichten durch gemeinsame Hilfe. Dr. Rath, du findest das beeindruckend, was da aus ein paar Stücken zusammengeschraubt werden kann.
3245080	3264660	Und das ist fast so gut wie im Krankenhaus dieses Ding. Du findest solche großen Operationen ungünstig. Das ist nicht so dein Ding, aber jetzt, wo das so technisch gut funktioniert, ist das ein Ding.
3264660	3290180	Ja, also ihr habt beide nach einiger Zeit stabilisiert, sie befinden sich nicht mehr in Lebensgefahr. Dr. Sash wird vielleicht in ein paar Stunden ansprechbar sein, aber ist jetzt einfach wegen dieser starken Verletzung so stark betäubt gewesen, dass sie erst mal aus der Betäubung aufwachen muss.
3290180	3318930	Bei Ganten sieht es eben nach Kopfverletzung aus, wie es mit dem Neuronalen aussieht. Das könnt ihr ohne medizinische Ausrüstung nicht feststellen. Ihr habt eben keinen Trikorder wie in Star Trek, sondern ihr müsstet hier entweder einen Metroiden da haben oder irgendeine Art Medsarg oder solche Dinge, die eben behandelt werden können.
3318930	3323130	oder auf so einem richtigen medizinischen MedTable.
3336590	3364950	Ihr habt ja auf der Turbot so eine Art MedBay.
3365610	3374130	Das heißt, da könnte man die Untersuchungen und die ganzen medizinischen Versorgungen wesentlich besser hinbekommen.
3374130	3385230	Ihr wisst ja noch, auch hochkant ist alles ungünstig.
3385230	3400410	Also solange keine Systeme, die dann eine künstliche Schwerkraft herstellen, in die richtige Richtung und so weiter aktiv sind, ist es fast unmöglich, in dieser Medbay zu arbeiten, das ist klar.
3400410	3472400	Ja, also es ist tatsächlich so, ihr findet dadurch auf der Brill, was technische Sachen anbetrifft, im Grunde alles, was ihr wollt. Deshalb ist die Versorgung von Gags kein Problem. Also die Reparatur geht wirklich leicht von der Hand, weil du hast die wesentlichen Werkzeuge. Du kannst das Verlöten, Verschweißen, das geht ganz leicht von der Hand.
3478350	3480790	Komaro, was möchtest du in der Zwischenzeit tun?
3496000	3504900	Ihr steht auf euren Füßen und die sind wohl nicht so tief eingesunken, dass du einfach die Luke nach unten öffnen kannst.
3529290	3538410	Ja, Moment. Also zunächst einmal kommst du nach draußen und was dir auffällt, das ist einfach die Stimmung.
3538410	3562600	Hier unten gibt es zwar Dschungel, aber es gibt einfach auch ganz viel Basalt und du stehst auf so einer Art schlickriger Asche, die bewachsen ist und in der Wurzeln drin sind, aber der Boden ist der eines unglaublich frischen oder neuen Planeten.
3562600	3593130	Also das ist nicht lange verwittert oder verrottet, sondern das ist Asche, Steinmaterial und du merkst es sofort, wenn du darüber läufst, trotzdem es nass ist, setzen sich die Partikel, die hier auf dem Boden sind, ziemlich tief in die Stiefelsohlen ab.
3593130	3612410	Das heißt also, das ist alles sehr scharfkantig hier. Und insofern bist du froh, dass du dein Atmungsgerät hast, weil wenn das jetzt hier nicht nass wäre, sondern wenn das aufgewirbelt werden könnte, wäre das besonders gefährlich, wenn man das einatmet.
3612410	3620910	und während du hier so auf deine Regler schaust, siehst du, dass hier unten eine Kohlenmonoxidsenke ist.
3621290	3623910	Das heißt also, hier ist einfach kein Sauerstoff.
3624950	3630850	Die Pflanzen, der Bewuchs hier unten ist auch sehr spärlich
3630850	3634490	und das Erstaunliche ist, hier unten gibt es vor allem Wurzeln
3634490	3640250	und eher weiter oben sind dann große, flache Blätter.
3640250	3655840	Es gibt ja nicht mal eine Sonne, die dieses rötliche Leuchten, welches aus einer Spalte hunderte Meter über dir nach unten in dieses Tal hinein streut, weiter abdecken.
3655840	3676900	Und was du hier unten auch wahrnimmst, ist absolute Stille. Also besonders, dass die Blätter über dir manchmal ein bisschen so aneinander reiben oder in einem Leichten, in einer Brise, die durch diese Spalte zieht, sich bewegen, hast du hier im Grunde reine Stille.
3676900	3705530	kein Insekt, kein Wurm, nichts, was sich hier unten bewegt. Aber du siehst in der Ferne dort einen von den Xandus, die ihr erlegt habt, und zwar eine Klaue, abgerissene Teile einer großen ledrigen Schwinge und mehrere andere Körperteile,
3705530	3723680	in denen noch Gedärme sich befinden, die aber abgerissen wurden. Teilweise kauterisiert, dass es eines der Teile ist, welches auf euer Schild aufgetroffen ist. Aber ansonsten ist es ganz ruhig.
3723680	3744840	Die Turbot ragt vor dir auf und es ist tatsächlich die Spalte zwischen, also im Grunde direkt in Gantons alte Suite hinein, die das Cockpit und den Hauptteil des Schiffes miteinander verbindet.
3744840	3750860	Die Spalte ist nicht groß genug, dass du da reinklettern kannst, aber du kannst einen Arm durchstecken.
3751600	3763940	Ansonsten müsstest du zur Luke gehen, vielleicht kannst du sie aufstemmen oder vielleicht gibt es irgendeinen Notstrom, der noch aktiv ist, aber die Turbot an sich summt nicht, brummt nicht, ist komplett aus.
3763940	3798120	Der ist tatsächlich drei Meter über dir schwebend, dieses Loch. Wenn du dich da irgendwo hochziehst oder so oder überhängend an der Seite hochkletterst, kommst du da natürlich hin und kannst dann von unten in den Gang reinklettern, an dem früher dieses Safety Port angeschlossen war.
3798120	3836200	Ja, also sobald du reingekommen bist und dann zumachst, dann gibt es tatsächlich solche Notstromversorgung und es entsteht dieses typische rote Leuchten, welches man im Schiff sehen kann.
3836200	3874550	Ja, aber diese Variante, seit Jahrtausenden bauen die Korrellianer ja Frachter. Es gibt tatsächlich, wenn man darauf achtet, an der Seite für Füße und Hände zum Laufen irgendwelche Absätze, wo man rein kann.
3874550	3888090	sodass also wenn so ein Raumschiff in irgendeiner Art von dreidimensionaler Position sich befindet und keine Schwerkraft mehr hat oder Schwerkraft in die falsche Richtung, richtig ausgedrückt, kann man dort klettern.
3888090	3920120	Das Cockpit sieht halt wild aus, weil da ist einer der Sitze abgerissen und liegt da unten herum am Eingangsbereich. Und ansonsten ist tatsächlich das Cockpit ziemlich gut verspritzt, vor allem die Kommunikationseinheit, ob die Ganten draufgefallen ist.
