start	end	text
1709570	1720330	Bevor wir uns dann noch weiter groß von dem Absturz von der Turbid entfernen, würde ich gerne auch einmal den Ort speichern, dass wir die Koordinaten haben, um da später nochmal hinzukommen.
1722150	1723370	Einmal Marker setzen.
1723370	1728560	und dann würde ich
1728560	1731080	ja was suchen, was so ein bisschen
1731080	1733100	Plateaumäßig ist, wo aber Bäume
1733100	1735040	auf jeden Fall auch drauf wachsen, dass man vielleicht
1735040	1737200	sich auch unter den
1737200	1739260	Bäumen noch verstecken kann.
1741700	1743160	Ja, nach Vorliebe
1743160	1744860	halt irgendwie so ein Plateau, dass es halt nicht
1744860	1747140	groß in der Fläche irgendwie auf dem
1747140	1749240	Boden erreichbar ist ohne weiteres
1749240	1751140	und man auch vielleicht vom Boden aus nicht sichtbar
1751140	1753840	ist oder weiß ich nicht,
1753920	1755940	wenn man einen großen Felsüberhang hat,
1755940	1916920	dass wir darunter vielleicht landen können. Bist du dir sicher? Wie genau sieht das unter der... also die Turbid hängt ja irgendwie, ne? Ist da drunter...
1916920	1974740	Ja, also ich würde die Brill versuchen möglichst nah an der Turbine zu landen. Dass es eher so aussieht nachher vom Ergebnis, dass das vielleicht ein Stück von der Turbine war, was abgebrochen ist oder so.
1982490	1992050	Was, die Triebwerke aus? Oder was war die Frage? Wenn wir gelandet sind, dann mache ich die Triebwerke aus und fahre nach Möglichkeit alle Systeme unter wie es geht.
2009770	2497680	Also nachdem Galrixo sich das so angeguckt hat, sagt er, das war eine suboptimale Landung hier auf Jego. Jetzt sollten wir uns um die beiden Verletzten kümmern. Ich glaube nicht, dass sie Kaelum hier gespürt haben. Es muss irgendwas mit der Kommunikation mit Gandons Nachricht zu tun haben, dass sie die Brille entdeckt haben. Wieso sollten sie sonst hier zusammenhangend zu uns? Das ist der Arkanian.
2497680	2599370	die schau wird hängt er so hochkant über uns dann mit dem cockpit nach wie kommen sieht man von
2599370	2603750	unserer position aus dem cockpit irgendwie wie man da dass man da das eine öffnung gibt wo man
2603750	2666190	reinkommt die rettungskapsel müsste nach unten zeigen und die öffnung davon also ich so wie ich
2666190	2672330	das sehe sollte jemand hier im cockpit bleiben und zumindest mit unseren passiven sensoren die
2672330	2681450	umgebung überwachen damit wir nicht überrascht werden außerdem unser extraktionsmann scheint sich
2681450	2685150	hier um die verletzten zu kommen vielleicht braucht er hilfe und wir sollten die gelegenheit nutzen
2685150	2695880	noch mal versuchen in die türbe zu kommen um im schlimmsten besten fall vielleicht die fracht aus
2695880	2699380	hier in die Brille zu tragen.
2700060	2704480	Wenn ich mir das angucke, dann, Kumaro, bist du wahrscheinlich am besten dafür geeignet,
2704540	2740680	in die Turbot zu kommen. Ich gucke mir
2740680	2743840	diese zerstörte Turbot an.
2745020	2749620	Okay, dann legst du so die Beine hoch und tippst
2749620	2751320	ein bisschen auf dem Bordcomputer rum.
2770960	2772280	Du kannst auch meinen Namen.
2772280	3036440	Für Galrixus ist es natürlich viel zu ineffizient, seine Füße einfach noch hochzulegen. Deswegen würde er dann nach einem kurzen Moment, als ihm einfällt, dass Gex auch irgendwie mal einen Schaden abbekommen hat, auch nochmal aufstehen und nach Gex gucken und schauen, ob ich da irgendwie was ihm helfen kann, da zu reparieren oder so, wenn da seine Kabel verrückt sind oder so.
3036440	3112750	Also Technology einfach oder? Achso, so eine Tech-Power. Wie bitte? Also okay, ich habe mein Slicer-Kit, wenn ich da irgendwas, da werde ich aber, ja, das habe ich noch im Kopf.
3112750	3147300	Ja, dann mache ich mich mal auf die Suche, ob es irgendwie eine Werkbank gibt oder so, wo ich passendes Werkzeug finden kann im Frachtraum oder so.
3156960	3164320	Ja, okay.
3697100	4040160	In Ordnung. Ich habe mitbekommen, Komaro ist am besten für alles geeignet. Also ich denke, ich habe da gute Einsatzmöglichkeiten für ihn.
4051070	4056030	Also wir haben noch einen zweiten, den hat Gerrit so aktuell an, den er noch nicht ausgezogen hat.
4056030	4112740	unter dem Cockpit.
4113220	4114220	Mit der sind wir geflogen.
4186510	4189970	Du hast ja gerade gesagt, der Überraumantrieb ist aber nicht beschädigt.
4190550	4199850	Achso, ja.
4200870	4204270	Also da das Vakuum nicht hängen gestellt wurde,
4206450	4209930	denke ich, können wir damit, wenn wir das Schild anmachen,
4210410	4215410	wahrscheinlich kurz im All vielleicht unterwegs sein,
4215410	4218730	aber im Überraum wird es nicht funktionieren.
4218730	4506110	Also wenn ich mir den Schadenslog der Turbid so anschaue, den Kumaro uns geschickt hat, wird es... Es ist sicherlich eine Möglichkeit, die Turbid mit unseren Sachen zu beladen und nach Cliffhold versuchen zu kommen, um dort das Schiff wieder in Betrieb zu nehmen.
4506110	4512480	gegebenenfalls müssen wir uns etwas länger auf die suche nach ersatzteilen machen aber ich stimme
4512480	4521240	zu wir sollten diese dinge für not dürftige reparatur hier finden ich denke tatsächlich
4521240	4530940	dass es sinnvoller wäre mit der turbet versuchen wieder hier wegzukommen weil der titan aktuell
4530940	4609210	der nach der Brille sucht. Und die Turbid zumindest nur, also ich würde mich mal in den Schiffsystemen auf die Suche machen nach irgendwelchen Logs oder so, ob ich da nachvollziehen kann, was da an Kommunikation geflossen ist, ob es da irgendwelche Zugriffe auf die Technik gab oder so, ob es da vielleicht einen Hinweis gibt, was uns verraten oder was diese Aufmerksamkeit zufolge zog.
4620020	4654820	Ja, mache ich aktuell nicht. Also ich versuche weiterhin in so einer Art Dunkelmodus zu bleiben, um keine Aufmerksamkeit auf uns zu lenken.
4705220	4714620	Ich stehe jetzt in der Mitte von dem Schiff und das ist alles irgendwie so auf, wie sind die Abmaßungen, so vier Meter, fünf, sechs Meter im Durchschnitt?
4714620	4734410	oder...
4734410	4736460	Okay.
4741820	4743040	Also, wenn ich mir das
4743040	4745400	eingeguckt habe, dann würde ich noch...
4745400	4747280	Dr. Rath ist bei den...
4747280	4749060	bei Gunton und Vanira
4749060	4753370	wahrscheinlich weiterhin, ne? Und
4753370	4755650	Gellum, wo bist du? Du bist im Cockpit.
4756130	4760320	Also, dann würde ich mal zu
4760320	4761520	Dr. Rath hingehen
4761520	4764840	und wenn er nicht so beschäftigt
4764840	4766360	ist, ihm zunicken.
4767440	4768320	Galrixo, mein Name.
4768600	4786330	Und du bist...
4786330	4791890	Gut, Erigalrix Tolores ist mein Vorstellungsname, aber ich könnte mich gar nicht so nennen.
4794170	4800470	Sag mal, auf was für einem Auftrag hatte Ganten dich mit diesem Schiff ausgestattet?
4823940	4907900	Ich habe die Nachricht auf der Turbid lesen können, richtig, und antworten können.
4913780	4920080	Und ihr habt das Schiff geschenkt bekommen, geliebt bekommen, oder eher für einen Auftrag.
4920080	4940220	Und wo war dieser Treffpunkt?
4940300	4949560	Frage an Andreas, weiß ich, wo unser Treffpunkt für diese Waffenübergabe war?
4970700	4974480	Also irgendwie das Zielsystem oder so hat er auch nicht gesagt.
4977460	4981100	Ich saß ja im Cockpit, weiß ich, was als Ziel einprogrammiert war.
5077510	5080430	Und bist quasi um den ruttischen Raum dann drum herum geflogen.
5180110	5183150	Und sagst du auch, was du auslos gemacht hast?
5183150	5413420	Ich denke, unser nächster Halt sollte Cliffhorses sein und wir sollten schauen, dass wir entweder eines oder beide der Schiffe möglichst schnell dorthin bringen. Oder was meint ihr?
5413420	5679650	die noch Bio und Info gestern sammelt. Wenn sie hier nicht umbauen können, dann müssen wir mit beiden Schiffen dorthin fliegen.
5796800	5864270	Wir sollten einfach beide Schiffe bereit machen und dorthin fliegen. Wo genau ist die beschädigt? Am Cockpit selber oder an diesem Verbindungssteg?
5864270	5995080	Wenn wir jetzt die Schildenergie oder das Schild gerade in diesem Bereich, die ganze Schildenergie in diesem Bereich laden, würde das helfen, der Torsion entgegenzuwirken und die Verformung, wie Dr. Rath vorgeschlagen hat, zu unterstützen?
6130480	6137080	Wie haben sich denn die Suchraster inzwischen fortbewegt?
6137860	6140780	Kann man irgendwie einschätzen, wie lange die noch brauchen,
6140780	6145660	um bei uns in der Gegend anzukommen?
6300740	6302880	Aber also nochmal, damit ich es richtig verstehe,
6302940	6303940	mit dem Strukturschaden.
6306020	6308880	Könnten wir auf dem Planeten fliegen damit aktuell?
6310200	6311160	Wie schätzen wir das ein?
6329770	6330590	Aber vorher nicht.
6330590	6354400	Dann würde ich sagen, fangen wir an.
6442110	6442250	Ja.
6444950	6453260	Ich sage
6453260	6454560	Gex noch, der
6454560	6457160	auch wieder aktiv war, falls wir den
6457160	6459320	nicht brauchen, dass er
6459320	6461220	in der Brill das Cockpit überwachen
6461220	6463280	soll und die Sensordaten überwachen soll
6463280	6465280	und uns Bescheid geben
6465280	6467080	soll, falls sich irgendwas näherte.
7183820	7197170	Ich kenne
7197170	7199370	Ego ja irgendwie
7199370	7200870	von früher.
7201330	7203870	meintest du, kann ich irgendwie einschätzen,
7204750	7205970	wie schwer diese Stürme
7205970	7206570	so werden?
7207730	7210070	Kann man das aussitzen oder sollten wir da irgendwie
7210070	7213900	was machen?
7224660	7225380	Und von
7225380	7227300	der Stärke her, ist es so,
7227300	7229260	wie es jetzt gerade ist, bleibt es
7229260	7230280	oder wird es noch stärker?
7378040	7380060	Ist der Sturm denn so stark, dass er
7380060	7381580	unsere Sensoren komplett
7381580	7384340	blind legt? Also wir können nichts...
7399380	7400320	Und wir sind alle
7400320	7402340	auf der Brill oder ist irgendeiner auf der Tablet
7402340	7404100	auch, weil du gerade sagtest, dass
7404100	7406140	wenn da sich irgendwas öffnet, dass das dann
7406140	7442550	geschlossen wird. Und wie weit sind
7442550	7444490	wir, darf ich nochmal, wie weit sind
7444490	7446510	wir mit der Turbot-Reparatur
7446510	7448390	jetzt gerade gekommen, das was du gerade gesagt hast,
7448470	7454500	die drei bis vier Stunden? Also es wäre
7454500	7454840	gegeben,
7455080	7458460	während wir mit der Rast angefangen haben.
7463620	7464860	Wir haben die Hälfte
7464860	7466860	der Reparatur geschafft, bis wir dann mit
7466860	7471440	der Rast angefangen haben. Also
7471440	7473640	Karl Rixow sagt zu
7473640	7475480	den anderen, wir sollten überlegen,
7475600	7477560	ob wir vielleicht die Schilder aktivieren, um nicht
7477560	7487160	weitere Schäden am Schiff zu bekommen und gleiches für die Turbot überlegen, ob wir dort versuchen,
7487160	7508100	die Schilde zu aktivieren, um nicht unsere Reparaturversuche zu verlieren. Was meint ihr
7508100	7587850	denn? Das ist mir alles klar, Herr Komaro. Es geht mir gerade darum, dass da draußen die Hölle los
7587850	7596310	ist und ich es für ungut halte, wenn die Basalt Splitter jetzt unsere Reparaturarbeiten wieder
7596310	7602130	zunichte machen. Deswegen der Vorschlag, ob wir in der Turbid versuchen sollten, die Schilde zu
7602130	8085050	aktivieren. Sagt nochmal einzeln bitte. Es könnte sein, dass dieser Sturm noch ein paar Tage länger so weitergeht. In Ordnung. Dann würde ich aber zumindest hier bei der Brille den Schild aktivieren. Also,
8085050	8448380	gar nichts heute ist mitbekommen dass kälte um das vertraut mir rufen hat und im cockpit oder es wird
8448380	8590330	ein ganz kürzer liegen der überraum ist dazu wie soll er abhauen was hast du gemacht wir sind im
8590330	8596010	handel wir haben angefangen die türbe zu reparieren wir ruhen uns aus damit wir damit weiter machen
8596010	8606230	können damit wir von ihr verschwinden können naja aktuell schiff uns von jeglichem sensordaten ab
8606230	8609570	wenn wir nichts rausschicken. Deswegen ist die Kommunikation runtergefallen gewesen.
8621690	8626770	Kello, du hast gesagt, dass was auch immer das ist auf der Black Sun Obsidian Arrow Bar,
8627230	8630590	das ist nicht auf dem Titan. Das sind unterschiedliche Schiffe.
