start	end	text
4459670	4461310	Also diese spärliche Besiedlung
4461310	4463270	macht es dann wieder unwahrscheinlicher, dass wir alles
4463270	4464750	finden, was wir brauchen, um
4464750	4466570	die Turbot wieder flott zu bekommen.
4481510	4549110	Ja. Ich habe nicht
4549110	4549990	die leiseste Ahnung.
4550670	4553030	Plötzlich spielten alle Kommunikations
4553030	4554670	Instrumente
4554670	4556270	verrückt und ich habe
4556270	4560050	unter anderem euren Notruf empfangen.
4561150	4562450	Und darauf habe ich reagiert.
4566000	4569240	Aber da waren jede Menge andere Nachrichten noch,
4570320	4573860	die mir ausgesprochen fremd vorkamen.
4574460	4578580	Ich weiß nicht, das Schiff habe ich von Ganten vermittelt bekommen.
4580940	4584060	Ich weiß nicht, was es mit diesem Schiff auf sich hat.
4584100	4584800	Es ist nicht meins.
4772360	4773960	Ich heiße Dr. Rath.
4773960	4783680	Man nennt mich auch Ermog und die wenigen Wesen, die sich meine Freunde nennen dürfen, nennen mich Ermi.
4804220	4808840	Ich glaube, es steht mir nicht frei, das öffentlich kundzutun.
4810120	4819840	Ich habe eine Abmachung mit Dr. Arwang, die stark auf Privatsphäre und Vertraulichkeit beruht.
4819840	4851180	Was ich sagen kann, ist, dass ich gerne weg wollte von meinem Heimatplaneten und dass Dr. Awang sich großzügig gezeigt hat, mir ein Raumschiff zur Verfügung zu stellen, diesen kleinen Frachter.
4851180	4876540	Was es genau mit dem auf sich hat, da hat er wahrscheinlich mehr gewusst als ich, denn diese beeindruckende Aneinanderreihung von Kommunikationseinheiten ist, also sowas habe ich noch nicht gesehen.
4876540	4902250	Ich bin eigentlich skeptisch gewesen, ob ich überhaupt einen Funkspruch absenden würde können. Aber irgendwie hat es dann doch geklappt, nehme ich an. Ihr hattet meine Nachricht erhalten, nicht wahr?
4902250	4935180	Also, wir hatten vereinbart, dass ich damit, ich habe keinen Auftrag in dem Sinn, aber wir haben einen Treffpunkt vereinbart und ich war auf dem Weg dahin.
4945220	5035400	Wo kommt ihr her?
5042040	5044760	Mein Raumschiff kam aus Coruscant, oder?
5057990	5059210	Ja, ist mir egal.
5070610	5070970	Achso.
5071850	5073790	Also ich wollte von Osos zurück nach Coruscant.
5075130	5077720	Ah, okay.
5090460	5118620	Okay, also, aber ich weiß es jetzt tatsächlich nicht mehr. Hatte ich denn jetzt tatsächlich mit Ganten vereinbart, dass wir uns auf Coruscant treffen?
5118620	5155270	Okay. Ja. Ja. Ja. Okay. Also, ich glaube, dann würde ich zumindest die Information, dass ich jetzt von Ossos gekommen bin, würde ich Calyxio teilen, mit der Calyxio teilen.
5155270	5164990	und dass ich eben in der Nähe von Ossos den Funkspruch aufgefangen habe und deswegen zur Hilfe gekommen bin
5164990	5175770	und überrascht worden bin hier eben von dieser Raumschlacht, die dann aber natürlich auch schnell erklärt hat,
5175770	5194120	warum ihr abgestürzt seid. Ich habe da nicht viel gemacht, ich habe Ladung in Empfang genommen.
5194120	5214360	Aber ich weiß glaube ich selber nicht so genau, was das für Ladung ist. Jetzt auf der Suche nach Materialien zum Verarzten haben wir wahrscheinlich reingeschaut und in die Kisten. Wie viel davon ich erkannt habe, was es genau ist, weiß ich gar nicht.
5214360	5229450	Ich habe ja nicht wirklich versucht zu ergründen, was wir da geladen haben an Schmugglerware oder sonstigem, sondern eben nur aus dem praktischen Gesichtspunkt.
5247740	5251800	Ja, okay.
5283940	5290650	Also das sage ich dann schon eben auf die Proben verweisend.
5291130	5292350	Ich bin Biochemiker.
5292350	5313070	Wahrscheinlich hatte er vor, dass ich die untersuche, aber das hätte er mir wahrscheinlich verraten, wenn ich sie ihm gebracht hätte. Leider ist er immer noch bewusstlos.
5313070	5322730	und wenn wir nicht an einen... Ich habe früher im Krankenhaus gearbeitet. Ich habe Operationen an
5322730	5327750	verschiedenen Wesen der Galaxis durchgeführt, die meisten erfolgreich, wenn ich das sagen darf,
5327750	5345970	aber ohne das geeignete Equipment weiß ich nicht, ob ich in der Lage bin, Dr. Abang wieder... naja,
5345970	5392820	Es wird nicht einfach. In meinem Institut sind Versuche unternommen worden, um das menschliche Bewusstsein in Sicherheitskopien zu verwahren, aber die Forschung steckt noch in den Kinderschuhen.
5392820	5427900	Ich halte es in Anbetracht des Gesundheitszustands unserer geschätzten Crewmitglieder hier für am besten, wenn wir die Turbot wieder auf Vordermann bringen.
5429220	5444180	Und ich denke allerdings, wir sollten möglichst viel von diesem beeindruckenden Kommunikationsmaterial der Brill herüberretten.
5447560	5451560	sachgemäß ausbauen und mit uns nehmen.
5503860	5504400	Wer ist Gex?
5514940	5515860	Aha, ein Kollege.
5538180	5538420	Ja.
5539840	5541160	Also es hat sich bei mir geöffnet.
5563810	5587040	Ja.
5591220	5594900	In meinen Armeezeiten habe ich sowas mal gemacht.
5603030	5603630	Natürlich nicht.
5634700	5636160	Also das sage ich euch.
5639620	5646480	Ich meine, wenn wir versuchen wollen, unerkannt zu bleiben,
5646480	5659300	ist möglicherweise so eine Bewaffnung gar nicht so relevant für den Moment wie diese sehr machtvolle Kommunikationseinheit.
5660560	5666570	Ich kann mir nicht vorstellen, dass Dr. Awang auf die verzichten möchte.
5672560	5673480	Vielleicht den Cliffhold.
5767800	5770740	Also das heißt, wenn wir mit einem Schiff dahin fliegen,
5770740	5778460	Wäre es wird es auch eine ganz schöne Weile dauern bis wir wieder zurück kämen und mit dem
5778460	5791840	zweiten Schiff dahin zu fliegen. Schaffen wir es beide glott zu machen um gleichzeitig hin zu fliegen?
5791840	5912580	Ja folgendes ich habe ja schon Mending benutzt das ist bei so einem großen Schaden wahrscheinlich
5912580	5923500	ein bisschen unterdimensioniert. Aber vielleicht könnte ich das kombinieren mit meiner Overheat-Tag-Power,
5924640	5936360	um die Schiffshau so zu überhitzen, dass sie vielleicht besser formbar ist. Und vielleicht kann ich sie hier
5936360	5938080	sozusagen endlich nicht zurechtbiegen
5938080	5940500	und dann mit Mending stabilisieren.
5975760	5975920	Okay.
6067440	6067640	Also
6067640	6068720	angenommen, wir
6068720	6071700	beheben den Twist nicht,
6072580	6072920	aber
6072920	6075760	versuchen eben die anderen Schweißarbeiten zu machen,
6076760	6077360	dann ist doch
6077360	6079660	aber ist wahrscheinlich abschlussbar,
6079660	6081360	dass man zumindest es so
6081360	6083420	flugfähig bekommen könnte,
6083740	6085480	dass wir damit bis nach Cliffhawk kommen.
6088090	6088730	Das schon, oder?
6089270	6090930	Also das wäre ein Versuch wert, sage ich mal.
6091510	6114490	Ja, okay. Ja, dann für unsere Patienten haben wir glaube ich getan, was wir können im Moment. Es wäre jetzt die eine Frage, die sich mir gestellt ist, wollen wir die Brill vorausschicken, um zu erkunden,
6114490	6125810	während ein zweiter Trupp von uns zurückbleibt, um die Reparaturen an der Turbot vorzunehmen?
6126510	6132010	Oder bleiben wir zusammen, bis wir mit beiden Schiffen fliegen können?
6282280	6284680	Hat die Turbot ein Cloaking-Device irgendeiner Art?
6298390	6339700	Ja, dann besser nicht.
6438640	6440540	Im Moment steht das Schiff ja noch hochkant.
6440540	6443700	Das heißt, die sollten am besten auf der Brille bleiben.
6444220	6590820	Weck ich. Also mein Tech-Punkte-Vorrat geht auf 0.
6592260	6599500	Okay. Und ich bin also deswegen.
6600140	6603580	Ich brauche deswegen noch den nächsten Tag, weil mein Tech-Punkte-Vorrat
6603820	6606140	erschöpft ist, nicht weil jetzt schon Nacht wäre oder so.
6606820	6666060	Okay. Ja. Mechanics Kit.
6667740	6669420	Mechanics Kit.
6669420	6672520	Habe ich Expertise drauf?
6692540	6693460	Hat keiner gemerkt.
6694000	6810840	Die Felsnadel, die abgebrochene, die sie im Traktorstrahl hatte,
6810920	6811600	die hat sie nicht mehr.
6811840	6824140	Die sind möglicherweise an Bord der Titan.
6825180	6828820	Und dann verliert oben gerade jemand seinen Job,
6828820	6832500	weil er die Felsnadel an Bord gehievt hat mit dem Traktorstrahl.
6859730	6891920	Ja, da gibt es ja keine Sonne.
6895800	6897520	Aber dann brauchen wir irgendwann eine Pause
6897520	6899140	und sollten uns vielleicht ausruhen.
6899140	7043470	Geht es nicht nur auf der Brill? Die Turbot ist aber auch hochkant. Doktor, habt ihr Erfahrung mit Traumata im Kopfbereich? Nun, dann hoffen wir aufs Beste. Wir geben unser Bestes, sie wieder flott zu machen.
7043470	7429080	Da wir jetzt hier festsitzen. Genau, aber du hattest nämlich auch gesagt, dass an der geschweißten Stelle sich was geöffnet hat und dass das durch Manning wieder geschlossen werden kann. Dann muss hier jemand auf die... Achso, die Stelle, okay. Ja, okay.
7429080	7455090	Ja, okay. Dann, da wir eh Rast brauchen.
7498860	7516840	Ja, ich halte das für eine gute Idee, hier die Schilde zu aktivieren.
7521220	7529080	Drüben, wenn es jetzt Schäden gibt, dann müssen wir eben morgen wieder mehr reparieren. Dann müssen wir eben vielleicht Teile von dem wiederholen, was wir heute gemacht haben.
7537380	7538720	Wir sind doch alle im selben Raum, oder?
7555960	7604660	Also, ich würde...
7604660	7607860	Mir fällt keine sichere Methode ein, um darüber zu kommen.
7617380	7617680	Okay?
7618620	7621440	Mir fällt keine sichere Methode ein, darüber zu kommen.
7622420	7625180	Ich glaube, uns bleibt nichts anderes übrig, als die Nacht abzuwarten.
7625720	7626960	Nacht, in Anführungszeichen.
7627640	7630120	Und morgen mit der Situation umzugehen.
7655550	7657390	Jetzt sind wir alle erschöpft.
7658570	7663070	Nachdem wir gerastet haben, können wir unter Umständen besser abwägen,
7663070	7667830	ob wir in der Lage sind, das Risiko in Kauf zu nehmen, sich dem Sturm auszusetzen.
7668410	7671770	Und vielleicht bekommt er ja auch mal eine kurzfristige Flaute.
7696620	7697500	Klingt super.
7705030	7708990	Offensichtlich hat die Brill mehr als genug Energie, wenn die Kommunikationsanlagen nicht laufen.
7717330	7718730	Bei dem Sturm bestimmt nicht.
7820680	7823380	Soweit ich weiß, haben wir hauptsächlich Tofu an Bord.
7858420	7861100	Ist es so ein bisschen wie bei Futurama, das Bachelor-Schau?
7861100	7907440	Ja, mit etwas mehr Zeit könnte ich künstliche Aromen herstellen, aber das ist jetzt vielleicht nicht die Top-Priorität.
8368390	8369390	Das ist kein Zufall.
8384200	8391400	Haben wir das mitbekommen, dass es diese Veränderungen gegeben hat in der Atmosphäre, als die Schilder abgeschaltet wurden, kam Lautstärke und...
8392540	8392860	Okay.
8398600	8416020	Was ist los? Was ist kein Zufall? Wer sagt das, dass sie das tun?
8434880	8436940	Es wird wohl an der Kommunikationsanlage liegen.
8448080	8452060	Sie ist...
8452060	8452380	Ja.
8466780	8468860	Ich weiß doch selber nichts.
8485370	8487630	Also ich wusste nicht, dass es sich um ein Schlachtfeld handelt,
8487850	8489030	als ich hierher gekommen bin.
8498500	8500320	Ja, die waren gerade mit sich selbst beschäftigt.
8509300	8510640	Ich hätte ja gar nicht gewusst, wohin.
8518200	8518740	Wie dem auch sei.
8524010	8525330	Mich würde vielmehr interessieren,
8525430	8528530	warum jemand unsere Position verraten hat,
8528530	8530770	indem die Kommunikationsanlagen eingeschaltet worden sind.
8558880	8559500	Wer ruft?
8573240	8574640	Habt ihr was gehört? Ich hab nichts gehört.
8602820	8603220	Wahrscheinlich.
8603340	8644300	Wer ist denn Sie? Ich glaube, ich habe hier ein Informationsdefizit.
