start	end	text
5505840	5514080	Ach, ich gehe kurz rüber, klopfe auf die Dose. Das ist unser künstlicher Freund hier.
5514380	5519930	Und ich gucke mir mal an und ich kenne mich ja nicht so aus.
5520010	5521550	Ich kenne Gags ja auch gar noch nicht so lang.
5522310	5526730	Aber irgendwo wird es doch da einen Knopf geben, wo sowas wie On draufsteht.
5562770	5568150	Also wobei auch der, ich meine, also Gags hat sich meistens um so Technik-Sachen gekümmert,
5568270	5569790	aber er ist natürlich auch kein Techniker.
5570630	5587660	Aber gut, ich schaue mich nochmal um in der Runde.
5588000	5600040	Kennt sich denn überhaupt jemand hier aus damit, mit einem vergleichbaren Schiff?
5606200	5683740	Aber wissen wir, wie die Situation dort im Moment ist?
5685850	5688590	Ist die Stadt, ja, also das werde ich mal machen,
5688830	5693730	ist die Stadt irgendwie betroffen von diesem Konflikt, der hier gerade läuft?
5694170	5809880	Gut, also mal ganz konkret, Calum kennt sich überhaupt nicht aus oder ganz wenig mit sowas.
5810480	5816220	Aber jetzt mal ganz grob naiv geschätzt, liegt das in unserer Möglichkeit,
5816440	5819520	diese Schiffe so flugfähig wieder zu machen?
5819520	6349360	Also, jetzt höre ich dich kaum. Ja, Gag. Und sowas wie einen Traktorstrahl haben wir nirgends zur Verfügung. Also, okay, ich überlege nur, soll ich sie abschleppen?
6695610	7716160	Nur Gags, aber der fand das gut und sich wundert. Gibt es die Gefahr, dass wir durch aktivierte Schilde einfacher gefunden werden?
7716520	7798220	Still in the Brille.
7825520	7829540	Ich geh raus.
7829660	7830900	Ich geh raus in den Sturm.
7831220	7831940	Es hilft doch alles.
7863080	7928200	Ich hab meinen Charakterbogen immer noch nicht hier.
7928340	7928680	Ich mach mal hier.
7931010	7978330	Ja, ja. Ich
7978330	7983210	laufe
7983210	7984330	sofort los
7984330	7987370	zum Cockpit
7987370	7988590	und rufe noch
7988590	7989770	vertraut mir.
7991270	7992970	Und renne los zum Cockpit.
7998520	7998700	Ja.
8000920	8014840	Ja, ich
8014840	8030800	Ich habe auch nicht vor, sofort dem zu folgen. Ich gehe aber zum Cockpit, um ganz schnell Diagnosesysteme durchgehen zu lassen. Welche Chance ist das, wen anzugreifen? Was ist da draußen?
8030800	8050140	finde ich irgendwie, und ich versuche mich wirklich zu konzentrieren auf diese Sensoren, ich nutze Optik, ich schaue raus, ich spüre, wo ist da das, worauf der Befehl mich hinbringen will?
8050140	8290190	Du meinst mich, ich aktiviere dieses Kommunikationssystem, dieses Warten, dieses Nichtstun, dieses De, dieses Passive, das ist nicht meine Natur. Ich aktiviere das, um erstmal zu hören, nicht zu sprechen. Ich auch.
8290190	8363750	Ja, ich deaktiviere und ziehe die Schilde wieder hoch. Aber ich dachte, der ist tot. Ich rufe ins Schiff. Das ist alles kein Zufall. Sie suchen uns. Uns!
8363750	8586180	Was ist das für eine Kommunikationsanlage? Ich habe den Schild heruntergefahren und die Kommunikationsanlage aktiviert, weil etwas nach mir gerufen hat. Und ich weiß, dass das ein Risiko war, aber wir müssen wissen, wer da nach uns ruft, wer da nach uns sucht. Wir können hier nicht ewig im Strom warten, bis die Dinge sich für uns entscheiden. Wir müssen selbst handeln. Wir müssen endlich ins Handeln kommen.
8598720	8599800	Und wie lange wird das noch gehen?
8602900	8603740	Wie lange brauchen wir?
8610530	8612610	Sie werden uns auch auf anderem Wege finden.
8613270	8614110	Sie haben mich gerufen.
8633190	8635810	Ich weiß nicht, woher es kommt und wer das ist.
