start	end	text
7548800	7573780	Genau, wenn jemand was Leckeres kocht. Also letzten Endes müssen wir die Turbot zum Laufen kriegen. Wir sind so viele Leute, wir können uns nicht alle in diese kleinen Rettungskapseln quetschen. Und auch die Brill ist nicht groß genug für alle von uns. Und wenn wir wirklich von diesem Planet weg wollen, brauchen wir ein anständiges Schiff, das uns über anständige Strecken bringt.
7573780	7641940	Das heißt, es muss stabil genug sein, die Lebenserhaltung muss verlässlich funktionieren, der Hyperraumantrieb muss funktionieren. Also ich würde meinen, was sagt das Schadensloch? Ist das risikoreich? Marco, du zuerst. Das ist ein guter Punkt. Und was sagen denn die Schilder, ist das denn völlig ungefährlich, die Schilde zu aktivieren oder brennt dann irgendwas endgültig durch?
7641940	7679560	also ich bin jetzt dreimal hin und her geklettert das ist kein kinderspiel und bei dem wetter würde
7679560	7700890	ich das nicht empfehlen wenn uns die energie reicht ich glaube bei den leichteren schiffen
7700890	7723550	macht das sowieso wesentlich mehr aus anscheinend ja sonst ja und die turbot steckt ja zum glück
7723550	7730210	ihren breitseiten zwischen den felsen da wirkt sich der wind sowieso nicht auf den bekommt sie
7730210	7731690	eigentlich nur auf ihre schmalen Seiten.
7732130	7733550	Die ist relativ gut geschützt.
7735050	7736290	Ich glaube, das Risiko
7736290	7738530	gehen wir ein, bevor einer von uns weggeblasen wird.
7796070	7796930	Still in der Brille.
7809320	7811500	Dann kann man ja richtig schön ausschlafen.
7812880	7813780	Was gibt es denn
7813780	7815440	zum Essen hier? Irgendwas
7815440	7816400	Genießbares?
7865380	7867600	Wir müssen Ganten wieder auf die Beine bringen,
7867920	7868960	sonst sterben wir alle.
7886780	7888520	Also ich gehe mit ganz ernstem Gesicht
7888520	7890300	zur Doktoratin und meine,
7890300	7893140	wir müssen Gunton wieder auf die Beine bringen.
7893780	7895560	Nur er kann uns angemessen ernähren.
7898720	7899440	Tu, was du kannst.
7912100	7912580	Naja.
7914620	7915640	Aber ziemlich weit oben.
8365250	8366050	Sag ich doch.
8368520	8369740	Aber wir wissen nicht genau,
8370480	8371680	ob sie
8371680	8373540	alle suchen oder nur
8373540	8375940	manche von uns. Und da gucke ich
8375940	8378100	sehr aufmerksam. Kellum
8378100	8380040	und Radam.
8409210	8410690	Sie suchen gezielt dieses
8410690	8411870	Schiff. Warum?
8416720	8424400	Weil sie den Namen des Schiffs genannt haben und nicht alle abgestürzten Schiffe in der Umgebung.
8425160	8427240	Und hier sind viele Schiffe abgestürzt.
8427860	8432700	Sie könnten auch andere sammeln, aber eins ist ihnen besonders wichtig, dass sie extra die Titanen schicken.
8438510	8439450	Das ist dann sehr, sehr toll.
8454140	8458420	Jetzt, Dr. Sakschan, du hast dein Leben riskiert, um uns hier den Ausflug zu retten.
8458520	8462260	Jetzt sitzen wir hier zusammen drin und du machst die Klappe nicht auf.
8462620	8464300	Da bringst du dich doch nur weiter in Gefahr.
8464300	8466260	Wenn wir nicht wissen, wie wir dir helfen können.
8466480	8466740	Warum?
8471000	8478560	Du fliegst mitten in ein Schlachtfeld, weil dieser Heini da drüben und ich da zu Ganten hin einen Notruf abgesendet hat.
8479000	8480200	Obwohl du nicht weißt, warum.
8482860	8484160	Was hat er denn gegen dich in der Hand?
8489320	8491100	Naja, aber das war doch ziemlich schnell sichtbar.
8492520	8495100	Also wir haben es gleich gemerkt, als wir hier drin waren.
8502600	8505460	Ja und du bist nicht abgedreht, das rechne ich dir hoch an.
8506060	8513500	Aber jetzt sitzt du hier drin, weg.
8513500	8520640	naja, wenn die gerade mit der Schlacht beschäftigt sind,
8520700	8522460	zumindest mal ein Stück konventionelle
8522460	8523260	und dann irgendwann.
8544000	8560710	Dann siehst du, oh Kellum,
8561670	8563030	hast du nichts daraus gelernt.
8564730	8565210	Irgendwas
8565210	8565910	da draußen
8565910	8568830	zieht an deinen Strippen und macht ein
8568830	8574210	Marionettenspiel. Das solltest
8574210	8577560	du aus Prinzip trotzen.
8577680	8579180	Ich glaube, wir machen dir einen Aluhut.
8589150	8590810	Ja, was heißt das? Willst du die Bahn
8590810	8751740	angreifen? Ja.
