start	end	text
3252980	3308200	und wieso kann ich das machen okay das letzte verstehe ich jetzt wieder nicht wieso kriege ich
3308200	3320920	wieso brauche ich den vorteil ja okay weil du jetzt einfach nicht ausgewählt hat weil du eben
3320920	3525300	ja ich natürlich direkt ruf 17 dann sneak attack und vibro meine letzte vielbrot regal charge 15
3525920	3706400	der ist jetzt leider alle. Kannst du nochmal sagen, was ist das für ein Schild? Okay.
3706400	3788440	er muss discord erst dreimal wieder neu starten ich habe gespannt wie die aufnahme damit zurecht
3788440	3889770	kommt also ich hab spaß ich habe noch sechs von 21 ist wie tut aber ja ich würde sagen er
3889770	3900220	jetzt wieder raus ich würde sagen er stellt seinen dingen sind zurück oder dann zumindest unsere
3900220	3901540	beiden Aktionen nochmal machen.
3915340	3915860	Ja,
3916100	3918300	ich würde jetzt auf den
3918300	3919420	schießen wollen, denke ich.
3920300	3922160	Jetzt muss ich nochmal gucken, das sind ja über
3922160	3923940	30 Meter, also
3923940	3925560	und da ist
3925560	3928280	an ihm dran, also
3928280	3931480	genau, kann ich
3931480	3933680	immer einen Sneak Attack machen und jetzt muss ich
3933680	3935640	mal gerade gucken, mit
3935640	3937680	meinen neuen Fähigkeiten hier, das
3937680	3941670	muss ich wahrscheinlich, okay,
3941810	3944030	also hier, ich möchte so einen Placed Shot
3944030	3945910	machen, aber das kann ich auch entscheiden, wenn nach
3945910	3948010	dem ich, ja klar ist, ob ich getroffen
3948010	3948910	habe oder nicht, also
3948910	3953400	21. Okay.
3965400	3966000	Dann
3966000	3968260	jetzt hier setze ich einen Placed Shot
3968260	3970360	und zwar
3970360	3971740	möchte ich den disarmen.
3973840	3974260	Also
3974260	3976380	you attempt to disarm a creature with the attack
3976380	3978100	the target must succeed a strength
3978100	3979040	saving throw
3979040	3980520	gegen
3980520	3985020	12.
3985960	3987300	Also es steht hier oben in dem
3987300	4011350	plays top-living die cs12 das heißt was den bestand ja okay dann passiert nichts dann mache ich einfach
4011350	4270220	nur normalen schaden ohne den sneaker tech 15 jetzt kommt ja noch mal also Komaru springt auch
4270220	4271120	ihm in die Seite.
4381200	4383460	Das Plus 4 beim zweiten stimmt aber nicht,
4383580	4384900	oder?
4385920	4387820	Ja, weil das...
4387820	4485430	Sehe ich hier in dem
4485430	4486870	abzweigenden Gang, ist das
4486870	4488750	eine Tür, was ich da sehe, oder?
4496230	4497890	Okay, dann ich würde da mal
4497890	4499550	hingehen und gucken, ob ich die aufmachen kann.
4500170	4501750	Dann vorsichtig um die Ecke gucken.
4507780	4508180	Hat die
4508180	4511040	so ein Schließ-Dingens, oder?
4511040	4511980	Also so ein
4511980	4514540	Panel zum Aufschließen.
4515180	4522150	Ja, ich nehme den
4522690	4529630	den Sicherungsstick da und gucke, ob ich den da rein, wenn ich den da reinstecke, ob sich das Schloss öffnet.
4546890	4553800	Dann mache ich die Tür auf und gucke dann vorsichtig um die Ecke.
4556480	4562850	Da sehe ich meinen Blaster und also sind wir auf dem Kran.
4604750	4610630	Ich nicke ihm zu und halte die Tür auf, dass er rausgehen kann und gucke mich dann nochmal im Zimmer um, was da sonst noch so ist.
4610990	4641220	Das heißt auch nicht irgendwelche Schränke oder so, die man...
4641220	4646360	Irgendwelche Schränke oder so sind da nicht in dieser Zelle drin?
4649520	4649920	Ja, okay.
4653750	4655690	Also dann gehe ich hier raus, hinter dem her.
4708700	4713660	Also ich würde hier auch die beiden schwer gerüsteten Soldaten einmal untersuchen, was die bei sich haben.
4730450	4735090	Ja, die beiden Gewehre, kann ich die einpacken? Dann würde ich die auch mitnehmen.
4856600	4859180	Die Rüstung wollte ich auch noch ausziehen und mitnehmen.
4859180	5002720	der steht bei mir da, ne? Also ich passe auf den auf,
5003040	5034020	nachdem ich da die Sachen eingepackt habe. Wenn er mich anguckt, dann
5034020	5038940	ich... Wir sollen dich hier rausholen.
5039420	5041040	Wieso hat dich das Imperium mitgenommen?
5050290	5054410	Ich würde Ganden und Komaru anfunken.
5055350	5062980	Lass uns raus hier.
5064060	5067740	Ich nicke so nach vorne in den Gang, dass er
5067740	5071740	vorgehen soll und gehe hinter ihm dann her, wenn er sich in Bewegung
5071740	5085160	da langt. Hier geradeaus die Luke hoch.
5087160	5089500	Und dann würde ich, wenn wir durch die Luke
5089500	5093520	sind, dann sagen, okay, wir warten auf die anderen. Oder also in den großen Raum
5093520	5183730	gehen, wo Kaelum auch ist und dann sagen wir, hier warten auf die anderen Racks
5183730	5423650	und daraufhin 730.
5451480	5635690	Ja, ich auch. Okay.
5635690	5644110	Okay, Kaelum, passt du auf unseren Gast auf und dann gehe ich wieder runter.
5673280	5679540	Ich schließe mal mein halb kaputtes Slicer-Kit an und gucke mal, was ich so herausfinden kann.
5681820	5744490	Würfel ich auf das Kit oder was für Kategorisierungen sind da?
5762260	5762420	Okay.
5763820	5769840	Also, hier werden Funkbrüche abgehört und sortiert in drei Kategorien.
5769840	5775700	teilweise weitergeleitet. Was sind das? Also ich höre mir mal so einen Funkspruch an. Sind das
5775700	5814720	irgendwelche Raumschiff-Sprüche, Kommunikation mit den Bodenstationen? Ich gucke mal, in welchen
5814720	5820440	Abständen die so losgeklickt werden oder ob ich irgendwie eine Routine finde, die da im Hintergrund
5820440	5857820	läuft, die geduldet wird, um die abzuschicken. Ich gucke mir so die Zeitstempel an. Ich würde
5857820	5933640	schätzen das dauert noch ein zwei tage bis wieder eins abgeschickt wird und genau das würde ich
5933640	5937720	sowieso noch mal gucken weil ich ja von außen in den kamera streams auch schon drin war dass ich
5937720	5945460	da auch noch mal nachsuchen ob man die video streams da irgendwo sieht oder so nochmal würfeln
5945460	6038350	oder 25 wird er den gespeichert wird er gespeichert auch oder wird er nur okay gestimmt also kann hat
6038350	6040470	ja auch, bevor wir in den hinteren Raum gegangen
6040470	6042550	sind, in dieser Komp-Station da irgendwie
6042550	6044510	mitgefunkt. Könnt ihr
6044510	6046210	da irgendwie mit übereinstimmen?
6082800	6084080	Ja, also ich frage
6084080	6085440	mal um, ob da irgendwelche
6085440	6088060	Speichermedien sind, die
6088060	6089520	man ausbauen könnte oder so.
6099650	6101450	Also da könnt ihr, denke ich, was mitnehmen
6101450	6103330	und dann müssen wir mal schauen, was wir damit anfangen können.
6114770	6115850	Ja, okay.
6116010	6117750	Bevor wir das machen, würde ich gucken, ob man nicht
6117750	6119690	irgendwie so ein,
6119690	6121890	ja, irgendwie ein Skript
6121890	6123890	schreiben kann, was die Daten
6123890	6127990	modifiziert, irgendwie unkenntlich
6127990	6129810	macht, so aussieht wie
6129810	6131830	ein Hackerangriff.
6133270	6133990	Vielleicht, dass
6133990	6135730	auch so kaputte Daten
6135730	6136990	übertragen werden oder so.
6155170	6160620	Gut, dann machen wir das.
6161040	6162900	Also dann packe ich
6162900	6164860	mein Slicer-Kit ein, gucke, ob ich
6164860	6166740	da die
6166740	6168880	Speichermedien rausgebaut
6168880	6169240	kriege.
6192320	6194560	Dann lass uns zu sehen, dass wir hier wegkommen.
6194560	6195900	Ich ziehe meinen Blaster und
6195900	6198820	feuer noch ein bisschen in die Hardware rein.
6244120	6245100	Wir sind schon
6245100	6245780	viel zu lange hier.
6287400	6289900	Ich gucke uns an. Wir sind ja schon
6289900	6291840	auch irgendwie angeschossen und
6291840	6293300	bluten vielleicht und so.
6294140	6296100	Wir sollten uns erst frisch machen.
6356140	6357400	Du hast irgendwie abgebrochen und
6357400	6358560	habe ich noch gehört?
6359540	6359660	Ja.
6360480	6413580	Wer fährt denn den Gleiter? Komaro, hast du
6413580	6414820	das wieder gemacht oder sonst
6414820	6416280	übernehme ich das?
6426910	6428670	Wechselst du ja bei der
6428670	6503370	Ist das die gleiche Truppe, die wir auf diesem Überwachungsvideo gesehen haben, die ihn da abgeholt haben?
6508620	6510480	Ich habe ja noch ein Foto davon, glaube ich.
6521880	6526120	Aber von der Kleidung her, von der Ausrüstung her, könnte es sein, dass es die gewesen sind.
6545610	6548790	Ne, meine Schlutzbunden freuen sich.
