start	end	text
1964030	1970030	gar nicht so schlecht weil mit so einem anzug mit helm da kann man schlecht schnell laufen und so
1970030	2013520	können wir schneller laufen das finde ich gar nicht übel gut da kriegst du bin ich mir nicht sicher
2013520	2021020	wenn wir da unten durchgehen sollten wir zumindest unsere helme aufsetzen senken sind gewähren
2021020	2081500	andererseits machen wir sie auch aufmerksam dass etwas hier ist mein plan ist folgender wir gehen
2081500	2088940	nach wie möglich schauen wo sie landen ich habe einen persönlichen scrambler da werden sie mich
2088940	2094400	kaum über sensorik auffinden können ich versuche so nah wie möglich anzukommen und wenn sie landen
2094400	2098220	und klebe ich ihnen zwei Kontaktsprengungen an den Rumpf.
2099000	2101400	Dann renne ich, was das Zeug hält und zünde.
2148380	2149840	Was würdest du sonst vorschlagen?
2160090	2161790	Dann können sie überhaupt nicht mehr rauskommen.
2169930	2171790	Kannst du das so machen, dass sie nicht merken,
2171870	2172810	dass sie nicht gehört werden?
2181340	2183840	Ja, das passt.
2184000	2185780	Dann versuch mal, sie zum Schweigen zu bringen,
2185880	2186880	ohne dass sie es merken.
2187800	2189260	Und ich bringe mich in Position.
2189820	2192460	Du gibst mir dann Bescheid, ob es geklappt hat oder nicht.
2198480	2199480	Das unterdrückt dich auch.
2201260	2201640	Das heißt,
2202100	2211580	dass alle Bandbreiten
2211580	2213540	auch für unsere lokale
2213540	2220660	Helm-Com-Frequenzen
2220660	2227020	rauslassen. Ja, lassen Sie
2227020	2228080	Frequenz für die Helme
2228080	2229900	bestehen, die brauchen.
2244960	2246240	Wer mitgehen kann, kann mitgehen.
2249060	2251120	Musst du zu dem Turm hin oder machst du das
2251120	2260370	von hier aus? Dann nach der
2260370	2329310	Sohn. Gut. Gut, ja.
2372150	2372630	Stimmt.
2400080	2400780	Stimmt, ja.
2401080	2564700	Hier gibt es keinen automatischen Long-Rest-Knopf, der alles zurücksetzt. Dann muss ich schnell schauen, vielleicht händisch die Sachen. Ja, genau, danach habe ich gerade geschaut. Ja, das sieht gut aus. Okay, passt. Eine Sonne.
2564700	2785350	Ich starte meine Tarnroutine, die Countermeasures und dann schleiche ich mich dran, nutze jede Deckung, nicht nur visuelle Deckung, dass die mich irgendwie so sehen, sondern ich benutze Deckung auch, um zum Beispiel so etwas wie Wärmesensoren oder Bewegungssensoren zu entgehen, indem ich wirklich jede Deckung nehme und tief bleibe.
2785350	2811210	als wirklich teilweise auch so auf allen vier so ich ran kirsch ok also ich habe mich ja geboostet
2811210	2818650	weil ich mir richtig mühe gegeben hat der also temporary boost und jetzt mache ich einen stets
2818650	2873980	check ist schon 16 und dann packe ich noch mal vier drauf komme ich auf 20 damit schon fast
2873980	2906180	gerechnet ja im endeffekt die ganze mannschaft sitzt im shuttle also ich will ja die mannschaft
2906180	2907820	ausschalten, weil die ist ja unser Problem.
2913400	2916360	Ach, vier sind rausgegangen.
2916480	2917640	Ah, okay, habe ich alles so verstanden.
2917640	2919160	Okay. Und
2919160	2921500	vier sind jetzt schon in der Kapsel drin.
2936820	2937060	Okay.
2938860	2939600	Trotzdem so.
2940680	2941520	Genau, eben.
3032680	3179200	Okay. Also,
3180080	3181840	wenn es so ist, wie es geplant ist,
3181920	3183720	sollte mich hoffentlich auch Kellum noch nicht sehen,
3183880	3185840	aber natürlich, meine Sorge gilt
3185840	3187120	eher den anderen.
3187940	3189060	Und ich gehe trotzdem an,
3189060	3199600	was ja auch mein Primärziel ist, zu dem Lambda-Flügler hin und bringe eine von den Kontaktsprengungen direkt neben der Eingangsluke
3199600	3209040	und eine an dem Bein, direkt da, wo das ausfahrbare Bein ist, weil das direkt dahinter auch der Motorbereich ist.
3209040	3218080	Und dann mache ich eine dahin, eine dahin und bleibe dann nicht lange stehen und bewundere mein Werk, sondern pirsche mich gleich wieder davon.
3218080	3286250	also sagt das ist die bonus action und dann rasi in einer gigantischen geschwindigkeit durchs
3286250	3312970	gebüsch gar nicht ich habe es mit dem handzünder so wie es auch bei der beobachtungsstation hatte
3312970	3321950	und flitzt jetzt erst mal weg schaut dass ich an sicheren ort kennen ich laufe aber nicht gleich zu
3321950	3327770	meiner truppe zurück weil falls die mich getrackt haben ich hoffe dass ich das brechen kann aber
3327770	3330850	Aber falls sie mich getrackt haben, will ich sie nicht dahin führen.
3331230	3333910	Das heißt, ich schaue, dass ich wegkomme im Bereich, wo ich Deckung habe,
3333990	3335910	auch weg von der Kapsel, das ist wichtig.
3336770	3341070	Und suche mir dann einen Platz, in dem ich sozusagen in Deckung gehen kann.
3373170	3377570	Wäre mir prinzipiell ein Fels oder ein Erdwall lieber als Blätter?
3378430	3418930	Also von einem Schiffsgeschütz getroffen zu werden, das möchte ich, wenn es geht, vom Heiden.
3418930	3485230	Der steigt auf, während die vier anderen noch unten sind. Wie zielgenau hat er geschossen? Hat er grob in meine Richtung geschossen? Ja, aber er geht gezielt in Stellung. Das heißt, er weiß schon ungefähr, wo er hinschießen muss. Also das heißt, ja gut, dann kann ich nicht mehr warten. Dann drücke ich jetzt.
3485230	4147060	ja also das hat auch auflegen das ding ist dummerweise näher auf mich gekommen als gedacht
4147060	4637400	ja ich würde mir mal alle dann komplett also komaro ist das relativ einfach der knall war
4637400	4642620	super dass es ihn erwischt hat war nicht so super trotzdem die situation ist noch nicht geklärt das
4642620	4651200	heißt er wollte decken gehen das macht er nimmt seine 19 und schaut nach feindlichen bewegungen
4651200	4663880	und wenn irgendjemand da noch rum rennt ist der gleichen ziel die kapseln 50 meter weiter das ist
4663880	4731080	ja den schieß ich nicht und von dem anderen team die bei der rettung kapsel waren ist da auch
4731080	4745100	jemand unterwegs sonst ist keine von denen da okay ich behalte weiter im blick vor allem auch wenn
4745100	4750800	Kellum da steht und auf die eine Person fokussiert ist, nicht dass ihm jemand den Rücken fällt. Also
4750800	4757220	ich mache quasi eine ready action, sobald ich einen von den imperialen Soldaten sehe, schieße ich.
4757220	5081860	Okay, wenn ich gezählt habe, das ist doppelt, kann man wohl sagen, sogar doppelt, weil ich habe
5081860	5088880	erstens mal gesehen, dass Kellum sich losgerissen hat und das füllt mich auch mit einem Triumph.
5088880	5095600	jemand hat sozusagen sich die freiheit genommen und das ist dann noch diese fette beute gemacht
5095600	5101180	habe es auch schön und wenn ich tatsächlich jetzt seht das auch wir wussten ja wie viele das sind
5101180	5108200	wenn dafür umliegen bzw eine kniet dann muss man nicht davon ausgehen dass jemand den rücken schießt
5108200	5712860	und dann stoße ich gehe ich raus aus meinem stand und stoß zu meinen kameraden dazu es ist nur eine
5712860	5719280	frage der zeit bis die luft in bar ist und sie gehen sie drauf und wir sind ja kein monster wie
5719280	5805370	sie nehmen wir sie mit mal sehen was wir erfahren können ich habe ja drat für sowas aber ich wäre
5805370	5816730	auf meinen blick drauf mal sehen wahrscheinlich innere verletzung ich kann nichts wirkliche sehen
5816730	5845060	nehmen wir mit zum schiff drat kann vielleicht was machen genau da muss ich mich zusammenreißen aber
5845060	5847160	nachdem ich vorhin Kellum solche
5847160	5848980	Predigten gehalten habe, wäre es ganz schön
5848980	5851100	scheinheilig, wenn ich dem jetzt
5851100	5853160	eine Heimzahl würde. Also deswegen,
5853680	5855140	das mache ich nicht, da reiße ich mich
5855140	5856600	jetzt zusammen und
5856600	5858920	drehe mich einfach zu Karl-Rix, so
5858920	5861080	nimm du das Schuppenvieh und
5861080	5883470	ich nehme sie. Ja, schmeißen
5883470	5884990	tue ich sie vielleicht nicht, aber
5884990	5886850	ja, ich nehme sie mal hoch
5886850	5889610	und lege sie mir schon über die Schulter.
5889750	5891110	Also ich werde es jetzt nicht so tragen.
5894630	5895410	Eben, genau.
5895410	5947640	Genau. Den höchsten Gammstragegriff, so wie man Jagdbeute nach Hause trägt. Ja, genau. Ja, da suche ich jetzt nicht danach. Also wir schauen, dass wir jetzt langsam wieder reinkommen, weil wie gesagt, es ist nur eine Frage der Zeit, bis die Luft schlecht wird und dann, naja, stimmt, die Brill ist kein großes Schiff.
5947640	6157440	der ist bewusstlos oder ja ich rede nicht mit dem also ich halte abstand von dem sonst lasse
6157440	6306250	ich mich doch etwas hinreißen nicht als wenn er nicht da wäre während die draußen sind geht
6306250	6314950	komago keller legt ihm so kurz die branke so auf die schulter gucken an und meint jetzt wissen ein
6314950	6669210	eigener Herr zumindest einmal gewesen. Gut so, weiter so. Schmerz ist ein guter Lehrmeister. Da bin ich gespannt. In der Zwischenzeit. Was heißt Black Sun muss sich beugen? Wollte sie ausrotten oder wollte sie euch nützlich machen? Ich habe sie gefragt, ob sie sich, weil sie ja gesagt hat, sie wollen die, wie hat sie es formuliert? Black Sun unterwerfen? Jetzt weiß ich schon nicht mehr.
6669210	6672690	Oder wollt ihr sie euch zu Nutzen machen oder wollt ihr sie auslöschen?
6698980	6701920	Und den wollt ihr haben. Ist das deine Antwort auf meine Frage?
6712490	6725200	Wer ist das? Wie sollt ihr jemanden sicherstellen, von dem ihr nicht wisst, wer er ist, wie er heißt, wie er aussieht?
6737730	6748260	Meinst du? Ihr fangt so eine Schlacht an, um eine Person zu töten.
6764880	6768520	Das kommt mir ziemlich seltsam und ehrlich gesagt unglaubwürdig vor.
6768520	6772280	Denk nochmal kurz darüber nach, vielleicht fällt dir etwas Besseres ein.
6804740	6812440	Was für ein Fundort? Was wurde hier gefunden?
6815400	6820360	Red schon. Wenn ich dir jedes einzelne Wort aus der Nase ziehen muss, dann benutze ich meine Klauen.
6855300	6873050	Was heißt etwas? Was heißt wer? Was heißt hier ist etwas entflohen und wer ist er?
6883650	6885530	Und wo ist der Kommodor? Noch auf dem Schiff?
6892450	6895090	Ah, du hast den Befehl übernommen, um ihn zu ersetzen.
6987860	6991320	Weil wir dich nicht sterben lassen wollten, weil wir uns gedacht haben,
6991420	6994000	dass du uns vielleicht etwas Nützliches erzählen kannst.
6994180	6996700	Aber irgendwie fällt dir das enorm schwer.
7003220	7007500	Wir gehören weder zu einem imperialen Schiff, noch gehören wir zu Black Sun.
7008400	7012740	Ihr habt uns beide angegriffen, beide Seiten, als wir hier durchwollten.
7038480	7040840	Aber das spielt auch keine Rolle und eigentlich bist du nicht hier,
7040980	7042960	damit wir dir Fragen beantworten.
7043300	7059860	Und dann habt ihr versucht, mit einem Traktorstrahl einzufangen.
7059860	7062200	Und dann habt ihr dies versucht und jenes versucht.
7064020	7068200	Jetzt ist dein Chef hin, dein Team ist weg und du bist hier.
7068640	7073640	Und jetzt überleg dir mal, ob das Ganze klau war und ob du uns jetzt noch weiter hinhalten kannst.
7073980	7075780	Mir reißt nämlich langsam der Geduldfaden.
7096230	7382360	Ja, also wir werden natürlich schon noch schauen, dass wir noch ein bisschen mehr aus ihr rauskriegen.
7382360	7397760	rauskriegen, ob sie irgendwie Namen hat, ob sie über diesen mysteriösen Machtbenutzer der Dark Sun, von dem sie fast nichts weiß, den sie aber trotzdem finden soll, dass man da doch noch was aus ihr rauskriegt. Also wir werden sie schon noch ein bisschen bearbeiten.
7397760	7440200	Ja, ich möchte es eher mit Investigation machen, also mit ihr reden, nachfragen und sie einfach so dazu zu bringen, dass sie sich mal verspricht oder doch was nennt oder wird sie mit Widersprüchen in die Enge treiben und sowas, bis sie die Antworten nicht mehr geben kann.
7440200	7538390	Das scheint mir besser zu sein, weil auch wenn man jemanden jetzt irgendwie einschüchtert oder sowas lügen kann, er trotzdem. Und das kann ich da nicht wirklich rauskriegen. Also ich versuche es eher so rum. Genau. Das nehme ich so auf.
7538390	7554670	Ich werde dann noch ein bisschen nachbohren, was ich eben wissen will, ob der Angriff gegen die Dark Sun sich wirklich nur wegen der einen Person ereignet hat oder was die generell mit der Dark Sun machen.
7554670	7566210	Ob das jetzt wirklich ein Beifang war, weil sie den angeblichen Machtnutzer wollen und ob das vor allem mit dem zu tun hat, was sie hier vermuten, ob sie glauben, dass der vielleicht diese Waffe holen wollte.
7566210	7606430	das versuche ich auch noch aus heraus zu wenden und jetzt noch in letzte frage wer kommandiert
7606430	7638220	denn jetzt auf das titan du hast doch gesagt er ist schwer verletzt na gut na also das war doch
7638220	7646200	nicht so schwer und du hast auch keine staatsgeheimnisse des imperiums verraten also
7646200	7660330	warum nicht gleich so magst du was trinken leider haben wir uns einen großen ball keeper nicht hier
7660330	7688680	das ist schade ja aber da kann halt jetzt nicht nixen schön komisch gut also dann kümmere ich
7688680	7696240	mich darum jetzt da bin ich hier nicht mehr böse im prinzip bin ich jetzt mit dem was man erzählt
7696240	7704240	habe und was zum trinken damit sich da ein bisschen fassen kann naja den becher gibt
7704240	7711360	manche noch wie ist das denn wenn wir dich hier laufen lassen glaubst du schaffst es dann zurück
7711360	7723660	zu dem schiff holt sich ab naja die titanen also kannst nicht erwarten dass wir einen taxiservice
7723660	7741640	machen und ich auf die titanen bringen oder ja aber wo sollen wir dich hinbringen oder nach
7741640	7754100	Cliffholt. Lass hören.
7768740	7769640	Ein gutes Wort.
7790240	7791260	Ich wiege so ein bisschen
7791260	7793660	den Kopf,
7793900	7795620	sehe nicht so ganz abgeneigt aus.
7797080	7797740	Ja, also
7797740	7799680	wir müssen uns ja nicht unbedingt
7799680	7801640	zur Handlanger des Imperiums
7801640	7803420	machen lassen, aber
7803420	7805700	neugierig,
7805760	7807580	was diese ganze Geschichte angeht, bin ich
7807580	7808800	ja trotzdem und es gibt ja auch
7808800	7811380	gute andere Gründe, denen nachzugehen.
7812060	7813460	Und schau da bei Kellermann.
7813460	7920770	Dann lass nochmal genau hören, prinzipiell ist das nicht schlecht. Wie weit geht denn dein Auftrag? Was musst du denn genau machen? Das müssen wir wissen, sonst können wir nicht planen. Ich nick den anderen mal so kurz zu, höre aber zu, was sie weiter sagt.
7920770	8087890	naja der eigene seltene wird vielleicht nicht viel gewusst haben ich glaube nicht dass er hochrangig war aber jetzt ist es ohnehin zu spät würde ich auch sagen machen wir das so das ist gut wenn sie hunger und trost haben versorgt sie und wenn sich irgendetwas ändert zum besseren oder zum schlechteren gibt uns auch bescheid schon beeindruckend ja
