start	end	text
1235700	1237220	auf diesen
1237220	1239460	auf die Obsidian Arrow losfliegen
1239460	1247040	und die entsprechenden Raketen und so weiter, die hier und Countermeasures nach und nach einsetzen.
1247040	1255700	Und die beiden Fighterflotten treffen nun aufeinander und es entsteht dieser riesige Dogfight vor euch, den ihr hier erkennen könnt.
1292050	1299590	Aber bevor ihr jetzt antwortet, ist jetzt erstmal Komaru dran, um in der ganzen Zeit, die ich dir Informationen gegeben habe,
1299590	1301450	ob die Ganten dran saß, zu handeln.
1301810	1303510	Und dann ist auch noch Calum wieder dran.
1304010	1308030	Aber Kumaro, du bist jetzt erst mal mit was immer auch du tun möchtest.
1308110	1311730	Du stehst hier im Cockpit, du hast die Informationen vorliegen.
1311990	1312910	Was möchtest du tun?
1329440	1335340	Ich sage, wir sind auf einer Mission und wollen uns heraushalten,
1335620	1337220	murmelt Ganten vor sich hin.
1344280	1345760	Sie haben uns ja schon angepingt.
1350180	1353780	Genau, also dazu, du weißt es jetzt, Galrix,
1353940	1355400	ihr könnt nicht abhauen.
1355400	1377620	Man kann nicht mehr ohne den Hyperraumknoten in den Hyperraum hier eintreten. Ansonsten kannst du wild fliegen. Du kannst natürlich versuchen, in diese Plasma-Wolke hier hineinzufliegen, in irgendeine Seite. Übrigens, das IEGO-System heißt das System der tausend Monde. Es gibt keine Sonne. Das Ganze ist quasi statisch.
1377620	1399620	Und es gibt hier im Grunde ja nichts, worum sich etwas drehen kann. Vielleicht dreht sich alles um den großen Planeten Iego und diese ganzen Trabanten, die hier herumfliegen, diese fast fertigen oder sich schon bereits auflösenden Monde, die man hier erkennen kann, die sind teilweise bewohnbar, teilweise vielleicht nicht bewohnbar.
1399620	1401300	bewohnbar. Das heißt, aber
1401300	1403400	überall um euch herum hat es
1403400	1405500	größere und kleinere Trabanten und auch
1405500	1407520	Asteroidengürtel und es ist
1407520	1409200	wirklich schwierig hier zu manövrieren.
1432790	1434250	Komaru, möchtest du noch irgendwas
1434250	1435210	Spezielles tun?
1440300	1442140	Kelum, ich bitte dich um
1442140	1444380	einen Machtwurf. Einfach nur
1444380	1445940	einen W20 und
1445940	1447720	deine
1447720	1450180	mystische Fähigkeit draufschmeißen.
1461840	1463360	15 war die Schwierigkeit.
1463360	1464680	Du hast also auf jeden Fall...
1464680	1473920	Genau, okay. Ja, das ist schon eine wichtige Info, also eine schmutzige 20 und folgendes.
1475980	1483900	Sobald ihr hier aus dem Hyperraum getreten seid, hat dich dieses Plasma letztendlich eingeschlossen.
1484080	1494300	Du fühlst dich wie in einer Glocke innerlich und gleichzeitig verbunden mit dem da draußen.
1494300	1503120	dieser unwirtlichen, seltsamen, tödlichen Natur da draußen.
1503860	1506680	Nicht für Lebewesen geeignet und geschaffen.
1509070	1510950	Das ist das Erste, was du wahrnimmst.
1511170	1516530	Und das Zweite, hier ist ein Machtnutzer aktiv.
1518590	1525500	Und zwar ist hier eine Präsenz vorhanden.
1525500	1549500	Und das seht ihr alle nicht, aber Caelum kann es wahrnehmen. Als die erste Salve der Photonentorpedos mit ihren langen blauen Strichen, mit diesen, weiß nicht, wie man das nennt, Feuern hinten am...
1549500	1555600	durch diese rote Wolke auf die Plexam zu fliegen.
1555720	1561180	Siehst du, wie sich mehrere von den Fightern der Obsidian Arrow absetzen
1561180	1573920	und tatsächlich auch wie in so einer Fächerbewegung ganz genau jeweils in die Position der Photonentorpedos begeben
1573920	1576860	und dann nach und nach.
1579500	1591960	In 30 Explosionen, 40 Explosionen einen großen Teil der anfliegenden Photonentorpedos in einem Selbstmordkommando abfangen.
1591960	1617940	Von den Imperialen abgeschossen auf die Obsidian Arrow eingeflogen, in einer tödlichen Salve, die normalerweise solche Schiffe ausschellt. Diese alten Schiffe haben keine Chance gegen einen Sternenzerstörer der Imperialen 1-Klasse.
1617940	1630280	Die sind einfach viel moderner ausgerüstet und die hätten die zerlegt, auch wenn die ein ordentliches Schild oder so dran hätte, einfach durch die geballte Masse an Angriff hätte man die zerlegt.
1630280	1651560	Und die Turbolaser der beiden großen Schiffe schießen ja konstant jetzt schon Salven aufeinander, um einfach die Kapazität der Schilde auszu- oder zu verringern. Aber jetzt wäre eigentlich der Einschlag gewesen, der die Schlacht in Richtung der Imperialen gekippt hätte. Das ist nicht geschehen.
1651560	1680620	Und dieses kollektive, koordinierte Selbstmordkommando, welches du hier siehst, dass diese Schiffe der Black Sun durchführen, um ihr Mutterschiff zu schützen, das bestärkt dich in dem Glauben an die tödliche und menschen- und lebensfeindliche Natur der Galaxis.
1702100	1706920	Nein, sagt Gunton, die Black Sun sind ein Verbrechersyndikat.
1712850	1714010	Ein Verbrechersyndikat.
1714650	1715250	Piraten.
1716570	1717630	Sklavenhändler.
1720730	1725290	Sie haben wohl ein altes Separatistenschiff gekapert oder ausgerüstet.
1725290	1760050	Ihr seht jetzt, das geht, aber ihr seht folgendes.
1760690	1769230	Aus der Obsidian Arrow setzen sich nun unten diese typischen breiten Landungsschiffe.
1769570	1772750	die Kampfdroiden absetzen.
1772890	1778030	Und zwar drei Stück setzen sich nach unten ab und fliegen in Richtung Iego.
1779030	1786790	Begleitet von Saarfeitern und auch bereits beharpt von mehreren angreifenden Taifeitern.
1787430	1793670	Ihr kommt jetzt der Schlacht natürlich schon etwas näher, denn die Schlacht kommt auf euch zu.
1794950	1797550	Also jetzt müsstet ihr euch dann entscheiden.
1802330	1805150	Wir können uns nicht der schwarzen Sonne anschließen, sagt Ganten.
1805890	1809470	Aber ansonsten weiß ich auch nicht, was wir tun sollen.
1863150	1866710	Gibt es denn einen Raumhafen auf Iego, fragt Ganten.
1877510	1889020	Auf der Cliffhold oder Klippenhorst oder wie man es auch immer sagen möchte, das ist die Stadt.
1891560	1895020	Ganten, wenn du meinst...
1895020	1903340	Klippenhorst.
1903340	1903880	Genau.
1908240	1911340	Aber nichts dagegen, zum Planeten zu fliegen.
1911640	1918860	Ich habe den Imperialen gesagt, wir sind aus dem Hyperraum geflogen, wegen dem fehlenden Beacon.
1919400	1921280	Wir haben aber eine wichtige eigene Mission.
1921280	1950820	Das heißt, ihr kriegt jetzt mehrere Funksignale von Imperialen und mehrere Funksignale aber jetzt auch der Black Sun und Gunton antwortet aber darauf. Wenn du möchtest, kannst du mitlesen. Mit einem kleinen Klick und deinen Computerfähigkeiten kannst du mitlesen.
1950820	1955040	Gunton hat es zwar abgeschaltet, aber nicht irgendwie gesichert oder so.
1955140	1960060	Er hat einfach nur tatsächlich den kleinen Bildschirm seitlich bei dir vorne am Cockpit
1960060	1966000	über die Kommunikation umgeleitet und hat dir dort die Schilde angezeigt,
1966000	1970000	sodass du also ganz genau informiert warst über den Zustand des Raumschiffes,
1970600	1972240	aber nicht über seine Kommunikation.
1973220	1975960	Er gibt Folgendes durch.
1975960	2000930	Eine Kennung, eindeutig imperialer ISB, eine Projektkennung und dann eine verschlüsselte Nachricht, die im Grunde so ähnlich aussieht wie ein kurzer Brief oder eine kurze persönliche Note.
2010510	2016930	sich die Politikabteilungen, also größere imperiale Einheiten haben ja immer Politikoffiziere,
2018250	2027150	sind meistens die weiß-uniformierten ISB-Offiziere, die irgendwelche Security-Sachen machen und
2027150	2033130	er schickt hier quasi wie von einem zum anderen eine verschlüsselte Nachricht. Und die Verschlüsselung
2033130	2039030	ist eine Nachricht, das lernen die auswendig.
2039390	2044210	Das heißt, das ist nichts, was man in einem Stick mit sich trägt
2044210	2048330	oder was man sonst wie verschlüsseln oder entschlüsseln kann,
2048530	2052970	sondern die haben so eine Art Code, den lernen sie auswendig
2052970	2054650	und mit dem können sie kommunizieren.
2054650	2060030	Ein großer Teil der Ausbildung liegt in diesen Sachen.
2060030	2062010	und
2062010	2066590	ja, du siehst
2066590	2068470	nicht spontan, wie du es
2068470	2069470	entschlüsseln könntest.
2071290	2071770	Siehst du?
2076660	2076880	Mhm.
2088640	2091240	Stopp, kommt jetzt imperiales Schiff,
2092520	2093060	landen sie
2093060	2094920	nicht auf unserem Planeten.
2095240	2096860	Stopp, imperiales Schiff,
2097160	2099200	landen sie nicht auf unserem Planeten.
2099200	2101660	Hier spricht die Obsidian Arrow.
2102740	2103480	Das System
2103480	2105320	IEGO wird durch
2105320	2107960	die schwarze Sonne beansprucht.
2109080	2112420	Stopp, imperiales Schiff, landen sie nicht auf dem Planeten.
2117400	2130750	Ja, gar nichts. Du siehst gar nichts. Aber jetzt bitte ich
2130750	2134690	Komaru und Calum
2134690	2138790	um einen ganz normalen Wahrnehmungswurf, Perception.
2165460	2172460	Gut. Also, ihr
2172460	2176260	seht folgendes. Die Schlacht, also ihr während
2176260	2199700	Wenn ihr im Landeanflug seid, begebt ihr euch ja quasi nach links in Richtung Planetenoberfläche. Die Planetenoberfläche ist nur außen mit solchen roten Blitzen beleuchtet. Das ist sowas ähnliches wie ein komplett den Planeten überziehendes Netz an Sonnenwinden oder einer Art Wetterleuchten, das man da erkennen kann.
2199700	2209720	Darunter ist eine dicke, dunstige Wolkenschicht zu erkennen und unter der Wolkenschicht an manchen Stellen so etwas Ähnliches wie Kontinente.
2210140	2215800	Es ist also kein Lavafluss oder dergleichen, sondern es gibt eine Atmosphäre.
2216820	2227280	Nur dieses leuchtende Plasma erzeugt elektromagnetische Strömungen und Partikel, die hier von allen Richtungen auf den Planeten einfliegen.
2227280	2250850	Der Planet wird jetzt nach und nach unter euch immer größer und die Schlacht über euch könnt ihr jetzt aus einer anderen Perspektive sehen. Um die Obsidian Arrow haben sich nun in einer riesigen Blase, in einer riesigen Wolke diese ganzen Fighters versammelt und schießen auf die Obsidian Arrow.
2251770	2260690	Aber dann seht ihr, wie aus der Seite der Obsidian Arrow relativ große Turbolaser-Kanonen, und zwar eine riesige Batterie, losschießen.
2261830	2267770	Und diese wiederum schlagen in dem Titan, in dem Sternenzerstörer, ziemlich schwer ein.
2267770	2288790	Und der Sternenzerstörer bekommt dieses Wetterleuchten, blaue Blitze über sein Schildsystem. Und diese blauen Blitze deuten darauf hin, das wisst ihr alle, wenn man das sieht, das ist die finale Phase des tatsächlichen Schildes.
2288790	2309570	Wahrscheinlich sind es spezielle Ionenlaser, die da abgeschossen wurden und das komplette Schildsystem dieses Sternenzerstörers wird in den nächsten Minuten ausfallen. Das ist überraschend. Doch bessere Technologie als erwartet. Ich kann euch das jetzt mal kurz zeigen.
2309570	2322110	es ist die Schlacht gar nicht so unausgeglichen wie gedacht, sondern es hat der eine und der andere etwas zu bieten.
2322770	2327650	Also ihr seht die ersten Einschläge auf der Oberfläche dieses riesigen Sternenzerstörers.
2327650	2334410	So ein Sternenzerstörer, nur als Info, hat eine Crew von ca. 24.000 Personen.
2334410	2352450	Das heißt also, da hat es zwei Legionen meistens drauf, 7900 Sturmtruppler, 7900 imperiale Truppler und dann eben der Rest sind Highfighter-Crew, Mechanics, alles was man so braucht.
2352450	2376350	Ein imperialer Sternzerstörer wird ja eingesetzt, um diese Planeten zu unterdrücken. Da gibt es 20 ATs drauf, da gibt es verschiedene Landungssysteme und so weiter. Also das sind riesige Kampfstationen, die hier gegeneinander kämpfen und aufeinander losgehen.
2376350	2396670	Und die Schlacht geht weiter. Ihr hört jetzt die ersten Warnsignale und jemand, der als Commodore Ares beschrieben wird, hat sein Comm aufgeschaltet und hält eine anfeuernde Rede an seine Truppen.
2396670	2425490	Dies ist ein System des Imperiums. Erinnert euch an eure Aufgabe. Wir sind Teil des ersten Geschwaders. Unsere Aufgabe ist, nicht zurückzuweichen und entweder pflastern die Leichen unserer Gegner das Feld oder die unseren.
2425490	2427370	Angriff
2428010	2429450	Bis zum letzten Mann.
2438310	2443730	Eine weitere Salve des großen Schlachtschiffes wird ausgeschickt.
2444150	2450950	Und die kommen sich jetzt näher und behalten sich direkt relativ auf nahe Distanz, also ein paar Kilometer Abstand.
2450950	2459270	Große Turbolaser, die in großen Salven wie so alte Segelschiffe in Breitseite gegeneinander aufeinander einschießen.
2468830	2472730	Ja, zwei kleine Wolken von TIE-Jägern sind dort unten.
2472730	2494730	Aber die TIE-Jäger sind fast vollständig vernichtet worden. Hier sind die Black Sun Schiffe in der Überzahl und die drei großen reitflüglichen Landesschiffe sinken jetzt in die Atmosphäre ein und ihr seht das typische Glühen und Leuchten und den langen Schweif des Eintritts in die Atmosphäre.
2494730	2544700	Also während die Schlacht tobt, setzen sich jetzt drei Schiffe der Obsidian Arrow von dort vorne ab und halten auf euch zu. Sie drehen also quasi um und kommen auf euch zu. Dauert noch eine Weile, ihr könntet auch ausweichen, aber die fliegen auf jeden Fall auf euch zu.
2544700	2550920	imperiales Schiff, landen Sie nicht auf unserem Planeten.
2551320	2573760	Stopp. Wir haben es nicht ausgeschaltet seitdem.
2573980	2577780	Wir haben eine imperiale Kennung gesendet, sagt Ganten.
2578480	2580820	Deshalb habe ich auch sofort so kommuniziert.
2585040	2589460	Jetzt ganz kurz wieder eine Information, und zwar Kelum.
2590460	2596200	Als du über dein Komsignal den Namen Ares gehört hast,
2597200	2598960	Und das erste Geschwader.
2600380	2602340	Erinnerst du dich an etwas?
2602580	2616500	Und zwar heißt dieser Han Ares, der Kommodor, Titan von Anaxes deshalb, weil der den Angriff auf Anaxes befehligt hat und den Planeten Anaxes vernichtet hat.
2625340	2632540	Und seine Stimme, wie er seine Leute erfeuert hat mit diesen aufmunternden Worten zum Selbstmord.
2632540	2660240	Der Sternenzerstörer hält relativ gerade immer noch auf den Obsidian Arrow zu.
2662240	2674120	Und du hast es noch nie gesehen, aber du hast schon mal gehört, dass die spezielle Form dieses Schlachtschiffes im Zweifelsfall zum Rahmen eingesetzt wird.
2674120	2697180	Also ich gebe euch jetzt mal noch ganz kurz von dieser Obsidian Arrow das Bild, sodass ihr euch das auch vorstellen könnt.
2697180	2735130	So, die Obsidian Arrow sieht so aus. Das ist also dieses typische Separatistenschiff. Die liegt in Breitseite, liegt in Breitseite der angreifenden Titan und nur das, auch das vielleicht nochmal, der imperiale Sternenzerstörer Titan. Sieht so aus. Ganz klassischer.
2735130	2764130	Die Brücke befindet sich deshalb am anderen Ende des Schiffes, fällt dir jetzt auf, warum? Dass man vorne rammen kann. Und das ist, was der vorhat. Die Triebwerke leuchten hinten blau auf, ziehen ganz, ganz lange Triebwerksspuren in den rötlichen Himmel und diese beiden großen Titanen werden bald aufeinandertreffen.
2765130	2789910	Tatsächlich sind die TIE Fighter jetzt sehr in der Minderzahl. Das waren so circa 70 Einheiten und sieht nicht mehr gut aus. Die Starfighter der Black Sun sind in der Überzahl und wie gesagt, drei fliegen weiterhin auf euch zu.
2789910	2791890	Wer von euch möchte was tun?
2804380	2869900	Han, H-A-N, und dann Ares, A-R-E-S, Ares, Han, Ares. Und er nennt sich der Titan von Anaxes und sein Schiff heißt Titan. Nein, das können wir nicht. Den kenne ich gut, sagt Ganten. Der ist unsere einzige Chance, wenn hier alles schief geht. Das ist der einzige vernünftige.
2869900	2931290	Eine schlechte Situation hier. Können wir hier nicht wegfliegen, Galrixto? Wir müssen uns auf der Planetenoberfläche verstecken. Was hast du denn, Kelum? Kennst du etwa den Ares? Ihr seht, wie plötzlich Erkenntnis über das Gesicht Gantens zieht und er reibt sich die Stirn. Das ist der nächste. Seine Aufgabe ist es, die Planetenoberflächen zu sterilisieren.
2932290	2941040	Von bewohntem Leben, Pomaru.
2954970	2957590	Okay, ja, kannst du machen.
2958850	2959850	Den Transponder.
2964190	2969790	Also jetzt kommt natürlich, weshalb haben Sie Ihr Transponder abgeschaltet und so weiter.
2970030	2974510	Also es ist einfach ganz viel Kommunikation hier auf den ganzen Kanälen.
