start	end	text
1270630	1290830	Ausmalt schätze ich, dass wir auf Imperiums Seite bessere Chancen haben, diesen Kampf zu überleben. Allerdings wird unsere Schildpanzerung wahrscheinlich sehr getestet werden. Eine Alternative wäre, dass wir versuchen, auf dem Planeten hier landen und dem Kampf versuchen auszuweichen.
1320220	1332590	Das habe ich noch nicht gehört. Sie haben nur um Unterstützung gebeten und ich deute auf Ganden. Er wollte antworten.
1347440	1349280	Pauen ist hier auch nicht ganz so einfach.
1411170	1415190	Also wenn wir eine sehr genaue Sternenkarte von diesem System haben,
1415370	1420090	dann könnten wir versuchen, so wie in der Aszendenz gereist wird,
1420150	1422230	mit Mikrosprüngen uns hier vorzubewegen.
1422230	1426410	Aber das halte ich für extrem gefährlich wegen der Plasma-Beschaffenheit,
1426490	1427750	die dieses System erhält.
1747610	1749130	Wieso landen wir nicht auf Jägerung?
1857320	1858900	Ich bin mir ziemlich sicher, dass wir landen können.
1867800	1868820	Es gibt eine alte Stadt.
1869080	1871020	Ich weiß allerdings nicht mehr, in welchem Zustand sie ist.
1871020	1875480	es war während der Separatistenkriege, wurde dieser Planet sehr umkämpft.
1877400	1883160	Das ist ungefähr das Einzige, also das meiste, woran ich mich noch erinnere, sind das die Informationen.
1941580	1942800	Ja, ich würde mitlesen.
2071160	2075580	Ja, ich ändere dann unseren Kurs, dass wir auf den Planeten zufliegen
2075580	2081180	und beginne quasi den Landeanflug auf den Planeten
2081180	2084420	und versuche so ein bisschen wegzukommen von der Route,
2084720	2087580	die diese Landungsraumschiffe da nehmen.
2115360	2116720	Also das kam jetzt an uns.
2439400	2467780	Diese Landeschiffe, die wurden auch von Teiljägern angegriffen.
2506180	2508280	Also ich halte weiter auf den Planeten zu.
2509880	2512140	Ich würde sagen, wir müssen uns darauf gefasst machen,
2512140	2520240	dass die Obsidian Arrow den Sternenzerstörer zerlegen kann.
2552930	2555770	Welche Kennung senden wir?
2556510	2564020	Also haben wir dieses Gerät, das wir von Lothal haben,
2564180	2568880	das würde ich mal davon ausgehen, dass wir das nicht unbedingt aktiv haben,
2569020	2572080	sondern dass wir eine normale Kennung aussenden?
2573660	2955190	Um Sternenzerstörer. Nein. Wir können auf den Planeten oder in den Kampf einsteigen. Dann bringt es auch nicht, wenn wir uns da drauf verstecken. Ich schalte den Galrixus, schalte den, den, den, na, das dumme Gerät aus, dessen Name mir nicht einfällt.
2959190	2961190	Den Transponder, danke.
2964110	3028380	Ich sag zu Gundam, antworte ihnen, dass wir nicht in diesen Kampf involviert sind. Ja, machen wir das. Also ich drehe dann so, dass wir, sind wir vor der Planetenatmosphäre noch, ja? Dann so, dass wir vom, also so weit das Plasma das erlaubt.
3028380	3188000	Kälung, was soll das?
3202710	3209290	Also okay, ich wende, sodass wir jetzt dann in die Richtung fliegen, in die Kälung schießt.
3209650	3211290	Ich werte das jetzt als...
3213050	3220650	Und leite die Schildenergie auf die Front um.
3222970	3226590	Was, wie reagieren denn die Black-Sun-Schiffe, die auf uns zurückfliegen?
3226590	3258580	Okay. Wir sind ja jetzt eher von der Schlacht weggekommen bei der Landung wahrscheinlich. Ich würde auch die Geschwindigkeit drosseln, sodass wir da jetzt nicht, ist ja noch ein bisschen Entfernung, noch nicht so richtig da reinrasen, aber dass wir noch ein bisschen Zeit haben, das ja intern zu klären.
3263520	3692470	Vielleicht können wir den einen oder anderen Bomber aus sicherer Entfernung erwischen. Ich mach das auch mal, ne? Rettungskapseln. Die Rettungsboote sind von der Titanen, gehen die ab oder von beiden?
3693330	3825080	Also, so wie das jetzt aussieht, wird der Sternenzerstörer mit der Breitseite dann den Obsidian Arrow auch erledigen.
3826420	3853100	Oder ich gebe Gas.
3861070	3863230	Ja, aber das tun sie nur, wenn wir die Brücke zerstören.
3864450	3867070	Wenn wir das nicht tun, dann wird der Sternenzerstörer hier wegkommen.
3867510	3903830	Also, ich meinte das übrigens gerade ernst.
3903830	3908790	Also GALRIXO gibt Gas und fliegt Richtung Sternenzerstörer.
3976160	4014770	Herr Matze, in dem Moment gucke ich rüber.
4058980	4082190	Du könntest heißt K-Loom, ja?
4098210	4100050	Man muss ja nur die richtige Stelle treffen.
4355230	4360440	In der Mitte.
4646180	4649260	Habe ich mitbekommen, von wo wir getroffen wurden?
4658960	4659420	Sechs.
4659420	4686580	Ja, also wenn wir jetzt schon so nah an dem Sternenzerstörer sind, dann würde ich versuchen, den quasi als Deckung mitzunehmen und abzudrehen mit so einer Drehbewegung, möglichst nah am Sternenzerstörer selber abzufliegen und runterzutauchen.
4686580	4776850	Also ich versuche weiter nach unten, das ist für mich der schnellste Weg aus dem Explosionsradius zu kommen, weil wenn der losgeht, dann wird der auch in Richtung des Triebwerkes nach hinten rausschleudern.
4778130	4784010	Genau, nach unten und dann so schräg von der Titan wegzufliegen.
4784010	4786150	und also wenn ich
4786150	4789070	beobachte die Sensoren, wenn ich sehe, dass uns
4789070	4790830	irgendein Schiff, also außer
4790830	4792930	die Titan, selber
4792930	4794130	angreift, dass ich da
4794130	4796070	drauf reagieren kann.
4818900	4821000	Ich mache die Schilder nach hinten und sage
4821000	5147460	Welche Schilder
5147460	5147860	fallen aus?
5348750	5349050	Diego.
5450310	5451750	Also, sorry, was machen wir jetzt?
5461720	5463380	Geschicklichkeit ist Dexterity, oder was?
5473160	5473720	Ja, Martin.
5473720	5622580	Okay, was habe ich nach dem, wie viele Hitpoints habe ich nach dem Levelaufstieg? Also die aktuellen Plus, das ist wieder hoch gewesen, ja, okay. 27, minus 9, 18. Hängen wir in der Luft zwischen so Basaltnadeln fest oder?
5622580	5763700	Du hast gesagt, es gibt
5763700	5765340	überall Urwald. Also ist das bewachsen?
5768640	5778720	Okay. Also gut.
5779000	5783040	Wenn ich Ganten da unten bewusstlos liegen
5783040	5788900	sehe, dann versuche ich mich erstmal irgendwie so abzuschnallen,
5789020	5792580	dass ich da nicht direkt auch runtersegle, sondern irgendwie auf dem Sitz
5792580	5794920	sitzen bleibe. Und
5794920	5799240	der Schiffsfunk ist wahrscheinlich ausgefallen.
5801340	5801500	Dann
5801500	5817310	über mein normales Comlink
5817310	5819870	versuche ich die anderen zu erreichen. Hallo, könnt ihr mich hören?
5825660	5828680	Bei mir ja, Gundon scheint hier bewusstlos zu liegen.
5828680	5831300	Ich gucke jetzt nach ihm.
5840360	5843080	Wir hängen in einer Schlucht fest, kann ich erkennen.
5843360	5845740	Das Schiff scheint komplett ausgefallen zu sein.
5845880	5847300	Ich gucke jetzt erst nach Gundon.
5848820	5869660	Und dann, wie gesagt, mache ich mich los und versuche darunter zu klettern. Einigermaßen koordiniert. Gut, das hat mich wohl ziemlich durchgefüttelt.
5869660	5951300	Scheiß macht, kann ich
5951300	5952400	also
5952400	5955400	kann ich dann reagieren, wenn ich aufgestanden bin
5955400	5957460	oder da irgendwie aufgewaltet bin
5957460	5962690	also
5962690	5964630	ich
5964630	5966810	untersuche ihn dann und versuche halt irgendwie
5966810	5968870	erste Hilfe zu leisten, also wenn ich da diese
5968870	5969630	Wunde sehe
5969630	5972930	ja, weiß nicht, ob ich irgendwas zum Verbinden
5972930	5973830	finde oder
5973830	6000520	ja, also das ist hauptsächlich
6000520	6002700	die Platzwunde oder die Kopfwunde, die
6002700	6003540	er da hat oder
6003540	6041000	Ja, also blutet das noch stark oder so?
6047270	6051910	Okay, also ich versuche erstmal da die Blutung zu stoppen.
6054790	6069190	Okay, dann funke ich nochmal durchs Kommen.
6069590	6071150	Vanira, kannst du uns hören?
6071150	6073310	Ganten hat eine starke Kopfverletzung
6073310	6074970	und ich kriege die Blutung nicht gestopft.
6075490	6075930	Gestoppt.
6086050	6088450	Das heißt, sie antwortet nicht oder ich kann sie nicht anfunken
6088450	6088770	oder was?
6094380	6100310	Wir haben ja wahrscheinlich so eine
6100310	6101410	Broadcast-Möglichkeit.
6108310	6110570	Also wir haben wahrscheinlich irgendwie so eine
6110570	6112930	Broadcast-Möglichkeit,
6113010	6114890	dass es alle hören. Auf die check ich
6114890	6116870	das, dass es halt alle hören und ich spreche
6116870	6119010	aber Vanira an. Das heißt, sie reagiert
6119010	6120490	dann nicht oder ich kriege irgendwie mit, dass sie
6120490	6125890	Komaro, Kellum, könnt ihr irgendwie hier runterkommen und mir helfen?
6285060	6294220	Kannst du nochmal sagen, wie genau wir da jetzt hängen? Hängen wir mit der Schnauze nach unten oder so auf der Seite, dass die rechte Seite da quasi unten ist?
6360370	6360790	Ja, stimmt.
6414480	6416280	Der scheint ja auch kein Öl zu verlieren.
6416280	6850380	Also, wenn Komaro losgeht, um sein Medkit zu besorgen, ich versuche halt weiterhin diese Blutung irgendwie zu stoppen.
6850640	6862500	Irgendwie, wenn ich das nicht verbunden kriege, dann halt, indem ich da irgendwie Stoff drauf drücke und halt einen Druckverband ohne Verband anlege.
6877620	6902580	Minus 1. Wie mache ich das? Ah, D20, ne? So, 7.
6902760	6931330	Ich gucke irgendwie, bewegen sich die Augen immer noch so unkontrolliert?
6931790	6934330	Ich spreche ihn irgendwie an, kannst du mich hören?
6940700	6942640	Lass die Augen auf, ich weite an.
6942840	6952060	Also ich versuche, seine Aufmerksamkeit zu kriegen und dass er dabei bleibt und nicht wieder das Bewusstsein verliert.
7076710	7077470	Hast du das Medkit?
7212180	7216190	Wahrnehmung, Perception, 16.
7228410	7231690	Merke ich irgendwie, dass das Schiff sich bewegt oder so?
7231890	7247520	Ich glaube, wir rutschen ab.
7253330	7256070	Kumaro, lass uns Gunn zur Rettungskapsel bringen.
7256710	7258330	Kaelum, schaffst du Vanira hier raus?
7265980	7267620	Ja, dann wo sind wir?
7275050	7276330	Es ist eine Rettungskapsel.
7277090	7278570	Wie sollen wir hier sonst rauskommen?
7286860	7290980	Während wir hier diskutieren, versuche ich Gunn schon zu bewegen.
7290980	7305800	Wir sind im Cockpit.
7311860	7314480	Komaro, kannst du in den Gang rübergehen?
7316460	7318780	Wie breit ist das? Einen Meter?
7319620	7335340	Dann versuche ich, mich breit drüber zu stellen
7335340	7340320	und den Gang so rüberzuziehen, dass Komaro den annehmen kann.
7341180	7344960	Ohne, dass er jetzt runterknallt und sich die nächste Kopfwunde holt.
7360740	7361040	18.
7361040	7464350	was macht der die inspiration nummer 19 also ja wir haben auch noch zwei andere drei andere
7464350	7472760	passagiere also ich meine dann liegt jetzt hier ist okay aber ich würde jetzt bevor ich die
7472760	7477260	rettungskapsel starte erstmal noch nach kecks und war nie reingucken ich weiß nicht gar nicht so
7477260	7492410	weiß nicht was man keks ist hätte ich noch nicht gesehen können wir irgendwie fest schnallen da
7492410	7493630	Da sind ja bestimmt Sitze drin.
7494730	7494830	Ja.
7496230	7542650	Kumaro, wir...
7542650	7611870	Klick.
7737170	7744080	Ich würde sagen drei.
7745440	7746620	Wie es auf dem Bild aussieht.
7786640	7786740	Ja.
7841400	7845300	Der hat ja nicht so magnetische Füße, mit denen er sich an der Decke festmachen kann.
7880390	7882650	Redet sich das auch oder rutscht das einfach so runter?
7888150	7888770	Mit Tür zu.
7913320	7913940	Ja, sehr gut.
7914620	7915300	Wäre sehr schön.
7923880	7924060	Ja.
