start	end	text
3560250	3594200	Vorhin klang das nach Black Sun, aber hilft mir nicht viel.
3594300	3614480	Da komme ich auf 9. Ich habe bei Lore...
3614480	3827220	Ja, schnitt sich gegenseitig aus.
4047660	4049500	Wir müssen sie nutzen, kommt aus dem Off.
4074630	4086920	Also ich werde schießen, sobald ich kann.
4086920	4099590	Auf die Brücke. Das ist...
4099590	4121650	Genau, genau. Ich werde mit Dauerfeuer versuchen, die Brücke unter Beschuss zu nehmen. Einfach im Wissen. Ich fokussiere darauf. Ich schieße nicht auf die Brücke. Ich schieße auf Ares, der auf dieser Brücke ist. Ich schieße auf Han Ares.
4121650	4146220	13 und 16. 4.
4876410	4880740	Er ist der Mörder von Anaxes. Er war.
4882160	4886000	Da sieht man, wie Cain ums Blick nochmal so nach draußen suchend.
4887080	4891620	So ganz sicher ist er sich natürlich nicht, wer da draußen jetzt schwebt.
4893620	4902780	Verstehst du, ich habe diese Macht gespürt, aber die Macht hat mich nur zu Dingen gebracht, die ich eh tun wollte.
4902780	4905140	Er musste sterben.
4905140	4926640	Anaxes. Nein.
4935300	4939140	Er muss wirklich mächtig sein. Er ist weit weg.
4939480	4942560	Aber ich denke auf
4942560	4949630	er. Und es muss ein Sith sein.
4969190	4971410	Er hat mich dort genutzt, wo ich hin wollte.
4972630	4974090	Ich wollte
4974090	4976270	Han Ares töten.
4977030	4978770	Deswegen hat er es so einfach.
5012630	5015610	Ich werde nebenher die Kontrollen
5015610	5017730	durchschalten. Die Energie ist
5017730	5019630	hier völlig leer jetzt, oder? Also
5019630	5020970	haben wir noch irgendeine Munition?
5022710	5023270	Jaja, aber
5023270	5042320	wie nah
5042320	5044560	ist der denn
5044560	5054850	bei uns? Gut, das ist leider für mich
5054850	5055690	viel zu weit.
5056270	5227270	Der macht noch einen Salto dabei.
5458650	5459810	Ich nehme den nur von Martin.
5517640	5517840	Oh.
5518680	5520260	Aber das
5520260	5521440	Boom kam an.
5755880	5756240	Boah.
5920290	5921070	Ich habe
5921070	6132700	Ich habe Komaro vorhin was funken gehört.
6133140	6136880	Sehe ich den, höre ich ihn denn akustisch hier irgendwo neben mir?
6137040	6137660	Oder wo ist der?
6140840	6144500	Ich weiß ja nicht, ob er irgendwo runtergefallen ist oder so.
6160050	6161110	Ich bin ja angeschnallt.
6161410	6165310	Das heißt, ich versuche erst mal, Komaro den Arm zu reichen,
6165310	6170870	um ihn irgendwie zu mir hochzuziehen, damit er da irgendwo einen besseren Halt hat.
6183290	6184270	Lass uns rüberklettern.
6192170	6193830	Warte nicht auf mich.
6194270	6196530	rufe ich ihn noch hinter. Ich gehe davon aus,
6196590	6197550	dass der viel schneller ist.
6269240	6271100	Das mache ich,
6271280	6273080	wo es sinnvoll und nötig ist.
6273880	6274300	Nee, nee.
6275000	6276420	Also, ich lasse mir Zeit.
6277340	6279000	Ich mache das eher auf Nummer sicher,
6279520	6281120	weil ich weiß, dass Komaru
6281120	6282280	eh schneller dort sein wird.
6350460	6352780	Aber den Darufell hatten wir den,
6353340	6354460	hattet ihr den nicht
6354460	6356180	beim Syndikat abgegeben?
6359820	6360720	Genau, genau.
6367980	6368860	Gags, okay.
6368860	6578000	Hängt sie irgendwo fest? Hängt sie irgendwo dran? Oder liegt die irgendwo drauf?
6624120	6630780	Dann werde ich, ich funke mal durch, was ich gesehen habe und werde dann zu ihr klettern.
6645000	6645600	21.
6696240	6703400	Ich schaue erstmal ganz schnell, ob sie bei sich irgendwo ein Matpack oder sowas hat. Immerhin ist sie unsere Medizinerin.
6703400	6729630	Das heißt, also Idealfall wäre, ich gucke nach einem Matpack, ziehe da raus, da wird es ja vielleicht so einen moderneren Tourniquet oder sowas geben und versuche einfach, das möglichst schnell abzubinden, in der Hoffnung, dass durch dieses Matpack das auch einfach einfacher fällt.
6729630	6796090	Ja, im Moment geht es nur um Retten, mehr nicht.
6796110	6834130	Ja. Okay. Wobei da dann die Frage wäre, ist das sozusagen so, wie sie liegt und wie ich ihr Beibib bin? Habe ich aber überhaupt eine Möglichkeit, das hier in Ruhe zu behandeln? Oder wäre es besser, sie erst runterzubringen? Mache ich das erstmal. Und ja, dann schaue ich hier mal nach, ob ich irgendetwas finde, um den Arm zumindest notdürftig erstmal abzubinden.
7260810	7377400	Mach ich. Mit der Inspiration kannst du noch mal würfeln.
7518520	7526460	Wie weit ist das denn von dort, wo ich jetzt mit Vanira bin, bis zum nächsten Boden, sag ich mal in Anführungszeichen?
7527560	7539450	Also mein Idealfall wäre ja, ich komme runter. Okay, okay. Dann werde ich sie ganz vorsichtig.
7541490	7545510	Ja, es tut jetzt weh, aber wahrscheinlich ist sie eh, sie ist ja bewusstlos.
7545830	7550550	große Vorteile. Genau. Also, dann werde ich sie vorsichtig runterlassen.
7550670	7554370	Ich werde sie natürlich nicht an den Gliedmaßen runterlassen, die
7554370	7558430	eh schon gebrochen sind. Ich werde auch kurz mal vorher das andere Bein,
7558490	7561110	den anderen Arm einfach abchecken, nicht das da.
7562330	7566530	Und dann lasse ich sie ganz vorsichtig runter, um
7566530	7570990	im Bestfall bei Gags mit ihr zu landen.
7570990	7643340	Ja, die Frage ist, bei Gags kann ich den irgendwie aktivieren? Gibt es da irgendwie einen Schalter oder sowas? Moment, ich muss kurz gucken, was habe ich? 16. Und das Kabel selbst, ist das unter Strom? Also oder wie? Kann eigentlich nicht sein.
7643340	7651680	Gut, und um diesen Kurzschluss zu deaktivieren, müsste ich das Kabel entfernen, ja?
7653320	7659300	Gut, ich gehe davon aus, dass hier prinzipiell kein Strom ist, aber man weiß es ja nicht genau.
7659300	7674180	Kaelum wird sich kurz konzentrieren und bewegt seine Hand kurz so und mit der Hilfe der Macht wird er dieses Kabel entfernen.
7726840	7742100	Wir sind abgestürzt. Wir müssen zu einer der Rettungskapseln. Wie groß sind denn die Rettungskapseln? Wie viele Leute passen denn da rein überhaupt?
7742480	7788050	Ja, gut. Sehr gut. Galrixo, wir brauchen dich.
7828790	7835790	Naja, sag mal, Vanira hat im Moment eh ein paar mehr Winkel und Scharnierstellen, als sie normalerweise hätte.
7840740	7862550	Nein, aber Galrixo überschreibt das.
7904120	7910360	Super. Sehr schön.
7913830	7917870	Ja, ein Einstieg mit einem Knall im wahrsten Sinne.
7918870	7922330	Toll, danke schön. Und tolle Musik. Tolle Musik.
