start	end	text
385630	389490	ist das gar kein Problem. Ansonsten habt ihr ein bisschen mehr in Tee getan, dann ist das auch in Ordnung.
389490	405660	Gut, also dann ist der betäubt.
407300	409600	Und ihr könnt euch auf den Weg machen.
409700	415100	Jetzt sagt nochmal, also ihr drei plus G4-X mit Daro Fel.
417680	418460	Sonst jemand?
495200	497660	Aber ihr wollt mit dem Speeder dorthin fahren?
498780	500860	Und das Raumschiff bleibt dort, wo es jetzt ist?
505940	506260	Ja, ja.
508420	510720	Ich bin mir jetzt gerade nicht mehr ganz sicher.
510720	517620	aber der Schrottplatz, der war so ungefähr 15 Minuten westlich vom Strand.
518580	520920	Ihr braucht da schon ein Stück hin, das war ja ein Stück,
521160	524240	aber lass es mal so 40 Minuten oder sowas sein.
537300	546920	Genau, gut.
547100	550040	Das heißt also, ihr macht euch rechtzeitig auf den Weg,
550640	551680	so gegen Mitternacht.
554600	558680	G4-X nimmt sich Daro Fel an.
559680	561520	G4-X würde nichtsdestotrotz Daro Fel,
561520	575360	Den kann man wie ein Paket jetzt erstmal mitnehmen. Gax würde auch die Steuerung übernehmen. Schwierig bei so einem Droiden genau das zu sagen. Aber ihr habt so den Eindruck, er möchte gerne den Speeder fahren.
575360	600700	Und ja, da fährt er euch erneut. Fährt G4-X durchaus sportlich. Aber erneut habt ihr den Eindruck, der weiß inzwischen, wie man das Ding fährt.
600700	616340	Es ist jetzt nicht so, dass er mit dem Ding verschmolzen wäre, aber der scheint das als Erweiterung seines eigenen technischen Körpers zu betrachten und so einigermaßen sportlich damit zu fahren.
617120	622280	Ihr kommt ja in der Nacht, ihr fahrt in der Nacht, nähert euch in der Nacht Stück für Stück.
623480	627180	Ihr könnt alle mal einen Perception-Wurf machen.
627180	657180	Ja, Ganden, du bist irgendwo eingequetscht zwischen Komaru und G4-X. Wir erinnern uns daran, so groß ist der Speeder ja dann doch nicht. Das heißt, du siehst deswegen schlichtweg nichts.
657180	661860	dass, Komaru, du hast die Position ganz hinten auf dem Speeder,
662340	665260	was die Fahrt manchmal so ein bisschen unangenehm machen kann,
665320	667900	weil das der Teil ist, der bei den Kurven natürlich am meisten,
669560	672860	was ist das dann, Zentrifugalkraft wirkt.
674080	675660	Da musst du dich schon gut festhalten.
676620	678200	Du bist, glaube ich, aber auch mit Abstand,
678580	681940	nein, nicht mit Abstand, aber du bist einer sicherlich der Robustesten.
683100	684420	Also du kannst dich dort festhalten,
684420	702540	Du kannst so ein bisschen einen Blick haben auf die Umgebung. Ja, und zunächst mal ist es still. Ihr fahrt ja näher an die Stadt ran, beziehungsweise fahrt so ein bisschen um die Stadt drumherum, nähert euch von außen an der Stadt.
702540	707900	10, der Wurf ist jetzt auch nicht großartig.
708700	714780	Du hast den Eindruck, dass am Himmel mehr los ist.
715380	724920	Aber am Himmel mehr los heißt nicht, ganz explizit nicht, dass hier irgendwelche Orbitalflüge wären.
724920	726760	Das würde man sehen, das merkt man ja auch.
728920	730740	Aber was du schon bemerkst,
730740	752060	Und vielleicht kommt es dir auch nur so vor, aber dass das einfach in der Luft mehr los ist. Man sieht ab und zu irgendwelche Flieger, aus der Entfernung kannst du es nicht genau erkennen, über der Stadt, aber auch in Richtung der Steppe.
752060	797430	Aber so genau kannst du es auch nicht quantifizieren.
797450	808470	direkt darauf zu, ihr nehmt ja auch, ihr seid ja ein bisschen vorsichtig, kommt auf diese Straße, die ist still, da ist nichts los und kommt auf diesen Schrottplatz zu.
808470	828960	Dieser Schrottplatz, wo der Name Schrottplatz ja untertrieben ist, es ist ein großer Platz, das war sicherlich mal eine ganze Fabrik, da war sicherlich ein kleines Dorf, was hier davon in Betrieb war.
829720	840920	wo systematisch alte Schiffe ausgeschlachtet wurden, wo man jetzt auch sieht, diese vierspurige Straße, die war sicherlich notwendig, um das alles abzubilden.
840920	869480	Jetzt ist das nur noch ein Überbleibsel, eine Erinnerung an die Vergangenheit. Und wenn ihr reinkommt in diesen Schatzplatz, seht ihr auch nochmal erneut diese Raumschiffe, diese Container, diese Kettenfahrzeuge. Da sind wirklich nur noch Reste jeweils da, nur noch Skelette. Und ich hatte es beim letzten Mal schon betont. Weg ist alles das, was einfach mehr wert ist als der bloße Stahl.
869480	899100	Stahl wiederum gibt es sehr viel. Das scheint sich schlichtweg nicht zu lohnen. Ihr arbeitet euch durch verschiedene Fahrzeuge, durch so kleine Gassen zwischen den Schrotthaufen hindurch und arbeitet euch zum Mittelpunkt vor, ein natürlicher Mittelpunkt dieses Schrottplatzes, dieses Skelett, der Common Ground eines Frachters.
899480	907880	Guzzanti-Klasse, um die herum verschiedene Fahrzeuge gesammelt, positioniert sind.
908460	916640	Dieser Common Ground, dieses Raumschiff, das an den Seiten jeweils Container hat,
916640	923220	von denen manche geschlossen sind, manche geöffnet sind, manche auch schlichtweg nicht mehr da sind.
923220	936680	Es ist still. Ihr seht niemanden sonst hier. Und ihr habt zunächst noch eine gute Stunde bis zu eurem Zeitpunkt des Treffens.
936680	988160	Wo wollt ihr denn die Granaten positionieren? Das sind mehrere Zugänge. Also insgesamt, jetzt an richtigen Zugängen sind das letztlich vier. Also es ist wirklich ein großer Platz. Auf diesem großen Platz liegt das Schiff der Gozanti-Klasse.
988160	992580	und im Grunde kann man sich von vier Richtungen her nähern.
993960	997020	Und dann ist aber natürlich dieses Schiff selbst,
997020	1005110	ich hatte es beim letzten Mal gesagt, das sind, ich gucke gerade noch mal kurz nach,
1005710	1010290	also das sind ja bestimmt 40 Meter, dieses Schiff, vielleicht sogar ein bisschen größer.
1011330	1016810	Und man kann auch in das Schiff oder was davon übrig ist, hinein.
1016810	1043380	Und da gibt es diverse Wege letztlich hinein. Genau. Aber auf diesen, ich sag mal, Vorplatz nähern sich vier Wege. Da habe ich jetzt gerade keine Karte dafür. Nein. Der beschreibt doch nochmal, wo wollt ihr die Granaten?
1043380	1055860	Also ihr hattet beim letzten Mal überlegt, dass ihr euch auf der linken Seite des Frachters auf einer Freifläche treffen wollt.
1130030	1149450	Ja, also wenn ihr euch so positioniert, dann könnt ihr euch letztlich dann doch so positionieren, dass hinter euch der Frachter ist und dann wirklich eigentlich eine Straße davon weggeht.
1149450	1173050	Also wenn ihr euch bewusst auf die eine Seite des Frachters stellt, das ist kein Problem. Zu bedenken ist, dass der Frachter in eurem Rücken eben keine einheitliche geschlossene Wand ist, sondern weil der so auseinandergenommen ist, bietet der schon durchaus Deckung. Aber Ganden, Deckung ist eben auch Möglichkeit, sich anzuschleichen.
1199850	1202090	Ich habe den Anfang nicht gehört, ob ihr was dabei habt?
1202090	1240030	hinzuholen. Gut, absolut. Also geil, das ist
1240030	1242770	wirklich, da ist viel von übrig.
1244870	1247830	Da kannst du dir eine gute Position suchen.
1291840	1316800	Das heißt, nur nochmal, um die Situation zu
1316800	1320540	skizzieren. Ghalrixtho, du bist
1320540	1326520	oben. Du hast diesen Ort jetzt gerade
1326520	1330380	identifiziert, an den du im Fall der Fälle hingehst, aber du würdest gemeinsam
1330380	1339640	Intercomaro, oder?
1352300	1355420	Okay. Wo habt ihr
1355420	1358580	G4-X und Daro Fel positioniert?
1365250	1470750	Okay. Das könnt ihr abmachen, das ist ja kein Problem.
1493370	1493530	Ja.
1494750	1510040	Genau. Ja, schwierig.
1510040	1514040	Schwierig, das einzuschätzen,
1514040	1518080	zu schätzen, weil du dich mit denen überhaupt nicht auskennst.
1519800	1526760	Mach doch nochmal bitte einen Zufallswurf, einfach einen W20.
1538950	1542190	Es ist so ein bisschen irritierend, du guckst dir den an,
1542690	1547670	wie ist denn so typischerweise der Puls eines solchen Granen?
1547790	1549010	Keine Ahnung, ehrlich gesagt.
1550470	1555750	Du schaust dir den an, der ist völlig weggetreten.
1555750	1558350	du schaust dir das eine dritte Auge an
1558350	1559630	und das Auge,
1559870	1562390	also du öffnest
1562390	1564510	ihm das Auge so bei Kontrolle
1564510	1566070	und dir fällt auf, also die
1566070	1568190	Pupille, die rennt
1568190	1570510	hin und her, hin und her, hin und her.
1571570	1572290	Aber du kannst
1572290	1574250	einfach nicht einschätzen, was das
1574250	1575910	bedeutet. Bei einem Menschen hättest du
1575910	1578450	Sorge, dass er gerade einen Schlaganfall
1578450	1580270	oder irgendetwas anderes hat. Aber was
1580270	1581510	bedeutet das schon mal in einem Kran?
1593940	1594380	Offenkundig.
1605700	1610410	Und dann wartet ihr.
1610610	1639150	Dann darfst du nochmal erst Hilfe würfeln. Oder Heilkunde. Ist stabil. Bleibt aber auch stabil mit dieser Bewegung des Auges. Du erkennst zumindest keine Veränderung an ihm. Das ist ja soweit vielleicht gar nicht schlecht. Und dann wartet ihr.
1639150	1660260	Ja, wartet eine gute Stunde. Und ja, Ghalrixtho, du hast ja von oben diese etwas erhöhte Position. Du kannst mal einen Perception, einen Wahrnehmungswurf machen.
1660260	1692300	Ja, das ist ein kritischer Erfolg. Es dauert wirklich eine gute Stunde. Du schaust zwischendurch auf deine Uhr, noch fünf Minuten bis zum Treffen, noch vier Minuten, noch drei Minuten, noch zwei Minuten und dann siehst du da hinten Licht, gedämpftes Licht.
1692300	1697420	Und da kommt ein Fahrzeug, das kommt aber leise.
1697420	1699260	Es kommen sogar zwei Fahrzeuge.
1702260	1709640	Es ist im Grunde kein aktives Licht, sondern es spiegelt sich das Mondlicht an diesen Fahrzeugen.
1709760	1711020	Und daran hast du es erkannt.
1712160	1716340	Reiner Zufall oder vielleicht Können von dir, jedenfalls sehr schwierig zu erkennen.
1716340	1728700	und diese Fahrzeuge bewegen sich, zwei Fahrzeuge hintereinander, durch diese Gasse an Schrott hierher.
1728700	1732580	Er hat sie abgemacht auf der linken Seite des Raumschiffs.
1733080	1735300	Die scheinen zu wissen, was damit gemeint war.
1736220	1745700	So kommen diese Fahrzeuge und du erkennst, das sind gepanzerte Fahrzeuge, keine Kampffahrzeuge.
1746340	1760700	Eher unauffällig gepanzert, aber wenn man genau hinguckt, dann sieht man, das sind im Grunde aufgemotzte zivile Fahrzeuge, die in der Stadt wahrscheinlich gar nicht so auffallen. Wenn man sie hier aber genau anschaut, dann fällt das auf.
1760700	1796870	Ja, die beiden Fahrzeuge fahren auf dem Platz. Erst das eine biegt so ein bisschen links ab, bleibt stehen, das andere ein bisschen rechts, sodass die so in so einer V-Form euch gegenüberstehen.
1796870	1800750	Ihr beiden, ihr steht offenkundig sichtbar dort.
1808650	1810050	Habt ihr irgendwie Licht gemacht?
1829420	1835120	Die Autos oder diese Fahrzeuge, die haben in der Tat kein Licht.
1837760	1839480	Bleiben dann stehen.
1840540	1843520	Der Antrieb ist relativ leise.
1843660	1849380	Das ist so ein leiser Energieantrieb, der dann so das Geräusch...
1850640	1852040	Geht so ein bisschen runter.
1852380	1865480	Der Antrieb geht nicht ganz aus. Es ist ein dunkles Surren, ein dunkles Summen dieses Fahrzeugs, wirklich sehr niedrig, sehr tief, aber nicht laut.
1865480	1886120	Und so bleibt es dann stehen. Und beim ersten Fahrzeug öffnen sich die Türen. Also man kann sich das mal so grob vorstellen wie eine größere Limousine vielleicht. Also wirklich Personenkraftwagen.
1886120	1910900	Bei dem ersten Fahrzeug öffnen sich zwei Türen, die werden so nach oben gefahren und kurz seht ihr, zumindest ihr beiden, die dort vorne steht, wie das Fahrzeug, das auch ein Hover-Fahrzeug ist, kurz so ein bisschen nach oben geht, als da das Gewicht sich aus dem Fahrzeug entfernt.
1910900	1935720	Und zwei Gamorianer steigen aus. Zwei schwere Gamorianer. Wenn die so rauskommen, dann habt ihr noch, wie haben die nebeneinander in dieses Fahrzeug gepasst? Steigen aus, einer rechts, einer links, beide mit jeweils einer schweren Axt bewaffnet und trotten.
1935720	1977750	Die Gamorreaner haben beide so Helme, die so ein bisschen, also im irdischen Mittelalter würde man wahrscheinlich von so Hirnkappen, so Schädelkappen, die so zwischen diesen, wie beschreibt man das denn, diesen Hörnern, wie bitte?
1977750	1982110	womöglich.
1982910	1984290	Also es sind auch beide,
1985510	1986930	also die haben wirklich beide nur so
1986930	1988850	einen Ländenschutz an,
1989370	1991210	haben diese Hirnkappe
1991210	1993070	auf, wo ihre beiden
1993070	1994970	Hörner sind und
1994970	1996310	kommen grunzend
1996310	1999430	an euch heran.
1999470	2000190	Die laufen beide
2000190	2002790	nebeneinander, die haben so beide
2002790	2005360	so einen
2005360	2014720	wiegenden Schritt.
2014720	2024880	Und das sieht schon fast gemütlich aus, aber gleichzeitig seht ihr natürlich, also was da an Zentnern, an Muskelkraft sich da bewegt.
2025700	2041010	Und als du dieses Stop machst, darfst du mal einen Wurf, also irgendwas Soziales, du kannst sowas wie Intimidation würfeln, du kannst das aber auch freundlicher machen.
2043740	2045480	Was gibt es denn da? Ich gucke gerade.
2048700	2049920	Nee, ich gucke gerade.
2050940	2052300	Überzeugen könnte man.
2054700	2055220	Okay.
2066760	2069060	Ganden, was trägst du denn im Moment?
2069320	2072820	Du wechselst ja deine Gewandung immer wieder.
2083980	2090650	Sie stoppen, wie du es gesagt hast, was ein wenig skurril aussieht,
2090750	2095250	weil dieser wiegende Schritt, also dieses Stopp bringt sie kurz aus dem Konzept
2095250	2146790	Und sie schwanken da kurz so gemeinsam. Diese Zentner grunzen sich dann gegenseitig an. Kann jemand vielleicht Gamorianisch? Okay, ihr anderen auch nicht? Also sie grunzen sich an. Grunzen ist wirklich, das ist keine Sprache. Das ist irgendwas ganz guturales. Das kommt irgendwo. Das Sprachzentrum scheint im Magen zu liegen.
2146790	2149370	grunzen sich an und
2149370	2151430	der eine
2151430	2153670	ja, also
2153670	2156010	sie rempeln sich
2156010	2157990	auch so ein bisschen an.
2158130	2160070	Sie scheinen sich kurz auszutauschen und dann
2160070	2162150	geht der eine, dreht
2162150	2163670	sich wieder nach vorne
2163670	2166250	zu dir, grunzt
2166250	2167550	und es kommt wirklich auch da so ganz
2167550	2169310	gutural hervor.
2170930	2172290	Wasser-Kontrolle!
2172290	2200910	Und sich angehen
2200910	2203330	langsamer, zwei Schritte
2203330	2207450	nach vorne, mustern den kurz,
2209710	2212990	legt er sich zu, mustern euch. Jetzt beschreibt
2212990	2216950	mal, wie seht ihr denn aus? Gibt es sichtbare
2216950	2220870	Rüstung? Gibt es sichtbare Bewaffnung bei euch beiden?
2264270	2267550	Ihr beiden, Ganden und Komaru, ihr dürft noch mal
2267550	2280720	einen Perception-Wurf machen. Ja, Komaru,
2281720	2285740	dir fällt was auf, als sie noch mal in diesem
2285740	2290180	wiegenden Schritt nochmal, die waren ja jetzt nochmal so zwei, drei Schritte auf euch zugekommen.
2290840	2294180	Die beiden, die kneifen und blinzeln immer wieder
2294180	2297440	mit den Augen, mit ihren, diesen Schweinseuglein,
2297960	2302280	die sind schlichtweg ein wenig geblendet von eurem
2302280	2306280	Licht, das ihr da habt. Und versuchen
2306280	2309580	so durch das Licht zu euch durchzugucken,
2310040	2313040	grunzen sich dann an und dann kommt wieder von dem einen
2313040	2318710	Boss sagt, wenn ihr bewaffnet, alles gut.
2319490	2321630	Wenn ihr nicht bewaffnet, ihr Betrüger.
2326760	2336600	Sie grunzen und da kommt so ein...
2336600	2341660	Und lachen über deinen Witz, über die Vorstellung,
2341780	2344160	Gamoreaner könnten unbewaffnet kommen.
2345860	2347980	Du witzig, du witzig.
2358950	2359210	Genau.
2362680	2365160	Also das zweite Fahrzeug, wie gesagt, ist so v-förmig,
2365160	2367380	parkt das andere. Da kommt noch
2367380	2368920	niemand raus. Das ist zu.
2369440	2371480	Und du siehst auch nicht rein. Die Scheiben
2371480	2372620	sind getönt.
2383610	2385250	Sie grunzen einander nochmal zu.
2387450	2388170	Eher lustiger.
2388790	2389830	Sie zeigen auf Komaru.
2390610	2392590	Du hattest das gerade ja gesagt.
2393690	2397680	Dann drehen sie sich nicht um.
2397840	2399500	Sie gehen rückwärts
2399500	2401580	und geben so ein
2401580	2402540	Handsignal.
2403340	2404840	Woraufhin, das siehst dann du,
2405040	2407160	aus dem anderen Wagen,
2407160	2410240	sich die Türen ebenfalls öffnen.
2412660	2414580	Und aus dem anderen Wagen
2414580	2419680	zunächst mal zwei Rodianer kommen, die dir sehr bekannt
2419680	2427500	vorkommen. Ja, das ist das Problem
2427500	2429540	mit diesen Rodianern. Da kennst du
2429540	2435540	einen kennst du alle, genau. Ja, da kommen
2435540	2438620	die beiden Rodianer.
2441100	2471700	Die, ja ein wenig, die den Raum hier scannen, die gucken, die kurz hier so ans Ohr und dann irgendwas sich zuflüstern, die sind offenkundig per Funk verbunden, die euch zunicken, so eher geschäftsmäßig und hinter ihnen kommt dann Rax Vonn.
2471700	2479580	Als Rax Vonn kommt aus dem anderen Wagen nochmal jemand raus
2479580	2483380	Was die Situation noch so ein bisschen unbegreifbarer macht
2483380	2486240	Da scheint nicht das Sein noch mehr drin gewesen zu sein
2486240	2492600	Ein dafür aber etwas schmalerer Protokoll-Droide
2492600	2501820	Rax Vonn tritt nach vorne, tritt zwischen die beiden Gamorianer
2501820	2508560	hinter ihm bewegen sich, also die Rodianer lassen ihn durch, auch die Gamorreaner lassen sich durch.
2509020	2515300	Die Rodianer kommen sofort hinter ihm hinterher und an die Seite kommt der Droide.
2516720	2522760	Ja, Rax Vonn kommt auf euch zu, kommt auch näher zu euch.
2529080	2547280	Rax Vonn hat eine Pistole an der Seite, aber hat ihm nichts gezogen.
2547280	2582340	Er nickt dir zu, hält dir die Hand entgegen. Ein Mann der alten Schule, das weiß ich zu schätzen. Und drückt dir die Hand. Das ist nur fair. Ich schaue mir eure Ware an und ihr euch meine. Er hebt kurz den Finger.
2582340	2610320	Ja, und da seht ihr es richtig, der Protokoll-Druide, der holt an der Seite was hervor. Und das ist so ein kleiner Kasten, so groß ungefähr. Der Protokoll-Druide geht nach vorne. Gleichzeitig geht einer der Rodianer nach vorne. Einer der Rodianer möchte gerne zu Daro Fel gehen.
2610320	2631080	Und wirklich parallel kommt dieser Drittokoldroide und zeigt euch also diesen Gegenstand, diesen Transponder. Das klingt fair.
2631080	2795850	Ja, also das ist dieser Transponder, du hast es schon richtig beschrieben. Die Technik selbst ist ja geschützt. Das ist in so einer Art Koffer, das ist jetzt kein Transportkoffer, aber das ist ein Gehäuse, das wird so in ein entsprechendes Modul im Raumschiff eingefügt mit Schnittstellen oben und unten.
2795850	2820710	Aber das Spannende ist ja, wohin führen denn diese Schnittstellen? Und das kannst du direkt identifizieren. Du kennst diese Art von Transponder vielleicht nicht, aber du weißt, wie solche Systeme funktionieren und kannst Komaru da einen Hinweis geben, wie er das so schnell öffnet, dass er an das eigentliche Innere rankommt. Und das hilft ihm natürlich sofort.
2820710	2830290	Und Komaru, es ist so, der Druide hat diesen Transponder in der Hand, aber er erreicht ihn dir zur Kontrolle.
2831410	2839990	Und in dieser typischen Druiden, etwas devoten Druidenhaltung nickt er dir so noch zu.
2843100	2847240	Wenn ich unterstützen kann, geben Sie bitte Bescheid.
2847240	2912890	Also du schaust dir diesen Transponder an, du probierst ihn sofort aus, was auch klug ist. Noch bevor du ihn ausprobierst, merkst du diese Technik. Also das Ding ist nicht komplett neu, aber es ist hochwertig. Das ist hochwertige Technik und du erkennst auch sofort, das ist alles nur keine Standardware.
2912890	2929230	Da wurden Dinge zusammengefügt, da wurde Technik gepimpt, Pimp My Transponder, aber sehr kenntnisreich. Also da wurde nicht beliebig gelötet oder sowas.
2929230	2953230	Wenn du das Ding startest, dann kannst du dem den künstlichen Befehl hier geben, ein Signal herauszugeben. Und das Problem ist, du hast hier eigentlich kein User Interface, wie man es eigentlich hätte, weil, wie gesagt, das ist ein Modul, das verbindet sich mit den...
2953230	2957490	Genau. Aber das heißt, du musst da so ein bisschen über die Hardware gehen.
2960130	2971090	Genau. Und du erkennst schon an der Technik, dass es da sicherlich verschiedene Optionen gibt, aber du hast hier kein Auswahlfeld, mit dem du das machen kannst.
2971090	2991950	Das heißt, du sendest einfach ein Signal, das Signal kannst du direkt empfangen und bekommst ein Signal, was kurz dechiffriert werden muss, Standardprozesse in der Raumfahrt, in der Raumfahrtkommunikation.
2991950	3015250	Und du bekommst das Signal, zumindest für deinen Empfänger, den du jetzt hast, du bekommst das Signal eines huttischen Handelsschiffes mit einer Serie von Angaben, von Lizenzen, von Strukturdaten.
3015250	3025550	und zumindest auf deinem Interface, das du hast, sieht das für dich alles total überzeugend aus.
3042480	3050660	Erstmal Dankeschön. Ja, es ist gute Ware und ich möchte betonen, sie ist nicht nur gut, sie ist selten, verdammt selten.
3052280	3061220	Ihr müsst verstehen, wenn ich, was meine Bezugsquellen angeht, ein wenig zurückhalten bin.
3061340	3068620	Dieser Transponder wird euch gute Dienste leisten, wenn ihr ihn richtig einsetzt.
3069960	3075280	Euer Schiff, das Aussehen eures Schiffs wird man damit nicht verändern.
3075580	3076600	Das wisst ihr selbst.
3077380	3087900	Aber dieser Transponder wird euch Zeit geben, wird euch auf die Entfernung Dinge ermöglichen und in der Nähe zumindest so viel Zeit geben zu manövrieren.
3087900	3099330	Behandelt ihn sorgsam, verbrennt ihn nicht und dann werdet ihr daran viel Spaß haben.
3108680	3111140	Jetzt will ich ihn sehen.
3150770	3153550	Der Protokoll-Druide, der geht dir immer so ein bisschen hinterher.
3156190	3161290	Mein Herr sagt, ich darf es erst abgeben, wenn der Handel abgeschlossen ist. Ich bleibe bei ihm.
3161290	3175820	einer der Rodianer
3175820	3179410	geht nach vorne
3179410	3181190	und als er so in Richtung von
3181190	3182170	Daro Fel geht,
3183170	3186670	muss ich überlegen, dann geht er
3186670	3189070	vor allem an dir zunächst mal vorbei Ganden,
3190050	3192110	raunt dir zu,
3193270	3194850	wo habt ihr den Blauen gelassen?
3195850	3196990	Das ist unser haltsamer Typ.
3209850	3210690	Er lächelt
3210690	3212970	dich ebenso an und Kälte trifft.
3213450	3214330	Auf Kälte.
3215670	3215970	Er
3215970	3217830	beugt sich nach unten,
3217950	3227830	testet den Kran, nimmt ein Gerät heraus und hält das ihm kurz so an den Hals,
3227970	3230590	liest kurz offenkundig Vitaldaten ab.
3231810	3233310	Was habt ihr denn mit dem gemacht?
3244750	3245970	Der kommt schon mit auf die Beine.
3247130	3248930	Also, kurz zumindest.
3250550	3255910	Steht er wieder auf, nickt Rax1 zu.
3256790	3257790	Alles in Ordnung, Boss.
3259950	3326850	Waxwon nickt. Gut, das ist der Kran. Was ist mit seinem Geld? Ihr gefällt mir. Habt ihr euch verdient? Gut, das ist der Vorteil. Jetzt bin ich gespannt. Habt ihr etwas, das von der Planetenoberfläche wegtransportiert werden muss? Außer euch. Außer euch.
3326850	3370030	Unser... Das ist verständlich. Jetzt hört mir mal gut zu. Unser Deal ist geschlossen. Wir sind gute Geschlechtsleute. Alles gut. Ihr könnt jetzt gehen. Wir gehen und wir sind alle einigermaßen zufrieden. Er schaut in dem Moment auf Daro Fel. Naja, nicht alle. Aber ausreichend alle. Oder ihr sprecht noch ein wenig mit mir. Wisst ihr, er...
3371030	3376070	Zeigt in die Luft und da da oben sieht man wieder so ein Licht in der Entfernung.
3376190	3381190	Nicht direkt über euch, aber in der Lichtentfernung vorbeischießen.
3382950	3387470	Was hier los ist, ist nicht sehr verständlich.
3388630	3391950	Erst wird der Luftraum komplett geschlossen.
3394430	3400390	Dann kommen nur noch einzelne Schiffe an und bringen immer mehr Truppen hierher.
3400390	3407250	Dann fliegen sie die ganze Zeit hin und her, als ob sie etwas verloren hätten und suchen würden.
3409300	3419580	Dann taucht hier ein Kopfgeldjäger auf, der seine Nase in Sachen steckt, die ihm nichts angehen.
3421460	3426320	Er lässt so eine kurze Pause. Reaktiert ihr in irgendeiner Form?
3426320	3467220	Und wäre das nicht genug, kommt hier heute Abend, kurz bevor euer Freund bei uns war, noch ein weiterer Besuch auf dem Planeten an. Wisst ihr, was Inquisitoren sind?
3467220	3485910	kommen also,
3486910	3488370	muss ich das kurz anschauen,
3488510	3489910	oh ja,
3490650	3490830	ja,
3491290	3494640	Cold as Ice,
3496960	3499520	also du und Rax1,
3499600	3501360	ihr tut euch da nicht so viel, wobei
3501360	3503040	Rax1, der ist so kalt,
3503260	3504000	der wirkt
3504000	3507860	so ein bisschen desinteressiert,
3507920	3509420	wirkt Rax1 immer,
3509600	3511400	du hast aber, Gunton, so den Eindruck,
3511400	3513900	Vielleicht macht er das genauso wie du.
3514220	3518740	Natürlich hat er Interessen und ihr habt beide eure Möglichkeit, das zu kanalisieren.
3531560	3532180	Bette Füße.
3538560	3539220	Vielleicht, ja.
3541680	3544700	Wir haben hier einen kleinen, ruhigen Planeten.
3544820	3546140	Wir machen unser Geschäft.
3548330	3550430	Mit manchen läuft es gut, mit manchen nicht so gut.
3551690	3553510	Manche Sachen funktionieren, manche nicht.
3553830	3555250	Das ist halt das Geschäft.
3555670	3558650	Und dann ändern sich plötzlich Dinge.
3558650	3564410	Nach draußen geht nichts mehr, nach drinnen geht nichts mehr.
3564470	3570930	Es kommen Leute, die rumschnüffeln und dann kommt so jemand.
3574650	3582850	Ich habe es gerade gesagt, da kommt auf einmal so ein Kerl, der sich noch nicht mal die Mühe macht,
3583570	3588330	der sich noch nicht mal die verdammte Mühe macht, unauffällig zu sein.
3588990	3590710	Ich meine, was hat es ihn gekostet?
3590710	3607190	einen Hut, einen Mantel. Er zeigt kurz ganden auf deine Lederjacke. Eine Lederjacke? Aber nein, er kommt da mit seinem schwarzen Gewand,
3607190	3615420	mit seinem seltsamen Helm und seinem verdammten Lichtschwert.
3616480	3631380	Als ob es das Normalste der Welt wäre, kommt dieser, nennen wir ihn Inquisitor, Elthirhof.
