start	end	text
5064500	5270110	20. Also das heißt, weil wir bei Capital City sind oder wirklich noch auch außerhalb von Capital City über diesem...
5270110	5356090	Okay. Ist euch aufgefallen, dass der Verkehr sich scheinbar in unsere Richtung verdichtet? Sobald wir in Funkreichweite sind, funken wir auch schon mal Vanira an, dass sie das zum Abflug bereit machen.
5356090	5471610	er hält sich so daran fest und kriegt deswegen die scharfe kurve die rampe hoch das schiff ruck so
5471610	5538930	ein bisschen zur seite G4-X so gar nicht so läuft zudem turrent access und begebt sich an den bisher
5538930	5665390	ist er ich weiß nicht in der mitte wahrscheinlich und begibt sich an die bewaffnung ich komme da aus
5665390	5667470	dem Terrent raus und
5667470	5669110	lauf zu Komaru und
5669110	5671050	guck, was ich machen kann.
5672170	5673090	Ob ich das so
5673090	5675510	ohne Slicer-Kit, oder ich weiß nicht,
5675530	5677350	ich hab ja mein Slicer-Kit, das so ein bisschen
5677350	5678410	beschädigt immer noch ist.
5679790	5681670	Ob ich mich da irgendwie zwischenschalten kann
5681670	5683490	und die Validation-Befehle
5683490	5685010	da vielleicht irgendwie unterdrücken kann.
5715740	5716360	Scheiße, man,
5716400	5718600	diese Sachen konfigurieren sich doch eigentlich immer von alleine.
5719740	5720180	Ich meine, diese
5720180	5721540	Spezialanfertigungen.
5721540	6105820	Wie sind wir mit dem Transponder fertig? Okay, 23, nice. Wo läuft die Musik? Ich höre keine Musik. Aber das Licht vielleicht. Ja, ja, ich sehe auch, dass er die abspielt in der Jukebox.
6105820	6151240	Video ganz hoch. Letztes Mal ging es auch, glaube ich. Wir haben zwei Turrent-Stationen oder eine nur?
6157000	6173070	Dann funke ich hier. Also ich funke über den Comlink G4-X. Bist du bereit für den Turrent?
6173070	6215750	ich gucke Komaru an bros mich hier noch dass das er für die aussage da gehe ich jetzt in den
6215750	6256500	tagen ich nehme athletics nein ich habe schon als schulter tut auch weh hattest du noch auf
6256500	6432370	was oder ich kann dann stell mal den gravitations kompensator an also ich würde dann natürlich mit
6432370	6434410	dem Turrent da hinterher und versuchen
6434410	6435870	den unter Zielbehaltung zu kriegen.
6579890	6580990	Die haben ja auch kein Schild.
6702620	6704260	Also ich funke
6704260	6706600	runter, das war unkonventionell.
6708200	6710180	Und versuche dann den anderen wieder
6710180	6711820	unter Zielbehaltung zu kriegen.
6735160	6736440	Ja, dann schieße ich mal auf den.
6737880	6738460	Ja, ja, auch
6738460	6744160	einen Abschluss haben. Das muss ich
6744160	6766970	würfeln. Nice.
6768350	6768870	24
6768870	6769390	kritischer.
7173250	7842050	ich nehme den linken unter visieren 19 13 dann schließe ich wieder zweimal 12 12 13 und ein patzer sehr schön dann drücken wir hier im chat auf stopp
