start	end	text
1331100	1337440	Ich stehe zwei Schritte hinter Ghalrixtho, aber weiß ganz genau, wo ich hinhechten werde,
1337440	1349400	wenn irgendwas schief geht. Das heißt, dann stehe ich mich genau.
1352220	1365690	Ja, okay. G4-X beim Gleiter zwischen den beiden Containern, die da noch übrig sind.
1366210	1386530	Somit außer Sichtweite und der Daro Fel liegt bei uns betäubt direkt am Boden. Ich stehe nun da und werde routiniert meinen schweren Blaster hervorziehen und die typische Reinigungsroutine durchführen.
1386530	1404250	Das heißt, ich nehme den oberen Anteil ab, Magazin raus, habe dann so ein kleines Bürstchen dabei, mit dem ich eben den Lauf reinige und den Emitter und so weiter. Diese typischen Anteile, die man da rausnehmen kann.
1404250	1408830	und das mache ich ganz routiniert, so wie ich das gelernt habe.
1409450	1415790	Und auch ich kann das im Stehen, ohne dass ich es ablegen muss
1415790	1419030	oder eine Tischfläche oder sonst was benötige.
1419130	1422750	Ich stecke mir die unterschiedlichen Teile in unterschiedliche Taschen in meiner Jacke
1422750	1426010	und nehme sie dann wieder in der richtigen Reihenfolge hervor.
1452500	1453920	Wir müssen beides ausmachen.
1454840	1459060	Das heißt also, lege ein Handzeichen fest, lege ein Funkzeichen fest
1459060	1461360	und legt einen Ruf fest.
1480270	1483910	Zur Sicherheit gehe ich nochmal und beuge mich runter zu Daro Fel,
1484390	1487470	mache sein Auge auf, um zu schauen,
1488410	1492390	wo noch weggetreten ist und fühle am Hals nach seinem Puls.
1495610	1497130	Also eines seiner drei Augen.
1517370	1518750	Mit denen kenne ich mich nicht aus.
1519250	1521910	Eignet sich nur zum Abschießen, wenn ich vor mich kenne.
1535650	1590400	19. Interessiert mich nicht. Er lebt also noch.
1592640	1807760	Vanira hat bisher ihre Aufgabe gut gemacht. Ich trete einfach zurück. Ich teste allerdings in zehn Minuten noch mal, wie sie geht. Okay, Augen auf. Natürlich, ja, ja. Ich stehe direkt über dem Gran.
1807760	1981100	Komaru, das sieht aus wie ein Zaubertrick, wie eine Zirkusvorstellung auf meinem Heimatplaneten. Das sage ich so, dass die beiden Gamorianer das hören können. Die decken einfach das große zentrale Loch ab.
1981100	2048810	Wenn Sie auf halbem Wege sind, sage ich ganz laut, aber bestimmt und halte meine Hand so nach außen, Stopp! Nicht näher. Ich weiß nicht, also Intimidation sollte es nicht sein.
2048810	2083840	Ich möchte einfach Persuasion ganz normal überzeugen, dass sie stehen bleiben. Eine unklare, befehlsgewohnte Ausstrahlung. Stopp! Ja, ich trage diesmal einfach die Lederjacke, trage ich immer noch. Also nicht außergewöhnlich.
2109720	2111960	Moment, ich muss nachschauen, ob ich es kann.
2117500	2197210	Ich habe nämlich ein... Moment, wo ist es? Nein, er lebt noch. Ich beuge mich runter, mache sein Auge auf und stoße ihn dann mit der Stiefelspitze so eine halbe Drehung weiter zu denen hin.
2197210	2245840	Also ich habe in meiner linken Hand den Emitter für das Schild, in meiner rechten Hand den schweren Blaster und ich habe die schwarze Jacke an. Ich bin mitten im Lichtkegel, stehe ungefähr einen Schritt von dem Gran entfernt.
2245840	2259500	Der Gran liegt zwischen den Gamorianern und mir. Und wenn sie zu nah kommen, werde ich noch mal was sagen, aber ansonsten bin ich jetzt zum nächsten Mal zurückhaltend.
2259500	2541390	Ja, so ihr beiden, wir haben nicht ewig Zeit, der Boss soll uns jetzt die Ware übergeben. Ich steige direkt über den Gran drüber mit einem großen Schritt, stecke meinen Blaster in den Holfter und strecke meine Hand in Richtung Rex One aus.
2541390	2629080	Und in dem Moment sage ich, bevor wir ihn euch allerdings mitgeben, müssen wir die Ware genauer anschauen. Das ist sehr freundlich, aber noch bevor ihr zu Darufell geht, wollen wir die Ware überprüfen, wenn ihr nichts dagegen habt.
2629080	2639620	und ich zeige Aufforderung auf Komaru und ich habe vor, dir dann zu helfen bei der Überprüfung.
2646620	2655800	Aber ich mache diesmal tatsächlich, also ich schaue auch mit drauf und es handelt sich ja wohl auch um imperiale Technologie,
2655800	2660120	das heißt also eventuell kann ich da tatsächlich etwas beitragen.
2660120	2669100	Ich würfel mit meinem Loremaster Lorewurf und dann kriegst du eventuell Boni.
2669100	2689690	Moment, ich würfel mit Loremaster. Das muss ich machen. Lore Skill. Ja, schauen wir mal. Vielleicht klappt es. Vielleicht nicht.
2689690	2714100	gerade geschafft mit 16. Das heißt, du kriegst jetzt einen Bonus, und zwar to receive equal to your proficiency Bonus, also du darfst 2 auf den Wurf, aber du darfst 2 mal würfeln und den besseren nehmen.
2714100	2743090	Ja, klar, weil das ist jetzt meine Klassenfähigkeit, diese spezielle Hilfeaktion. Und das ist dann so, dass ich ja tatsächlich hier auch, sorry, dass ich dich unterbreche, einen klugen Kommentar abgeben muss, dass das mit Advantage funktioniert.
2743090	2757690	und ich sage, ich erkenne das Gehäuse, ich raffere eine Seriennummer runter und kann dann,
2757690	2762690	ich weiß, wie man das Gehäuse so öffnet, dass man an die wichtigen Informationen rankommt,
2763030	2771350	sodass er es dann überprüfen kann. Das heißt, wahrscheinlich kann man da an der Seite irgendwo etwas versteckt unten was lösen
2771350	3106420	und dann aufmachen oder irgend sowas in die Richtung. Gute Ware, Rex, wo habt ihr es denn her? Soll euer Schaden nicht sein?
3112810	3119950	Bitte, ich trete so zur Seite, dass man jetzt ohne weiteres zu dem Gran hinlaufen kann, mache auch einen Schritt zurück,
3120930	3128530	aber mir ist wichtig, Komaru, ich bedeute dir mit der Box jetzt etwas weiter nach hinten zu laufen.
3128530	3207100	Genau, ich nicke auch beschwichtigend und so weiter, aber an unserer Course of Action ändert sich nichts. Irgendjemand muss dir auch ein Loch in den Kopf pusten, falls das hier schief geht, sage ich und lächle ihn kalt an.
3207100	3302400	Betäubungsmittel, allerdings wissen wir nicht so genau, was es mit Grans macht. Das behalten wir als Unkostenbeitrag. Als Gegenleistung kann ich euch anbieten, dass der Transponder zu eurem Vorteil eingesetzt werden könnte.
3308040	3333290	Habt ihr etwas, das von der Planetenoberfläche wegtransportiert werden muss? Ich hebe nur eine Augenbraue.
3430760	3439340	Ich stehe ihm gegenüber, nicht weit von ihm entfernt und ich habe so ganz leichtes kaltes Lachen im Gesicht.
3470980	3474060	Natürlich sage ich und ich versuche weiterhin kalt zu lachen.
3474220	3479620	Das ist ein ganz klarer Fall von Gandens Deception-Fähigkeit.
3489160	3489720	22.
3518460	3520080	Natürlich macht er das genauso.
3520080	3527840	Und in dem Moment, wo er das sagt, frage ich ihn, bekommst du kalte Füße auf deinem kleinen Planeten?
3527840	3881790	Das ist nicht korrekt, Komaru. Du weißt ganz genau, dass alle freien Unternehmer ausgeschaltet werden.
3897310	3916330	Rex, entschuldigt, dass ich euch unterbreche. Aber ich möchte darauf hinweisen, dass ihr es wahrscheinlich auch erkannt habt, dass euer kleiner Zoo, und ich zeige auf die Rhodianer und auf die Cameroianer, euch wahrscheinlich nicht vor dem mit dem roten Lichtschwert bewahren können.
3917210	3921690	Denkt also sehr genau darüber nach, welche Optionen euch nun zur Verfügung stehen,
3921810	3925910	vor allem wenn ihr mit uns redet und ansonsten vergeudet nicht weiter unsere Zeit.
4099600	4139540	Lass mich einen alternativen Vorschlag geben. Das finde ich ist ein richtiger Vorschlag, Kumaro.
4140160	4146660	Allerdings können wir euch, Rexwon, auch anbieten, dass für die Informationen, die ihr jetzt noch habt und uns noch nicht gegeben habt,
4147540	4152680	wir euch von der Planetenoberfläche bringen können.
4152680	4326230	Ich möchte gerne mal sagen, ich kann es. Und zwar ist es so, ich habe so einen Sprachrekorder, mit dem das mir dann übersetzt wird. Also mein Personal Translator wird vielleicht hörbar sein, sogar über mein Ohr. Vielleicht hört das direkt über den Personal Translator.
4326230	4472320	Gut, dann wäre unser Handel abgeschlossen. Ich strecke wieder meine Hand aus und möchte aber ganz kurz etwas darüber nachdenken, was ich gehört habe.
4472320	4497140	Nämlich ich möchte mir alles ins Gedächtnis rufen und ich habe ja nicht nur an sich Informationen über den jetzigen Zustand, sondern auch diese ganzen historischen Informationen über Sith und solche mystischen Informationen über, möglicherweise weiß ich etwas mehr über diese Inquisitoren.
4497140	4579170	Und da möchte ich einfach nur ganz kurz mal auf Law würfeln, um Informationen abzugrasen. Einfach nur, dass ich gleich etwas Kluges von mir geben kann. Zehn, nicht so besonders. Nein.
4579170	4623160	Aber ich kenne die ganzen Legenden, dass man bei Inquisitoren aufpassen muss und dass sie irgendetwas mit dieser alten Religion zu tun haben und dass es immer sehr, sehr schlecht ist, wenn Inquisitoren auftauchen. Man hat Angst vor denen.
4623160	4666400	Wenn er meine Hand schüttelt, dann mache ich diese Geste, die auch Donald Trump tut. Also ich habe meine Hand sehr tief und ich ziehe ihn dann so ein bisschen zu mir her. Ich bin nicht besonders stark, aber ich bin etwas geschickt.
4666400	4709900	dann bräuchte ich mich einfach etwas vor und gebe ihm kein Küsschen oder dergleichen, sondern
4709900	4748090	flüstere ihn ins Ohr. Nehmt euch vor dem Inquisitor in acht. Sie sind unkontrollierbar. Das muss ich
4748090	4754170	mir jetzt schon genauer angucken. Ich würfel einfach mal so eine Motiverkennungssache, um
4754170	4756730	um vielleicht noch eine tiefere Andeutung zu verstehen.
4756930	4757990	Wenn nicht, dann halt nicht.
4802540	4806280	Ich runzle mit der Stirn und denke mir,
4806480	4809100	wenn ich das nächste Mal jemanden lesen will,
4809160	4811580	dann darf ich mich nicht zeitlich an ihm vorbeibäugen.
5040750	5041870	Sofortlicher Abmarsch.
5042050	5045630	Wir müssen hier weg, sage ich, sobald man was sagen kann.
5054030	5057030	Wir müssen noch heute mit dem Schiff in den Orbit.
5072400	5074060	Lasst uns die Granaten noch einsammeln.
5075460	5333660	aber dann schnell machen. Ja, direkter Weg zum Schiff dieses Mal. Direkter Weg. Gib Gas, deshalb so schnell wie möglich aufs Schiff.
5334360	5508820	Du kannst direkt reinfahren und dann weg. Ich schaue mich demonstrativ links und rechts erst um,
5509540	5521080	tue dann ganz überrascht einen Ausbruch meiner Deception-Fähigkeit und dann sage ich zu Komaru und Vanira und Komaru,
5522100	5554970	bringt den Sender an. Und bis jemand kommt, der gut fliegen kann, gehe ich ins Cockpit und setze mich da auf den Co-Piloten-Sitz.
5561260	5655950	Oder du, Komaru, oder? Das sollte ja nicht so lange dauern. Dann starte ich. Und ich sitze auf der rechten Seite.
5725320	5731760	Ich drücke mal auf das Komm, während ich das Schiff ausrichte, sodass ich einfach direkt in den Orbit fliegen kann.
5731760	5773710	Also quasi so wie in Star Wars das ja üblich, so hoch und dann so und dann genau. Und sage, Kellum, bitte melde dich im Cockpit. Ich gebe Gas nach oben, also ich fliege los und drehe mich dann zu Kellum zurück.
5773710	5801880	Kaelum, ein Inquisitor ist hier auf Lothal. Konzentriere dich. Wir müssen hier weg. Vorne
5801880	5806820	rechts ist der Co-Piloten-Sitz. Ich sitze auf dem Co-Piloten-Sitz. Von Co-Piloten-Sitz kann man auch
5806820	5815200	alles steuern. Es ist nur etwas, es sind manche Sachen etwas blöd gelegen, aber ansonsten ist es
5815200	5820660	eigentlich ganz, ganz genauso möglich vom Co-Piloten-Sitz zu fliegen. Aber es ist so, dass in
5820660	5824860	in einer Kampfsituation oder so jemand anderes fliegen muss. Ich kann gar nicht schlecht fliegen,
5825460	5828680	ich kann ja auch mein eigenes Schiff fliegen, aber ich bin jetzt nicht der
5828680	5832700	Superpilot, ich kann geradeaus rausfliegen, solche Sachen, und ich kann dann
5832700	5836940	eingeben, Autopilot zum nächsten
5836940	5841000	Planeten oder die nächste Route und solche Dinge, diese typischen Routinen kann ich,
5841000	5845520	aber solche Manövrierer angelegt, das ist nichts für mich.
5896220	5898220	Ist das so ein Kommunikationssignal?
5898220	5936720	Ja, genau. Also Kollisionsradar, ich drücke so stark ich kann aufs Gas und ich habe gelernt, um Kollisionen zu vermeiden, nach rechts ziehen. Also gegen Standardroutine, ich ziehe sofort nach, was ist das, Backbord, ne, Backbord, Steuerbord, jetzt bin ich ganz durch.
5936720	5965450	links und also 45 grad winkel nach oben aber ungefähr 30 grad weg und einfach weiter ja also
5965450	6011800	ich habe schon einen gemacht mit 12 am anfang soll ich noch einen machen ja ihr hört jetzt
6011800	6022880	im Kommunikator den typischen Befehl eines imperialen Piloten bzw. Offiziers. Gefechtsstation
6022880	6102360	in der Stimme von Ganden und ich mache diese roten Lichter an. Ja, bist du als Player eingewählt bei
6102360	6360430	Ich glaube, aber der ist oben, mit einer Doppel, oder? Also oben auch mit einer Doppel. Ja, G4-X, komm. Achso, wie ist es? Ich möchte jetzt den Schalter für die Schilde finden. Wo ist das?
6360430	6544290	Ja, genau. Ich hatte zwar Schwierigkeiten, die Energie jetzt in die Schilde einzuleiten. Also ich hatte zuerst die Schilde angeschaltet, aber dann nicht den richtigen Energieregler. Und in diesen Cockpits muss man immer alles separat steuern, weil wenn da irgendwas ausfällt, dann muss man da auch quasi die Sicherung rausnehmen können und so weiter.
6544290	6562290	Das hatte ich zuerst vergessen, aber dann angeschaltet. Das heißt, die Schilde fahren jetzt hoch und sobald die Schilde da sind, das sollte so lange ja auch nicht dauern, ziehe ich in einem Ruck das Schiff direkt in die Flugbahn.
6562290	6578070	Ich weiß nicht, ob ich einen der TIE Fighter erwische, wenn der an uns vorbeifliegt. Ich versuche mich direkt rammend in die Flugbahn von einem TIE Fighter zu begeben, weil ich weiß, Trafter gegen TIE Fighter, da gewinne ich.
6578070	6871790	Also ihr hört einen unkonventionellen gutturalen Jubelschrei aus dem Cockpit und dann lenke ich
6871790	6880250	wieder in Richtung 45 Grad nach oben und ziehe noch mal am Hebel, nee, ich schiebe nach vorn, sorry.
6880250	6994290	Ich steuere weiter, übernimm du die Co-Pilotenrolle. Das kann er ja genauso machen. Das ist ja denkbar. Aber ich glaube, jetzt habe ich schon angefangen, jetzt mache ich es zu Ende.
6995850	7017070	Ich versuche Folgendes. Ich setze tatsächlich meine Inspiration jetzt ein. Wir müssen hier weg und ich möchte eine gute Route finden, beziehungsweise ich schaue einfach mal, ist irgendwas im Weg und ansonsten ziehe ich einfach so weit ich kann aus dem Orbit raus.
7017070	7135810	18. Was war das? Sehe ich da irgendwas auf unserem Radar? Okay, ich starte ein Ausweichmanöver, welches meine Untertasse so stellt, dass ich ziehe nach oben, das heißt also Stärke in Richtung 90 Grad Winkel und das richtet dann das Geschütz in Richtung Teil weiter nach hinten aus.
7135810	7253180	Also ich erinnere mich jetzt wieder total an meinen Kadettentraining. Die ganzen Manöver kommen mir wieder. Und ich reiße den Geschwindigkeitshebel jetzt quasi aufs Minimum zurück, sodass also ich wieder so eine Art Ziel, welches dann plötzlich immer näher und näher kommt für den TIE Fighter Piloten und damit schon wieder die Gefahr besteht, dass er uns rammt.
7253180	7268380	Das heißt also, ich verringere sofort ruckartig die Geschwindigkeit und ziehe ein bisschen in die Schräge, sodass zumindest das Cockpit nicht... Also ich ramme mit der anderen Seite.
7268380	7393080	Also ich gebe wieder Vollgas und nehme wieder Orbitalkurs und zwar lege ich mich jetzt flass, so dass, oder also ich stelle mich, ich weiß gar nicht mehr so richtig, also aus dem Horizont heraus, wahrscheinlich in 90 Grad des Horizonts und so, dass auch wieder die Turmseite in Richtung des TIE Fighters zeigt, sodass er schießen kann.
7393080	7514100	Diesmal habe ich es unterschätzt und ich gerate wahrscheinlich ins Schlingern. Du hörst oder ihr
7514100	7518840	hört ein Gejole aus dem Cockpit, welches sich überhaupt nicht nach Ganden anhört.
7518840	7822180	Natürlich, sofort, sofort. Sehr schön. Keine Sache.
