start	end	text
3744940	3746900	zu mitnehmen, wenn ich jetzt nicht so scharf
3746900	3760480	drauf bin. Ja, so sieht es aus.
3891380	3893580	Ich nehme den Bütze in die Hand
3893580	3894840	und bewache ihn.
3897810	4157590	Den Britzler. Ich beobachte den Kerl und genau das habe ich jetzt schon einmal gesehen, wenn ich das Gefühl habe, dass er auf irgendeine Art und Weise die Kontrolle verliert, dann werde ich ihn britzen. Er hat ja eine Kata gemacht, das heißt, er hat sich zielgerichtet bewegt, das beobachte ich.
4157590	4159950	wenn er dann irgendwann plötzlich so anfängt zu gucken.
4173940	4176560	Okay, was haue ich ihm damit eine drauf?
4180930	4183770	Weil ich sehe von außen nicht genau, was vor sich geht,
4183890	4185930	aber bevor er jetzt wieder die Kontrolle über sich verliert,
4186010	4187150	versuche ich ihm gleich zu helfen.
4261530	4362980	Ja, da riechst du mal, warte kurz.
4416940	4420340	Er, das heißt, du weißt zumindest schon mal, dass es ein Er ist.
4508910	4509350	Ja, genau.
4509350	4982790	Meinst du nicht, dass es hier aktiviert wird, das was Kell und Grati beschrieben hat? Wenn es
4982790	4988270	Verteidigung ist, macht es doch Sinn, dass man dadurch den Überblick über den ganzen Planeten
4988270	5156410	bekommt und alles so spüren kann? Natürlich nicht. Ich kann mir gut vorstellen, so wie du das bisher
5156410	5163850	beschrieben hast, Sie sind ja nicht die Drahtzieher, da gibt es eine Macht dahinter. Wahrscheinlich
5163850	5169870	hat er Sie nur wie Marionetten benutzt, um das Ganze auszulösen. Wahrscheinlich war Ihrem Chef völlig
5169870	5177230	bewusst, dass Sie hier drauf gehen werden, aber er hat Sie dafür benutzt. Und er hat sich das Wissen, und wenn es
5177230	5334110	nur ein einziger Blick war, angeeignet. Ja, und dann müssen wir irgendwann von hier wegkommen. Die
5334110	5336030	Die Situation hat sich noch nicht groß verändert.
5345880	5346820	Lassen wir sie hier.
5348260	5352640	Dann kann es ja einen Hilferuf absetzen und lenkt vielleicht ihre Besatzung ab.
5358500	5368870	Ja, wir werden ihm klar machen, dass es in ihrem besten Interesse ist, wenn wir sie hier lassen.
5369130	5372470	Weil wir können nicht aufs Schiff, auch wenn das für Gampen das Beste wäre.
5372590	5373810	Aber da kommen wir nicht mehr runter.
5374550	5375970	Die lassen uns nicht einfach gehen.
5396590	5398070	Letzten Endes brauchen wir die Turbos.
5398070	5403330	Das ist unser Schiff und die Brille ist auch auf Dauer viel zu klein für uns alle.
5403630	5429110	Also wir nehmen die Brill um zur Turbo zu kommen und dann müssen wir das Ding wieder flott machen. Das hilft alles nichts. Und wäre mein Vorschlag. Wir können sie auch, oder wenn Dr. Rath so drauf versetzt ist zu helfen, kann er sie ja zu den Imperialen bringen.
5429110	5432210	ihn werden sie ja schon nicht festhalten.
5432330	5433950	Aber wenn wir dorthin gehen, gibt es Probleme.
5434150	5436150	Da bin ich mir sicher und werfe einen Blick auf Callum.
5554560	5555760	Ich befürchte,
5555920	5556260	dass es
5556260	5559580	eine Art Signal oder Auslösung
5559580	5561260	gibt, wenn die Figur hier entfernt wird.
5562160	5563340	Das kann nicht einfach so laufen.
5563940	5565340	Aber ich wüsste nicht, wie wir sie
5565340	5567480	abschirmen können. Versuchen wir es
5567480	5568320	mit Geschwindigkeit.
5608290	5609870	Wir werfen heute ein Zeug
5609870	5610670	zusammen. Echt.
5611930	5613770	Ich glaube, das liegt immer irgendwie an
5613770	5617230	Die Algorithmen sind irgendwie, das sag ich doch.
5617670	5621870	Also heute sind die Algorithmen von dem Ding wahrscheinlich, da ist ein Update und da würfelst du nichts über drei.
5659340	5661420	Oh ja, weil du schon so angeschlagen bist.
5682350	5685050	Der könnte noch im Verlauf irgendwo drin sein.
5687200	5696970	Guckst im Chatverlauf. Und das vom letzten Mal ist nämlich noch da.
5696970	5697790	Da kannst du schauen.
5697790	5815660	Was heißt, wo bin ich? 20 habe ich noch. Ja, und zwar werde ich jetzt ein expeditious retreat machen und so schnell wie möglich rauszischen, dass ich nicht noch mehr von den Dingern auslöse.
5815660	5903640	Entschuldigung, darf ich ganz kurz mal einen Timeout machen? Weil ich glaube, da haben wir ein bisschen Verwirrung gehabt. Weil du hast vorhin gesagt, ich hätte dann die Statue und deswegen wollte ich raus.
5905100	5915480	Aber wir hatten es vorher nämlich ursprünglich mal gesagt, dass Galerik so die Statue hätte. Also deswegen war ich jetzt leicht verwirrt. Weil ich würde nämlich die Statue nehmen und ganz schnell damit losrennen.
5928760	5930520	diesem Inventar.
5931740	5932640	Ja, okay.
5935980	5937200	Nee, nee, nee, nee.
5938540	5939160	Nee, das
5939160	5943280	würde ich nicht machen.
5943420	5945120	Nee, sondern wenn
5945120	5947040	Kellum jetzt am Boden liegt und
5947040	5949160	die Statue ist bei Carl Rixto, dann würde
5949160	5950700	ich Kellum
5950700	5953100	hochnehmen und schauen, dass ich
5953100	5954700	den so schnell wie möglich rausbringe.
5954960	5957100	Weil wenn wir hier drinbleiben, schießt es eh bloß nochmal.
6068470	6070290	Das schaue ich mir jetzt gerade mal an.
6070510	6076530	und werde mal schauen, dass ich ihn versorge.
6077890	6080030	Das sind halt jetzt hauptsächlich Verbrennungen, die er hat.
6080110	6089900	Das ist natürlich immer super, aber naja, genau deswegen.
6089900	6092560	Na gut, schauen wir einfach mal, was es gibt.
6092680	6094060	Haha, jetzt!
6121190	6131510	Mein Gryotex-Kit habe ich dabei, wo ich solche Stimulantien und sowas immer wieder mal zusammenmische.
6131510	6138530	wobei irgendwann werde ich vermutlich da auch mal wieder Vorräte aufmischen müssen. Das habe ich
6138530	6142730	vielleicht auf dem Schiff vom Rat gemacht, wenn er nicht hingeguckt hat. Das bietet sich eigentlich
6142730	6166450	sehr an. Ja, das war so eine MacGyver-Aktion. So mit den letzten Resten, die ich noch irgendwie
6166450	6363700	zusammen punchen kann, habe ich was wirklich Gutes gemischt. Verabschiede doch mal. Ja, danke.
6363700	6458650	schnell zu brillen natürlich nicht das kann die riesenstörung ich kann ich fast gar nicht mehr
6458650	6517780	verstehen jetzt solche anderen auch so dass zum wackeln ja immer super ja super wird er
6517780	6530760	schrecklich wenn du uns nicht einfach in ruhe lassen wir wollen doch niemanden was böses
