start	end	text
1503560	1505740	Ich weiß nicht, was es genau auf sich hat.
1506900	1508200	Wir müssen das genau untersuchen.
1508400	1511940	Wo hast du das gefunden?
1523140	1536430	Und jemand hat sich daran zu schaffen gemacht, als wollte er es bekommen, falls sie jemals darin waren.
1546350	1550430	Der wichtigste Teil ist der Kristall, der darin ist.
1551410	1557190	Aber der Ermittler bündelt die Energie des Kristalls.
1557870	1564280	Er sorgt dafür, dass die Energie des Kristalls zu einer Waffe wird.
1564280	1568630	er ist vielleicht nicht das
1568630	1569750	wichtigste, aber
1569750	1572610	zentrale Teil.
1576420	1577660	Ohne Kristall
1577660	1580280	ist er wertlos.
1581800	1583220	Aber ohne den Emitter
1583220	1586300	kann der Kristall niemals zu einer Waffe werden.
1602020	1603180	Ich schaue mir das nochmal an.
1603180	1605240	In der Box,
1605320	1607300	in der Kiste, wären auch
1607300	1608780	andere Sachen drin gewesen.
1608940	1609960	Die sind nur nicht drin.
1611720	1612280	Genau.
1612280	1671260	Ich kann nichts dazu sagen, weshalb nur dieses Teil noch darin ist.
1672080	1682320	Nein, es ist reine Spekulation. Alles, was hier darin war, benötigt man für ein Lichtschwert.
1683260	1687840	Außer man hatte etwas anderes. Außer man hat es ausgetauscht.
1687940	1696210	Das sind verschiedene Teile, die verschieden zusammengefügt werden können. Das ist Spekulation.
1713560	1718720	Kann man das am Emitter erkennen, jetzt jenseits dessen, dass ich Schmerzen empfinde?
1738840	1747040	Es gibt keine eindeutigen Zuordnungen, aber es gibt eine Ästhetik, die macht.
1747860	1749080	Entschuldigt diesen Begriff.
1750080	1757380	Und der Ort, an dem wir hier sind, diese Formen, das, was ich spüre,
1757380	1780460	Das sieht für mich alles nach einer dunklen Macht aus, einer gefährlichen. Aber am Ende ist es ein Werkzeug und es kommt auf dieses Werkzeug und den Nutzer darauf an.
1780460	1982200	Wir sollten es auf jeden Fall behalten. Und wir sollten vorsichtig sein bei denen, mit denen wir es hier zu tun haben. Aber sie haben gesucht an dieser Stelle. Wenn man sich mal die Wunde anschaut, kauterisiert. Genau deswegen, aber ich wollte sicher gehen.
2009190	2082540	Ja, okay. Oh, guter Punkt.
2372520	2375920	Wie sieht denn die Sohle des Stiefels aus?
2377020	2377480	Da irgendwas.
2397020	2398860	Das ist die Erwachsenen-Version.
2404610	2595780	Genau. Auch keine weitere Tür oder Durchgang?
2596860	2600350	Also, das... Okay.
2755150	3032250	War es gar keine Falle. Ja, gehen wir weiter.
3038140	3150300	Ja, das... Ich zeige nur kurz mit dem Finger hoch,
3150500	3152920	mit dem ich so etwas Ähnliches schon mal versucht habe.
3152920	3156810	Andererseits bleibt sonst keine Großmarm.
3161890	3235430	Und Dregnauf, die haben hier eine Vorliebe für gefährliche Nadeln.
3255440	3292040	Oh, das ist eine Frage der Perspektive.
3361190	3364390	Von der Größe her, hätte die dort hinten in diese Nische gepasst?
3409320	3410640	Binde ich das mit irgendwas?
3410640	3414180	Also ich kenne jetzt...
3414180	3417380	Okay, warte mal.
3554440	3556160	Aber was wollten die hier?
3556960	3558320	Was haben sie sich denn erwartet?
3586040	3588000	Das sieht schon alles aus, das ist alles von hier.
3588000	3732350	Also dieses Basalt, das... Wir sollten sie mitnehmen. Die Frage ist, was mit dem Fleisch hier passiert ist, ob die Rüstung davon noch abkriegen, ohne... Naja, nur in der Theorie, nicht in der Praxis.
3732350	3776490	Ich, nochmal um es zu rekonstruieren, die sind offenkundig hier rein, haben diese Figur von dort vorne mitgenommen, haben auf dem Weg noch was gesucht, vielleicht aber nicht gefunden, sind schließlich hier in diesem Meditationsraum mit dieser Figur, obwohl sie wirklich einer nach dem anderen gestorben sind, wollten sie mit dieser Figur hierher.
3776490	3780920	Oder sie wollten zumindest weiter und das war der letzte Raum.
3783190	3785590	Was haben sie sich erwartet?
3790660	3798200	Keiner von denen sah oder wirkte so, sah so aus wie die Person, die ich in dieser Vision gesehen habe.
3799720	3799980	Oder?
3809620	3816560	Ich würde mal gerne mit aller Gefahr, die damit verbunden ist, ich nicke mal kurz Komaru zu.
3817100	3818280	Ich muss hier etwas versuchen.
3818280	3845620	Dann gehe ich mal in die Mitte des Raumes, versuche mal, wie er vorhin gesagt hat, so ein bisschen zu spüren, ob hier noch was aktiv ist. Und um das zu provozieren, Kalem hat selbst die Form 7, also Chuyo Vapad geübt, eine sehr emotionale, aggressive Version der Macht.
3845620	3850800	und werde mal, also ich stelle mir das so vor, wenn ich mir an Karate oder sowas denke,
3850800	3857900	wenn es da so Katas gibt, so einstudierte meditative Bewegungen
3857900	3863200	und werde da mal nur so ein Bruchteil einer solchen Bewegung,
3863340	3871300	dieser sehr ursprünglichen Machtform mal hier beginnen.
3872100	3874140	Ich werde bewusst nicht am Anfang anfangen,
3874220	3876360	ich werde mittendrin in so einer Form beginnen
3876360	3878460	und nur einen Bruchteil davon machen.
3880180	3884700	Und dabei versuchen zu spüren, ist hier noch etwas?
3885320	3900440	Hat das Resonanz, der Brezler?
4003360	4006160	Ich versuche mich mal bewusst immer noch,
4006160	4009500	also ich stelle mir das so vor, diese Meditation,
4009760	4011980	dass es keinem Schneider sitzt, in der man hier sitzt,
4012120	4015380	sondern in der man sich bewegt, in der man mit die Macht
4015380	4019700	kanalisiert. Das heißt, ich führe diese Bewegungen fort
4019700	4023880	und versuche mich nochmal auf diesen Gedanken, dieser Vision,
4024060	4027840	dieser einen Person hier zu konzentrieren, die ich gesehen hatte
4027840	4030600	und versuche diese zu fokussieren, zu orten.
4048890	4051950	Ich habe inzwischen den Eindruck,
4052450	4056730	dass die Werte, die ich hier bei diesem SW5E-Tool habe,
4057450	4060550	die sind ein bisschen komisch, aber ich nutze die jetzt einfach weiter. Ich muss das mal
4060550	4061810	hier alles ordentlich übertragen.
4067950	4071950	Nee, Konstitution bin ich
4071950	4078900	deutlich besser. Aber der Wurf
4078900	4079500	ist auch nicht gut.
4286160	4290690	Soll ich den jetzt mal machen? Okay.
4298800	4299940	Zum Glück mit Vorteil.
4300080	4301440	Zum Glück mit Vorteil.
4348790	4350830	Ich nehme so die eine Hand hoch,
4350830	4352050	um zu signalisieren,
4352230	4353930	wie er reagiert.
4356310	4358250	Ich muss sicherlich trotzdem
4358250	4360090	erstmal wirklich Luft schnappen.
4360970	4361750	Kurz sortieren.
4366240	4366780	Das hier ist
4366780	4369280	das Zentrum der
4369280	4371520	Macht, das Zentrum der
4371520	4373820	Verteidigung dieses gesamten
4373820	4375580	Planeten. Ich habe alles gesehen, jeden
4375580	4377280	gesehen, alles verortet.
4379380	4380620	Ich weiß, wo sie sind,
4381380	4383100	wer, wo, wann ist, alles.
4384460	4385240	Ich wusste es,
4385880	4386660	aber es war zu viel.
4388730	4389330	Viel zu viel.
4402560	4403260	Meine Güte.
4403360	4405320	Ja, ja, gut, völlig anderes im Moment.
4406220	4407360	Ich hatte mich versucht,
4407360	4410580	auf diese Vision zu
4410580	4412700	konzentrieren. Ich wollte wissen, wo er
4412700	4414560	ist, den ich gesehen hatte, aber es war
4414560	4421830	zu viel. Es, nein,
4422090	4424070	ich glaube
4424070	4425570	es. Ich weiß es nicht.
5011620	5012040	Also ich
5012040	5014140	versuche mal wirklich, mich kurz zu
5014140	5016120	konzentrieren. Ich werde aber auf keinen Fall mehr
5016120	5018160	in die Mitte des Raums treten. Ich werde auf keinen Fall
5018160	5019360	mehr diese Bewegung machen.
5019940	5022360	Ich bin sehr zurückhaltend. Eher passiv
5022360	5023700	spüre ich irgendetwas.
5110750	5112410	Ich weiß nicht, was
5112410	5114590	nach was kam, wie es zusammenhängt, aber
5114590	5116650	dass es zusammenhängt, ist keine Frage.
5120080	5122140	Dieser Raum bündelt alle Macht.
5123420	5126880	Das ganze Tal fokussiert auf diesen Raum.
5128360	5131440	Dieses Gerät, ich zeige auf diese Lady,
5133720	5136480	ob sie unmittelbar damit verbunden ist, weiß ich nicht.
5136680	5140440	Aber ich bin mir sicher, es kann genutzt werden,
5140580	5145140	um das Wissen, um die Macht in diesem Raum auszunutzen.
5145140	5148440	und das werden sie vorgehabt haben.
5148660	5150740	Es ist doch kein Zufall, dass sie hierher gegangen sind.
5171830	5172770	Und völlig egal.
5192790	5195610	Wir werden das hier nicht für uns nutzen können.
5195950	5197790	Das ist zu mächtig, das ist zu groß.
5198610	5200110	Ich glaube, wir sollten verschwinden
5200110	5205790	und mit dieser Statue haben wir vielleicht einen Baustein.
5211470	5212110	Lass uns gehen.
5223110	5227490	Moment, du hast da noch etwas anderes in deinem Gepäck.
5228250	5230190	Du solltest es nicht zu nah beieinander haben.
5230570	5552840	Der Emitter. Wir sollten sicher gehen. Ich denke, Kumaro sollte das eine, du das andere tragen. Und dann? Einfach weg hier. Es wäre die Gelegenheit, aber es ist zu gefährlich. Wir sollten verschwinden. Es wird Probleme geben. Wir sollten schnell raus, wo sich da etwas verbindet. Das haben wir nicht unter Kontrolle.
5614800	5616220	Ach Gott, das gibt es doch nicht.
5631880	5652030	8w6, würfelst du für uns alle?
5652290	5658620	Oder bin mir sicher, bei 8w6, das werde ich nicht überleben.
5661020	5662680	Ich habe beim letzten Mal schon, genau.
5672470	5675310	Mein Problem ist, der Schaden vom letzten Mal,
5675410	5678610	der wurde nicht abgespeichert im SW5E.
5678610	5680790	Aber ich bin mir ziemlich sicher, ich bin unter 0 jetzt.
5685470	5686310	Da war der Maier.
5691840	5693400	17 war heute, genau.
5698390	5699410	Ah, stimmt, der hat recht.
5713040	5714180	Wo hast du das gefunden?
5714580	6514730	Auch 17, okay. Einfach ein Konzi-Rettungswurf. Atmen. Halbwegs, ja. So schnell es geht. Ja, aber immer noch Störgeräusche. Sehr gut.
