start	end	text
6397890	6398050	Ja.
6419230	6420530	Und ich möchte dann auch auf
6420530	6423330	einen Umgebungsfunk oder sowas
6423330	6430170	statt vor offener Frequenz, falls das geht, und sozusagen mehr oder weniger vielleicht sogar einfach die Umgebung zu beschallen.
6432170	6459930	Mit Besatzung der Turbid-Extraktion hier.
6627420	6634420	Also ich möchte eigentlich bei dem Anflug dann auch aus dem Cockpit-Fenster heraus versuchen,
6634420	6644180	Überlebende zu oder die Ruine der Kapsel oder der Turbid selbst zu orten, um da entsprechend hin
6644180	6652840	zu fliegen. Und ich wollte dann, je nachdem wie die Situation da ist, ob da Leute an Bord kommen
6652840	6658900	wollen, wo ich landen kann, dann würde ich landen und möglicherweise, hab ich überlegt, müsste ich
6658900	6666100	sogar vielleicht auch nicht so haben dass dann keine ahnung leute wie in die luke hüpfen können
6666100	6675560	oder so ich meine ich weiß ja nicht so der zustand ja hochkant genau das heißt also die
6675560	6684600	luke während die wäre wahrscheinlich dann irgendwie an der seite dann statt unten ja
6684600	6698120	genau also wenn das schiff waagerecht ist geht das nach unten auf jetzt das schiff aber senkrecht das
6698120	6699400	Das heißt, das geht so auf.
6702860	6704680	Vielleicht, ja. Also das nehme ich an,
6704960	6706700	erfordert Manövrierkunst, aber
6706700	6708620	so in der, also
6708620	6710720	falls ich Leute sehe, die da
6710720	6711420	kommen wollen
6711420	6714640	und die mir so
6714640	6716860	glaubhaft versichern können,
6716940	6718060	dass sie zur Turbot gehören,
6719400	6720340	dann würde ich
6720340	6721480	die Luke runterlassen.
6731570	6759980	Ah ja, okay.
6761720	6853620	Wie ein Könner.
6971040	6971400	Hunderte.
6994000	6996040	Ich würde hier so eine Art
6996040	7008020	Autopilot-Hover stellen und mich dann auch der Öffnungsluke nähern, um zu gucken, ob ich nicht vielleicht irgendjemandem an Bord helfen muss, Verletzten oder ähnliches.
7008020	7112640	Ja, also das ist ein Arcania, das sind ziemlich hagere, menschenähnliche Wesen mit einer sehr blassen Haut und silbrig-weißen Haaren.
7112640	7119640	Die Augen sind auch mehr oder weniger komplett weiß, sie haben keine Iris, keine Pupillen.
7119640	7149570	Und er hat eine sehr aufrechte Haltung und geht ein bisschen steif daher und macht im Moment aber eher einen leicht besorgten Gesichtsausdruck, würde ich sagen.
7149570	7156470	denn es ist ihm es scheint so dass ich glaube das könnt ihr ohne dass ihr so inside checks machen
7156470	7161930	müsst könnt ihr das einschätzen das ist er sich hier nicht sehr wohl fühlt in dieser umgebung und
7161930	7174090	er ist gekleidet in so ein ja eben ein raumanzug im moment da und deswegen ist ansonsten wenig
7174090	7175910	auszumachen. Eine bewaffnungssichtbare
7175910	7177170	Bewaffnung hat er im Moment nicht.
7183700	7184280	Und wenn er
7184280	7186800	den
7186800	7189780	Gundam sieht, wie er
7189780	7190980	hingetragen wird,
7191580	7193140	versucht er zu helfen.
7272790	7663440	Sorry. Spielte das eine Rolle,
7663760	7665280	dass Galrixto
7665280	7667120	keinen Dexterity Save geworfen hat, sondern
7667120	7668200	nur Dexterity Check?
7672310	7716330	Es gibt keinen Valid Token für mich
7716330	7730400	derzeit. Also Initiative
7730400	8102390	ist sieben. Also das erste,
8102390	8131990	was er macht, ist, er hantiert an seinem Wristpad herum, macht ein paar Eingaben und dann löst sich eine Drohne von einer Position an seinem Rücken, eine kleine Drohne und fliegt innerhalb des Raumschiffes runter zu Galrixto und Verganten, Dr. Alvang meine ich, und ist der
8132390	8134830	Ist da noch jemand mit reingetragen worden?
8134830	8135350	Ja.
8191840	8201090	Weil es so ernst aussieht
8201090	8207530	und ich eine persönliche Beziehung zu Dr. Havang habe,
8207730	8209910	von der ihr noch nicht so viel wisst, aber egal,
8211150	8215090	wird diese medizinische Drohne,
8215090	8226890	die das ist, nämlich ein Koltopak übertragen auf Dr. Ganten. Und ich sage mal Dr. Ganten, also Dr. Abang, ja.
8227370	8240730	Und das ist meine Bonus-Action. Und als Action werde ich dann versuchen, also ich werde mich auf den Pilotensitz zurücksetzen
8240730	8242230	und werde versuchen,
8243330	8243890	das Ding,
8245110	8246970	wieder die Kontrolle über das Ding zu übernehmen.
8247910	8248350	Und
8248350	8250810	während ich frage,
8251470	8253190	wie viele Überlebende sind noch draußen,
8254510	8254750	das
8254750	8257170	Schiff zu manövrieren, um, wo auch
8257170	8259110	immer die anderen sind,
8259190	8266010	hinzugelangen. Okay, dann
8266010	8268800	vielleicht das. Ja.
8271940	8295660	Ja. Nee, ist
8295660	8297860	klar. Ist ja ein Loch drin. Ja.
8307240	8308060	Aber ich will erst mal gucken,
8308060	8309320	also wen müssen wir noch retten?
8309780	8311860	Letztlich rufe ich zu Galeristo runter,
8312320	8313540	wie viele müssen wir noch bergen?
8541480	8542520	Nee, im Gegenteil.
8544000	8545280	Das wäre meine nächste
8545280	8547300	Frage, als er sich auf den Co-Piloten-Sitz
8547300	8547640	setzt.
8548740	8550080	Können Sie das steuern?
8551540	8552720	Und wenn er
8552720	8555280	dann nur
8555280	8557500	zu und ich würde stattdessen
8557500	8559080	nämlich dann mit
8559080	8561300	meiner nächsten Action, wann auch immer ich dran bin,
8561840	8562880	würde ich beginnen
8562880	8564900	mit Hilfe meines
8564900	8580120	Mechanics Kit, aber dann mit meiner Mending Power versuchen, die Cockpit-Scheibe zu reparieren. Ja,
8580120	8880610	genau. Aber das ist die nächste Frage. Also steht ja auch hier, es dauert offiziell eine Minute. Ja.
8880610	9210600	Jetzt bin ich ja auch im Cockpit. Kriege ich das auch mit? Warum das denn? Frage ich also nicht per Funk, sondern einfach ins Cockpit hinein.
