start	end	text
5724120	5916880	normalerweise eine Verbindung zur Turbid, wenn sie dazu gehört. Und wenn die jetzt selber nicht funken kann, kann ich das irgendwie um... würde ich es versuchen umzusteuern, dass es quasi mein... also was... also ich würde... ja. Ich kann die über die Verbindung auch steuern, die Sachen, oder kann ich die nur abhören quasi? Ja. Okay. Also wenn ich die sowieso schon sehe, dann genau, würde ich mir die natürlich anhören.
5960130	5962290	Wie alt ist die Nachricht?
5972340	5973020	Okay.
5975160	5975740	Und
5975740	5983430	kann ich irgendwie
5983430	5986510	die Umgebungssensordaten
5986510	5988510	von der Turbid, kann ich die auch auslesen?
5989390	5989830	Was die
5989830	5992570	von ihrer
5992570	5994090	Lage quasi wahrnimmt?
6057200	6057320	Okay.
6065720	6067120	Also ich hätte
6067120	6069240	jetzt die anderen Sachen eher rausgefiltert,
6069240	6071620	um interessantere Kommunikation
6071620	6113670	Richtung Hilfe, aber da jetzt schon eine Antwort ist, würde ich da noch mal darauf antworten, wenn ich da durchkomme. Und zwar befinden wir uns in der Rettungskapsel, ich gebe die Kennung ein, die Ganten da in seine Nachricht angehängt hat, sind mit der Rettungskapsel ungefähr 200 Meter über Turbot aufgeschlagen.
6114670	6120930	bitte um schnelle Extraktionsdurchführung.
6474610	6477690	Also ich habe nochmal eine zeitliche Abfrage,
6477990	6482090	die Nachricht, die ich rausgeschickt habe
6482090	6485650	und die Nachricht von Kumaro an mich, von Calum an mich,
6486870	6489170	kam die schon jetzt bei mir an?
6489170	6492310	Oder passiert das jetzt erst noch?
6493070	6502270	Also das ist jetzt quasi schon vorher passiert.
6502430	6504270	Ich würde Calum einfach dann sagen,
6504930	6508870	ich die Nachricht abgehört habe, dass die Extraktion beginnt
6508870	6510270	und dass sie zurückkommen sollen.
6577080	6580900	Gerrixo, wenn der die Nachricht von Dr. Raab kriegt,
6580980	6583780	er kann das ja noch nicht einschätzen, geht jetzt davon aus,
6583840	6585240	da kommt irgendwas ESB-mäßiges.
6585380	6590440	Ich würde mich erst mal bewaffnen und jetzt das nicht so offensichtlich,
6590860	6595220	die Waffen zücken, aber es ist schon so, dass ich nicht da wertlos stehe.
6595220	6781410	Wo ich mich befinde, also Garrixo steht an der Rettungskapsel, da am Eingang, Gax hat, ja weiß ich nicht, vielleicht steht der neben Vanira oder so und die haben die da irgendwo hingelegt.
6781610	6788870	Ganden sitzt ja noch in der Rettungskapsel angeschnallt. Ich stehe da neben dem Eingang und gucke mir das an, was das Schiff da macht.
6788870	6792410	und also wenn der ankommt, dann versuche ich
6792410	6794210	auf mich aufmerksam zu machen, hier winke
6794210	6798170	Funke vielleicht auch nochmal, ich habe den
6798170	6800610	Funkspruch ja auch irgendwie gehört, da kann ich auch irgendwie drauf antworten
6800610	6801030	hier wir
6801030	6804650	gibt nochmal die Position durch, 200 Meter
6804650	6806530	über der, 300 Meter über der
6806530	6808430	Turbid auf der flachen Basaltstelle
6808430	6810370	Plateau, die
6810370	6812050	Rettungskapsel
6812050	6913900	also ich würde
6913900	6915620	nebenher auch gerne
6915620	6917740	Gex noch das andere Gewehr
6917740	6919860	Zeichen, dass er
6919860	6922040	auch bewaffnet.
6975940	6976700	Und die
6976700	6978940	Brill ist jetzt schon
6978940	6981020	gelandet und hat die Luke offen?
7071150	7076480	Also
7076480	7078540	ich trage Ganden an Bord und sobald
7078540	7079720	der an Bord ist, Abflug.
7191890	7196900	Also, genau, ich würde
7196900	7198860	mir das mit den Viechern
7198860	7200440	da oben nur kurz angucken und dann
7200440	7202680	Ganden irgendwie
7202680	7204640	die abschnallen und gucken
7204640	7206940	das Raumschiff auf einer Luke
7206940	7208900	da, das sieht am sichersten aus
7208900	7210600	hier und dann, Gex,
7210800	7212020	kannst du dich um Vanira kümmern?
7213560	7214800	Und dann gucken,
7214920	7216400	dass ich da möglichst schnell mit ihm rüberkomme.
7294850	7562300	Ja, Rettungswurf,
7562460	7563260	weiß was genau nochmal?
7563920	7564740	Dexterity, Wolf,
7564820	7624720	sag nochmal bitte, was von vier Punkten?
7625060	7673370	Schaden. Was ist das?
7677660	7679320	Wie hätte ich das
7679320	7681300	denn sonst, achso, hätte ich da drauf
7681300	7682780	klicken müssen? Alles klar.
7683640	7683840	Okay.
7687740	7732160	Nee, nee, der hat ja trotzdem gewürfelt,
7732160	7734160	Die Nachricht habe ich auch gekriegt.
7773700	7775660	Ich mache natürlich das Beste aus
7775660	7777440	dieser unglücklichen Situation und
7777440	7779640	denke, in dem Frachtraum wird da irgendwo
7779640	7780900	ein Kontrollterminal sein,
7781800	7783680	über das ich das Schild von dem
7783680	7784660	Schiff aktivieren möchte.
7787190	7788230	Muss ich da was zuwürfeln?
7800430	7802610	Aber sind wir, weiß ich, dass wir alle
7802610	7804510	drin sind? Ist mir egal, ich mache
7804510	7805790	die Luke zu. Ja, okay.
7855710	7856670	Kann ich noch was machen, oder?
7858170	7858430	Okay.
8314730	8315210	Zwei
8315210	8317070	müssen an der Felsnadel
8317070	8318410	bei Seitenhase hängen.
8320290	8321290	Und dann, ich kann die,
8321290	8322570	wir können ja anfangen, ja, Kaelum,
8322850	8324410	Komaru, wo seid ihr?
8341480	8343520	Das Schiff müsste jetzt quasi vor euch hängen,
8344000	8344600	irgendwie so.
8389000	8389440	Also es,
8392240	8394520	ich würde zum Cockpit auch dann
8394520	8396820	laufen und unterwegs, wenn ich an
8396820	8398440	Gags
8398440	8400100	vorbeikomme, eben sagen, Gags,
8400560	8401760	guck mal nach den anderen beiden,
8403000	8404500	dass da einer, dass sie da nicht
8404500	8406380	alleine liegen. Und dann würde ich da irgendwie
8406380	8408540	mich auf den Co-Piloten-Sitz setzen oder so und gucken,
8408680	8410620	ob ich durchs Cockpit die auch
8410620	8411680	sehe oder so und dann
8411680	8414660	dem Unbekannten
8414660	8416460	hier die
8416460	8417740	Navigation zu erleichtern.
8491100	8492620	Ihr nochmal für,
8494280	8494580	also,
8494840	8497040	Caleb, du hast mir gesagt, wo ihr seid. Ja, ihr seid noch
8497040	8498100	in dieser Höhle, oder?
8518830	8520210	Das war, also genau, das ist,
8521150	8522610	wenn wir irgendwie
8522610	8524710	über euch sind, dann können wir euch ja mit dem Schiff
8524710	8526790	Deckung geben, dass sie euch nicht von oben treffen
8526790	8528150	können, ja? Dass ihr da
8528150	8530590	hochklettern könnt.
8552380	8553020	Wird schon gehen.
8635020	8637200	Das Schiff irgendwie so zwei Meter darüber
8637200	8639280	hauern, dass du da nicht
8639280	8639800	gegen grenzt.
8765880	8768120	Ich möchte gerne den Schild nur auf der
8768120	8770180	Unterseite ausschalten und gucken, ob ich
8770180	8771260	die Luke dann öffnen kann.
8789420	8791620	Also ich gebe das Überkommen auch durch.
8791740	8793040	Ich leite die Schildenergie nach oben
8793040	8794420	und öffne die Luke.
8816270	8817810	Wenn die drin sind,
8819330	8819810	achso, ja.
8820110	8929260	Wenn die
8929260	8932260	an Bord gekommen sind, würde ich das Schiff
8932260	8934200	nochmal nach oben zur Rettungskapsel fliegen,
8934480	8936000	weil da vielleicht noch irgendwie
8936000	8938120	Ausrüstung ist oder so, die ich gerne
8938120	8940220	in
8940220	8942400	nächster Gelegenheit dann an Bord bringen würde.
9019890	9020370	Wenn
9020370	9022390	mir das auffällt,
9022890	9024730	dass es hier sehr viele solcher
9024730	9026870	Funksprüche gibt, würde ich auch nochmal das Schiff
9026870	9028750	im Scannen machen lassen, was für
9028750	9030310	in der näheren Umgebung
9030310	9032770	für Schiffe sind oder so, dass ich die da
9032770	9034670	irgendwie auf dem Schirm habe und
9034670	9226830	nicht irgendwie von irgendwelchen Schiffen überrascht werde. Sehr schön.
