start	end	text
1067520	1083340	zunächst mal wird es euch schwarz, an einem Punkt hart, auf, gleitet noch etwas, hüpft weiter, dann wieder Fall, dann nochmal ein harter Aufschlag
1083340	1092420	und nur noch mit der roten Notbeleuchtung an, seid ihr plötzlich irgendwo weich gelandet.
1092420	1104200	Ihr seht nicht nach draußen. Die Tür ist etwas verbeult, aber ihr seid alle halbwegs wohlauf,
1104200	1110980	bis auf Vanya, die eine Operation wahrscheinlich benötigt mit ihrem Oberschenkel. Und Ganten ist
1110980	1123320	immer noch bewusstlos. Die Metallbeine von Gags drücken Komaru in die Seite und ganz oben auf
1123320	1155750	allen sind schwere Stiefel von Galrixto und drücken gerade auf die Wange von Calum. Also ihr seid nicht
1155750	1164860	wirklich gelandet, sondern abgestürzt. Es gibt ein Notlicht, ihr befindet euch nicht mehr im Fall, ihr seid
1164860	1198940	irgendwo aufgestoßen. Die Anzeige sagt nur Warnung, Störung, Warnung, Störung. Also es hat jetzt schon
1198940	1224210	einer Survival geübelt, Kobango hat das veröffentlicht. Ja, du hast was gehört. Jego ist dir im Gedächtnis von deiner Ausbildung als ein Beispiel für einen unglaublich tödlichen und bedrohlichen
1224210	1229010	Planeten, bei dem allerdings die Sauerstoffsättigung ausreichend ist.
1229010	1241710	Karl-Rix Tor, ich möchte von dir auch einen Wurf haben, aber nicht auf Survival, sondern hast du
1241710	1257480	sowas wie Naturkunde? Ja, genau. Hau das mal raus. Ja, du hast überhaupt keinen Zugriff mehr auf
1257480	1263960	irgendeine Datenbank, die mit der Turbot verbunden ist. Es wird allerdings ein Abstand zur Turbot
1263960	1309370	angezeigt bei circa eineinhalb Kilometern in einem Bildschirm der Rettungskapsel. Ja, ja. Also ihr
1309370	1316810	seid in einer Rettungskapsel, die für drei Personen ausgelegt ist, also drei Sitze. Unten im Fußbereich
1316810	1324670	liegen Sash und Ganten. Komaru hat sich mit Calum irgendwo dazwischen festgeklemmt. Zwischen euch ist
1324670	1332570	der Roboter Gax und obenauf befindet sich Galrix Tor. Das heißt also, es ist eine etwas ungünstige
1332570	1346290	Situation, um so länger zu verharren. Also es sind tatsächlich verschiedene Werte angezeigt. Es wird
1346290	1372570	Ein sehr hoher Stickstoffgehalt, ein etwas geringerer Sauerstoffgehalt angezeigt, aber ausreichend noch auf überlebbaren Levels. Es ist ein sehr, sehr hoher Schwefeldioxidwert hier leider drin, der dauerhaft zu Schwierigkeiten führen wird.
1372570	1382890	kurzfristig aber nur Atemwege und Schleimhäute angreift und so weiter. Also das ist nicht das
1382890	1398720	Problem. Die Außentemperatur ist allerdings bei 41,7 Grad Celsius. Die Luftfeuchtigkeit ist fast
1398720	1423900	bei 90. Ihr seid relativ aufrecht vor dir, neben deiner linken Schulter befindet sich der Ausgang.
1423900	1467780	Du könntest ihn öffnen, wenn du möchtest. Vielleicht, vielleicht dazu, vielleicht. Allerdings,
1467780	1472600	also du weißt es nicht, du hast noch nicht dazu gesucht. Es gibt bei diesen Rettungskapseln
1472600	1478960	allerdings mehrere Plastilbehälter, da musst du halt dann reinschauen. Aber zunächst einmal löst
1478960	1487740	sich schnapp, schnapp, schnapp, schnapp, schnapp, schnapp, sechsmal vor dieser Schleuse lösen sich
1487740	1498260	Klammern, dann macht es tschu, und ein Schwall ekelhaft, schwefeliger, nasser, heißer Luft, wie
1498260	1508380	wie eine Art Rülpse eines Alkoholikers, Ammoniak-haltig, stößt euch entgegen und durchdringt euch sofort,
1508380	1519160	während eure schöne Turmstruktur, die Personenpyramide, durch die wegfallende Stütze auf der einen Seite gelöst wird
1519160	1527120	und ihr nach draußen fallt und Purzel Kellum, der ganz nah an der Tür war, Gal Rigstow noch weiter, hier landet.
1528260	1548040	Sowohl hart als auch weich. Denn ihr landet in dieser rötlich leuchtenden, über euch befindlichen, ja wie soll ich sagen, das sieht aus wie Dämmerlicht, konstantes Dämmerlicht.
1548040	1567940	Um euch herum ist es schwarz und in diesem rötlichen Leuchten ist ein kleimiger Film, der sich überall gebildet hat. Eine Art Alge befindet sich auf euren Raumanzügen, dort wo ihr gerade über den Basalt gerollt seid und zum Lieb gekommen seid.
1567940	1576500	und dann kommt noch einmal mit dem zweiten Atemzug, dritten Atemzug, der Gestank dieses Ortes zur Geltung.
1576500	1589780	Es ist ungefähr so, als würde man Komposthaufen auf der einen Seite und vulkanische Ausdünstungen auf der anderen Seite einatmen.
1590880	1594740	Das ist der Sud, in dem Leben entsteht.
1594740	1623740	Ganz woanders riecht es absolut neutral. Und zwar befindet sich unser Arzt auf seinem Schiff. Du hast die Brill von Ganten zur Verfügung gestellt bekommen, um den Transport durchzuführen.
1623740	1653440	Die Brill ist eine wirklich sehr kleine Version eines korallianischen Frachters, ein YT-530. Und du hast im Grunde eine Kajüte, eine Messe, einen Frachtraum, ein gut ausgerüstetes Cockpit, nach vorne hin eine Rettungskapsel, aber keine Bewaffnung dafür, hervorragende Sensorik in diesem Schiff.
1653740	1677560	Also wirklich hervorragend ausgestattet. Es ist von innen nach kohorsanter Art hell und übersichtlich gestaltet, in klaren Linien geschnitten. Ein Schiff, wie es im Grunde ganz ähnlich wie die Forschungsstation, auf der du gearbeitet hast, aussieht.
1677560	1694380	Also clean und klar. Über verschiedene Monitore, das hast du während du dort gereist bist, herausgefunden, werden immer wieder Informationssignale angezeigt, die tatsächlich teilweise sehr interessant sind.
1694380	1715560	Also das Schiff selbst, vor allem der Aufbau zentral auf der Brill, dient auch als Kommunikationsrelay. Hier kommuniziert jemand in die Tiefe der Galaxis hinein immer wieder mit verschiedenen Personen. Und du dienst selbst als Kommunikationsrelay, während du unterwegs bist.
1715560	1738260	Du bist im Hyperraum, genau. Du bist schon seit mehreren Tagen im Hyperraum und versuchst so schnell wie möglich aus dem Outer Rim wieder hinaus zu kommen, weil du dich nämlich jetzt vorbeibewegen würdest an verschiedenen Systemen, von denen hält man sich eigentlich eher fern.
1738260	1753500	Also Nar Shaddaa beispielsweise, das ist jetzt zu sehr ruttischer Raum, als dass man da lang verweilen will und da muss man doch, um vom Outer Rim dann in die Middle Worlds zu kommen, knapp dran vorbei.
1753500	1771610	Naja, aber das ist es. Aber dann erhältst du ein Signal und zwar ausgerechnet von Ganten.
1789740	1839540	ganten arbeit, cpt isb, kennung silber, kennung delta gamma, 3. Also es werden verschiedene Befehle angezeigt und es werden verschiedene Durchläufe.
1839540	1854760	Dann kommt zuerst Restricted Access, Restricted Access, Restricted Access, Restricted Access und dann kommt darunter Hilferufsignal an ISB-Einheit.
1854760	1876330	Jetzt kommt deine Raumschiffkennung, sofortiger Befehl, höchste Priorität und dann darunter kommt Informationen am Empfangsort. Also du hast restricted access, du kriegst nicht alle Informationen raus.
1876330	1895630	Du könntest allerdings vielleicht versuchen, darüber hinwegzukommen. Mach mal, wenn du möchtest, ein Piloting oder Technologiewurf, was auch immer. Oder vielleicht möchtest du physisch daran schrauben, hacken. Vielleicht hast du da Kenntnisse oder Möglichkeiten, wenn du es machen möchtest. Ansonsten musst du nicht.
1933110	1953990	Delta Gamma Komma 3. Das wird nochmal wiederholt und dann Antwort auf Notrufsignal. Und dann wird dir schon die Hyperraumkennung angezeigt. Du könntest also einfach deinen Kurs dorthin korrigieren.
1953990	1999140	Nee, das trägst du so hin. Das ist nämlich tatsächlich jetzt vorgegeben relativ einfach, dass du da drauf drücken kannst und das übernimmt dein Bordcomputer. Du hast so eine, also der Astromechtroide, der dieses Raumschiff für dich astrogiert, ist in den Bordcomputer integriert und nennt sich deshalb auch YT530. Ganz genau so hast du es bekommen. Exakt.
1999140	2014400	Das einzige, was dir aufgefallen ist, weil du als Techniker da solche Dinge dir eben ausgeben lässt, bei den Metadaten hast du festgestellt, dass es auf ganz spezielle Art und Weise verschlüsselt war.
2015460	2021080	Dass es ein internes ISB-Signal war, welches nur an spezielle Knotenpunkte verschickt wird.
2021080	2041900	Aber über die Titan selbst. Also jemand hat das imperiale Militär Relay Kommunikationssystem angezapft und damit dann dieses ISB-Signal verbreitet. Das heißt also mit der Turbot konnte Ganten auf dieses Relay-Signal zusteuern und hat dann dieses Notrufsignal abgesetzt.
2041900	2053760	über einen internen ISB-Signal oder ISB-Kanal, der möglicherweise dem Militär gar nicht zur Verfügung steht,
2053920	2061560	den du halt jetzt gesehen hast, als du den Bildinhalt von Ganten, der eins zu eins projiziert hat.
2061980	2084560	Ja, genau.
2084560	2108920	Das heißt, ich möchte gerne drei Würfe, einen Lore-Wurf, einen Investigation-Wurf und einen Wurf, aber bevor du es machst, hast du die Möglichkeit, deine Würfe zu boosten mit dieser, ja, vergiss das nicht.
2109860	2113340	Du kannst dir doch diese Balkenfähigkeit draufsetzen, oder?
2128360	2128700	Genau.
2128700	2149490	Und dann als drittes noch eine entweder Medical oder Biomedical Knowledge. Da hast du doch sicher auch irgendwas, was so in diese Medizin, Biomedical Richtung geht.
2149910	2183850	Ja, genau. Das ist es, was ich meinte. Das Point and Aptitude, genau, das kannst du zweimal jemand anderem, genau, und das Temporary Boost ist aber quasi dein Cantrip Guidance.
2185130	2255780	Law zuerst, genau. Sehr gut. Ja, 23 Law, genau. Der zweite Wurf war Investigation. Eins besser sogar noch. Sehr schön. Und der dritte bitte einen deiner Medizin oder Naturkunde, Biomedical Knowledge, sowas in die Richtung.
2255780	2282160	Ja, genau. Alle drei über 20. Okay. Also du nimmst dir tatsächlich Zeit, über den Planeten Iego sehr viel herauszubilden.
2282160	2289200	Jetzt kommen wir erstmal zur allgemeinen Information. Also zunächst mal der Planet
2289200	2296120	Iego ist das System mit 1000 Monden. Auf Iego gibt es unterschiedliche Spezies, über die gemunkelt wird.
2296120	2303400	Starke machtnutzende Spezies, mindestens zwei, aufgeteilt in eine helle und in eine dunkle Seite,
2303400	2309520	die auch als die Engel und die Teufel bezeichnet werden, wohnhaft auf den Monden, nicht auf Iego
2309520	2315760	selbst. Auf Iego selbst gibt es eine Menschenkolonie, die allerdings einige Zeit jetzt abgeschottet war,
2315760	2326840	weil nämlich man eine Waffe auf Iego vermutet hatte, die dazu geführt hat, dass man Iego einige
2326840	2332440	Zeit abgeschottet hat durch so eine Art planetares Schild. Wenn man reingeflogen ist, musste man dort
2332440	2340420	bleiben, man konnte nicht mehr raus, bis das Schild dann zerstört wurde, als das Imperium
2340420	2346900	eingerichtet wurde. Es ist eine imperiale Flotte nach Iego und hat dort alles kurz und klein
2346900	2352360	geschossen. Es gab davor aber wahrscheinlich auch schon kriegerische Auseinandersetzungen der
2352360	2358560	Klonkriege, allerdings ist die Information bei dir in der Datenbank vollständig gelöscht, was in den
2358560	2365880	Klonkriegen war. Es ist allerdings vollkommen klar, dadurch, dass einfach dieser Zeitraum gelöscht ist,
2365880	2374040	in der Datenbank, dass irgendwas in den Klonkriegen hier geschehen ist und dann später aufgeräumt
2374040	2380460	wurde von den Imperialen. Also das sind die Lore-Informationen. Die Investigation-Informationen
2380460	2392400	sind, dass man im Grunde nicht mehr von einer großen Bevölkerung auf Iego ausgehen sollte,
2392400	2400680	denn in Cliffhold, das war die Hauptstadt von Iego, haben all diejenigen gelebt, die dort bleiben
2400680	2409080	mussten, so lange wie sie dort bleiben mussten und alle, die dort abgestrandet sind, sind dann in der
2409080	2416460	imperialen Zeit woanders entweder hintransportiert worden oder selbstständig gegangen. Die Leute
2416460	2421840	wollten ja gar nie auf IEGO sein. Die mussten dort bleiben, weil sie nicht mehr aus diesem planetaren
2421840	2428880	Schild rauskamen und sind dann verschwunden. Das ist also ein seltsames System. Es ist wirklich sehr
2428880	2441000	seltsam. Es wird von einem planetaren Kampfmodul gesprochen an einem Punkt, aber auch davon, wie es
2441000	2450900	seit dem imperialen Einsatz verschollen ist. Und dann gibt es lange Ausführungen über das Thema,
2450900	2456560	das im Imperium, und das hat Kant es selbst zusammengestellt. Also du siehst in diesen
2456560	2473980	Einträgen, die auf dem Schiff sind, teilweise andere Autoren, aber dieser Eintrag ist von Gantz selbst. Es scheint ihn also zu interessieren. Es ist so, dass auf IEGO uralte Artefakte, die mit künstlicher Intelligenz zu tun haben, gefunden wurden.
2473980	2492120	Und künstliche Intelligenz ist strikt durch das Imperium verbannt. Alles, was mit hochgradiger oder weitgreifender künstlicher Intelligenz zu tun hat, wurde in den ersten Jahren des Imperiums verfolgt und vernichtet.
2492120	2510000	Es gibt andere Arten von künstlicher Intelligenz, zum Beispiel die Terraforming-Aufgaben ganzer Planeten übernommen haben und solche Dinge.
2510000	2520380	Es gibt solche künstlichen Intelligenzen, da gibt es also Abstufungen. Aber das ist natürlich eine Frage, inwieweit sind Droiden Überbleibsel alter künstlicher Intelligenzen und so weiter.
2520380	2543780	Aber das ist auf jeden Fall hier ein Eintrag, den Ganten hinterlassen hat mit der Frage, ob hier Überreste künstlicher Intelligenzen oder alter Datenspeicher oder so gefunden werden könnten. Und das ist ein Eintrag für einen antiken Sammler auf der einen Seite, aber auf der anderen Seite auch vielleicht für jemanden, der mehr sammelt als nur antik.
2543780	2562320	Also das ist dein 24er Investigation-Wurf gewesen. Und zu 20, also zu deinem Biochemist-Set, IEGO ist nicht so ein Problem am Anfang.
2562320	2578660	Also man kann auf Jego relativ gut atmen, man kann sich längere Zeit dort aufhalten, aber mit der Zeit ist die hohe Luftfeuchtigkeit und die Hitze etwas, was dem System vieler Kreaturen schnell zu schaffen macht.
2578660	2606660	natürlich anderen stärker, also zum Beispiel Wookiees haben eine sehr, sehr geringe Lebenserwartung auf IEGO, weil die Hitze einfach, die müssen sich das Fell rasieren oder irgendwelche Raumanzüge tragen oder sonst was, um da längere Zeit überleben zu können oder konstant baden. Aber IEGO ist wie eine niedrigtemperaturliche konstante Sauna und dann ist der hohe Schwefelkonsum einfach nicht gesund.
2608660	2640480	Die Lichtverhältnisse sind konstant diffus. Es gibt keine Jahreszeiten, weil die Strahlung durch dieses Plasma, welches im ganzen System die Energiestrahlung abgibt und somit auch die Wärme erzeugt, dieses ganze Plasma, das ist also ein System entweder im Werden oder nach einer Explosion, einer Supernova-Explosion.
2640800	2655300	so einem Übergangszustand, in dem sich nach und nach Monde formieren. Und viele von diesen Monden sind auch sehr instabil. Es kommt manchmal zu Explosionen und es kommt zu vielen Meteoriteneinschlägen und solchen Dingen.
2655300	2665320	und ego hat diese typische entstehende vulkanische atmosphäre jetzt fragt fragt nach den licht
2665320	2677600	verhältnissen konstante lichtverhältnisse konstante wolkenbildung stürme eher selten wenn dann aber
2677600	2690300	lang anhaltende, also Jahre anhaltende, also korsant Jahre anhaltende Stürme. Und es ist so,
2690300	2699460	dass wenn so ein Vulkanausbruch stattfindet, diese großen Vulkanausbrüche, die bedingen dann diese
2699460	2709620	jahrelangen Wetterphänomene auf diesem Planeten. Jetzt ist es so, dass man aber, also Lichteinstrahlung
2709620	2720560	hat man nur in den oberen Ebenen. Denn man muss sich IEGO so vorstellen wie Coruscant. Coruscant ist quasi ein Planet mit Schluchten.
2720560	2744570	zurück zu jego sowie die tiefen schluchten coruscant quasi techno fluchten sind bewohnbar
2744570	2768560	vielleicht unten teilweise unbewohnt. Jego ist Dschungel bis unten hin, wo in den tieferen Bereichen dieser Felsschluchten und Felsspalten, da ist ganz viel Bimsstein, teilweise sind da noch Lavablüsse, dort hält sich das Leben eigentlich sehr schlecht, ganz tief unten.
2768560	2783980	In der Zwischenzone befindet sich Dschungel, nach oben hindert der Dschungel aus, weil das oberhalb der Baugrenze ist und dort hat es dann riesige Basaltpfeiler, die in den Himmel ragen und im Grunde bereits die Wolken berühren.
2783980	2804510	Lichtverhältnisse sind deshalb eher nicht so wichtig, weil ein großer Teil von IEGO befindet sich quasi unterirdisch zwischen dem einen oder anderen Basaltpfeiler, irgendwo in der Flora und Fauna, die da dazwischen hängt.
2804510	2822250	Und jetzt kommen noch verschiedene andere Sachen, die angezeigt werden. Also es gibt Warnsignale, also Sporen. Es gibt Sporenfelder, es gibt Kohlenmonoxid-Senken, es gibt ausgasende Schwefelschlote.
2822250	2848370	Es gibt eine Art Larvenstadium einer Insektenspezies, die hoch ansteckende Sporen ausstößt oder so wie Quallen, wie sagt man da, Martin, hilf mir kurz, wie sagt man, Nesseln, genau.
2848370	2867310	Nesselspuren, also richtige Nesselfelder werden da ausgesucht und ziehen dann durch ganze Felsspalten durch. Da muss man unbedingt einen Raumanzug tragen. Es sind aber auch größere Tiere dort.
2867310	2887690	Also es sind, es wird von Hunden geredet, die zwischen den Spalten in Rudeln jagen, die aber gut klettern können.
2900760	2918600	So, jetzt hier. Also, Flora von Iego, Blutdornranken, eine dunkelrote Kletterpflanze zwischen den Basaltnadeln, mehrfache Ausrufezeichen, hochgradige Gefahr.
2918600	2930360	Ascheblüte, eine wunderschöne silberne Blume, die allerdings ein Betäubungsmittel ausstoßen kann.
2930360	2934620	Dann die Nebelpilzkolonien, wächst in feuchten Felsspalten.
2935980	2942900	Dann gibt es die sogenannten Basaltgriecher, das sind also diese hundegroßen Reptilien, die da in Rudeln jagen.
2942900	2969820	Und vor allem die von den Bewohnern dann irgendwann mal gegessenen großen Säugetiere, die heißen Lavarücken. Die sind mehrere Tonnen schwer und bewegen sich dreidimensional zwischen den Felsspalten. Das heißt also, die haben Beine in allen möglichen Richtungen und können sich dreidimensional zwischen den Felsspalten bewegen.
2969820	2985120	Und der große Flugjäger Xandu, die nutzen die Basaltnadeln als Nester und wohnen im oberen Bereich und stürzen sich über hunderte Meter tief von den Basaltnadeln nach unten, um die Beute zu jagen.
2985120	2998940	Und die jagen teilweise diese Lavarücken, also die schlagen letztendlich von oben in diese Lavarücken ein, durchdringen die fast steinerne Haut, um sich dort festzukrallen und saugen die dann aus.
3002480	3024260	Kleinere ungefährliche heißen zum Beispiel Schattenkleider, das sind so kleinere Kleidjäger, die haben kleinere Beutetiere. Achtung, die Basaltnadeln sind natürlich teilweise instabil. Dann gibt es große Bimssteinfelder, wo man mehrere Meter tief durch feinen Stein nach unten fallen kann.
3024260	3045160	Der ist oben relativ abgekühlt und je tiefer man kommt, desto heißer ist der Wimpsstein und nach unten ist er dann auch durchdrungen von irgendwelchen giftigen Gasen, sogenannte Aschelöcher. Also es ist wirklich, das ist ein übler Planet in den Anfangsstadien.
3045160	3065320	Und dann kommt noch ein ganz langer Eintrag über die Meere. Denn in den Meeren gibt es noch sehr, sehr viel mehr Getier. Und zwar erstaunlicherweise solche Ungetüme, wie man sie in diesen frühen Stadien hat, bevor Amphibien entstehen und dann das Land erkunden.
3065320	3082100	gibt es also große krebsartige, wallenartige Strukturen, mehrere Meter große Insektenartige, Griecher, die aber zu den Spinnentieren gehören und alles Mögliche.
3082240	3087620	Also das ist wirklich, das ist ein urtümlicher, ekelhafter Planet.
3087620	3120680	Für dich, wie bitte? Du hast keine Waffen. Nein, du hast ein relativ solides Schild und Kommunikationsausrüstung. Als du die Einweisung bekommen hast, hat der Droide, also der YT-Borddroide, hat dir die Schiffsdaten genannt und man versucht, allem im Grunde physisch aus dem Weg zu gehen.
3121140	3125300	schnell fliegen, du kannst Raumschiffe aus größerer Entfernung
3125300	3128960	orten als die dich und du kommst denen einfach nicht
3128960	3133260	zu nahe, das ist dein Herangehensweise.
3142100	3149420	Ja, ihr seid noch zu weit entfernt, aber ja.
3164720	3167600	Also du näherst dich, nach einiger
3167600	3171600	Zeit beginnen die ersten Signale einzutreffen
3172240	3175100	und zwar Notsignale, lauter Notsignale.
3175100	3190540	Ganz lange Kommunikationsspuren, wie sie entstehen während einer Raumschlacht. SOS, SOS, Abbruch eines Signals, SOS und so weiter.
3190540	3212960	Ja, und du kriegst sehr schnell von YT530 angezeigt, dass die Hyperraumroute unterbrochen wird und es wird dir ein alternativer, früherer Ort angezeigt, an dem du aus der Hyperraumroute hinaustreten kannst.
3212960	3217380	Und zwar befindest du dich dann in der Nähe eines der Monde von IEGO.
3217380	3249980	Ja. Am Ende dünnen die Nachrichten aus. Für dich als Mediziner, es gibt wirklich sehr viele SLS-Signale, aber die Turbot hat Notsignale ausgestoßen, die irgendwo auf der Planetenoberfläche enden und ein weiteres Ping erreicht dich nun von einer Rettungskapsel.
3249980	3280740	Also sobald du aus dem Hyperraum trittst, würde dir das vielleicht angezeigt werden können, wo genau, wo sich das befindet. Momentan empfängst du einfach nur das Signal als grobe Signalortung. Du musst dich entscheiden, du kannst entweder weiterfliegen, da haut es dich irgendwann aus dem Hyperraum raus an diesem Punkt, wo der Knotenpunkt unterbrochen ist, oder du kannst zu dieser früheren Kennung abbiegen und dort schon rausgehen.
3280740	3323660	Ja, ich bitte dich um einen Piloting-Ruf. Ja, du bist da allein unterwegs. Jetzt kommst du voran.
3323660	3347840	Ach, hervorragend. Okay. Also es werden dir tatsächlich mehrere Trümmerfelder angezeigt, die noch nicht verzeichnet waren in den Karten. Das sieht aus wie ein Asteroidengürtel, aber als du näher kommst, wird dir angezeigt, dass es sich um verschiedene Schiffsfüllen-Fragmente handelt,
3347840	3360660	die hier in einem großen, glockenförmig oder kreisrund ausgebreiteten Rahmen nach und nach mit ihrer Geschwindigkeit nach außen driften.
3361620	3365840	Es rüttelt auch ein bisschen, als du aus dem Hyperraum hinaustrittst.
3366780	3374880	Da sind noch mehrere Druckwellen aktiv gewesen, aber du kannst dem einen Fragment relativ gut ausweichen
3374880	3386180	und verfolgst es, wie es in diesen blauen Mond, der hier in dieser roten Weite, in die du eintrittst,
3386340	3398240	also von diesem schwarz-sternenhimmelartigen, diesen Lichtspuren hältst du an und neben dir ist ein großer blauer Mond,
3398460	3403680	drumherum ist alles rot und es fliegen diese schwarzen Brocken auf dich zu.
3403680	3428880	Und eines, das sieht aus wie die Außenhülle eines größeren Raumschiffs und das driftet einfach weiter ab und tritt in die Atmosphäre dieses Mondes ein. Das ist ein Mond mit Atmosphäre. Und aus diesem Mond werden turmhohe oder wahrscheinlich kilometerhohe einzelne Gasanteile, so Gasgeysiere, hinausgeschossen.
3428880	3442940	Und du befindest dich relativ nah an so einem Gasgeist hier. Es sieht aus, als würde man große Eiskristalle oder Wasser hier in die Leere pusten. Das ist wirklich erstaunlich.
3442940	3471420	Und vor dir ein Trümmer fällt und vor zwei, drei Stunden wurden die letzten SOS-Signale gesetzt. Die Schlacht ist vorbei. Du kannst dich entscheiden. Es gibt vielleicht 50 oder 60 driftende Rettungskapseln.
3471420	3489160	Es kommen mehrere hundert Signale aus der Planetenoberfläche, davon neue SOS-Signale. Aber es hat sich nun alles eher auf die Planetenoberfläche bezogen und der Droide gibt dir nun gerade die Koordinaten an im Äquatorbereich.
3489160	3503720	dieses Planeten-Jego-Äquator nicht, weil er irgendwie zu einer Sonne in Bezug steht, sondern die große Ebene an Monden und Planeten ist dort.
3503720	3516320	Und in diesem Bereich wird in einer relativ tiefen Felsspalte, jetzt wo die Karte großgezogen wird, siehst du das Notsignal.
3516320	3550530	Mit deinem Piloting-Bub schaffst du das? Ja, es werden mehrere aufgelistet. Es driften TIE Fighter mit relativ niedriger Energie an manchen Stellen. Davon senden die Piloten auch Signale. Es ist auch so, dass mehrere von diesen TIE Fightern andere bereits aufgegabelt haben, die in Raumanzügen waren und ihren TIE Fightern allerdings teilweise bis IEGO geschafft haben, teilweise nicht.
