start	end	text
3593160	3594300	Was sind das für Sturzzeichen?
3606800	3606960	Nein.
3606960	3627850	Das sind diese Akademiker.
3867850	3869750	Garrixo kriegt das ja mit,
3869790	3871350	die Reaktion von den
3871350	3872490	drei, vier.
3872490	3880590	und zieht dann den Blaster von der Captain Eroar und drückt ihr den in die Hand.
3881790	3885670	Ich denke, ihr könnt damit umgehen und schießt uns nicht in den Rücken
3885670	3891090	und starrt sie dann mit seinen rechten Augen an.
3916240	3916960	Oder ihr geht vor.
3977190	3998070	Also ich, Rixxo, selbst Affen lernen,
3998070	4003810	das letzte Mal, als er im Keller losgerannt ist, wurde er um die Ecke umgeschossen.
4004730	4008050	Deswegen rennt Karl-Rix so nicht los. Aber bevor sie um die Ecke rennt,
4008550	4011690	würde ich gerne, also da sie ja gerade so auf
4011690	4015670	diesen Eindruck gemacht hat, sie reagiert so auf den Befehl,
4016730	4020170	würde ich, wenn sie losrennt, und dann brauche ich vielleicht ein paar Augenblicke
4020170	4024610	zum Reagieren, würde ich versuchen, sehr befehlsbetont
4024610	4028650	ihr hinterherzurufen, Nero, stehenbleiben!
4035780	4037860	Das ist dann Intimidation?
4039380	4065920	Und Dr. Rad läuft hinterher?
4066620	4198100	Nicht geschafft.
4262210	4270310	Auf uns schießt sie. Wie weit ist sie weg von hier?
4397570	4400550	Wie weit sind wir denn voneinander entfernt? Kannst du das einmal sagen, bitte?
4433400	4478500	Ich habe Initiative 22. Also ich möchte einen Disarming-Place-Shot machen.
4486610	4517420	dann kannst du der taget nach soxido saving froh die die art profis gegen 12 ok
4519060	4536410	das heißt sie kriegt jetzt mit einmal trotzdem schaden und da kommt jetzt heute da kommt da
4536410	4539110	Da kommt aber noch ein D6 drauf.
4546050	4546910	Oh, 13.
4561700	4565920	Nee, also ich will sie nicht töten, weil wir wollen ja...
4565920	4570440	Nein. Also ich möchte sie
4570440	4575260	unschädlich machen, ja, aber nicht umbringen.
4578250	4581590	Ich meine, ich habe ja auch irgendwie so auf ihren Arm gezielt oder so,
4581590	4584210	weil ich ihre Pistole wegschießen wollte.
4606160	4609200	Dann habe ich die Blade of Stun gestellt.
4641990	4644430	Da links und rechts sind Wände zwischen, oder?
4645930	4684900	Ja. Ich stecke sie wieder an.
4686300	4688000	In Ordnung. Zurück zum originalen Plan.
4688100	4691160	Komaro, kümmerst du dich um Captain Nero und wir gehen weiter?
4778540	4858750	Ja, ich versuche ihn aufzuhalten.
4858750	4859670	Ich versuche ihn zurückzureißen.
4914600	4916180	Ich warte mit seinen roten Augen an.
4918320	4929260	Gut. Daraufhin startet Grixo.
4929260	4932720	Kelloman, sie hat es vielleicht verdient, aber wir brauchen sie noch.
4944000	4944440	Sicherlich.
4968530	4974170	Also eigentlich war der Plan, dass wir ihn mitnehmen, damit er auf sie aufpasst und wir zu dritt reingehen können.
4997710	5158700	Er wächst so nix.
5160500	5163840	Und hält dann seine Waffe bereit und
5163840	5167040	sich aufmerksam natürlich um beim Vorwärtsgehen.
5167500	5181100	Ich habe hier so Dark Vision.
5181100	5252310	Also sobald mir da irgendwas auffällt, ne, nehme ich so die Hand, dass die sehen, dass da irgendwas ist und dann, also kann ich das irgendwie genauer erkennen, ist das irgendwie so ein Seil, was da, also so ein Seil zum Stolpern oder liegt da was auf der Stufe oder, das ist einfach, liegt da und ist nicht irgendwie verbunden oder so oder eingelassen in die Stufe, sondern liegt oben drauf.
5252310	5267010	kommt mir das irgendwie bekannt vor.
5274540	5275640	Technology 22.
5317970	5319110	Das heißt, das ist eine Barriere,
5319190	5320490	dass man quasi nicht zurück kann.
5325160	5326320	Und dahinter
5326320	5328200	sehe ich da auf der nächsten Stufe
5328200	5330020	oder da drumrum noch irgendwas,
5330200	5331520	das da was ähnliches ist.
5333060	5334060	Und sieht das
5334060	5336520	aus, als ob das neu da ist
5336520	5337540	oder ist das schon länger
5337540	5339020	da platziert?
5361730	5362210	Also,
5382010	5384210	ich zeige auf die Höhre drauf,
5384290	5384790	drehe mich so um.
5385450	5395790	Hier liegt eine Art Barrieremine, die wahrscheinlich, wenn wir drüber gehen, uns den Rückweg versperrt.
5395890	5397410	Ich würde mal versuchen, sie zu entschärfen.
5411210	5411490	Gerne.
5415080	5424300	Also ich hole mein Sleißer-Skate raus und ich würde jetzt so von Gantons Erfahrung aus vermuten,
5424300	5427500	dass Dr. Rath irgendwelche akademischen klugen Ratschläge gibt.
5427500	5549360	Also wenn das, ich habe mir die angeguckt, wenn das möglich ist, dann würde ich sie gerne so entwerfen, dass wir sie mitnehmen können. Also dann gucke ich mir das, was muss repariert werden? Okay, dass das befestigt werden kann, ja okay. Aber an sich das Ding ist ansonsten heile.
5549360	5582660	Ja, okay. Also dann gucke ich mir an, wie man das einstellt, damit ich das bei Bedarf auch schnell irgendwie benutzen kann. Und dann habe ich es mir doch gedacht, die Lexan waren hier und haben uns dieses Willkommensgeschenk hinterlassen.
5583860	5591740	Man sieht auch, ich zeige hier auf die Fußspur, man sieht auch, dass hier einige schon hergelaufen sind scheinbar.
5594020	5605060	Gut, gehen wir weiter. Und dann gehen wir gleich auf die gleiche Art und Weise weiter.
5671220	5792990	Also dieser dunkle Bereich in der Mitte, ist das eine Säule, die hochgeht oder geht das dahinter weiter in den...
5792990	5794610	Okay, also es geht irgendwie dahinter rum.
5823530	5842030	Und vom Sensor her ist die so ausgerichtet, dass die uns erfasst, wenn wir durch die Tür kommen.
5842030	5864440	oder woran das Problem ist, wenn die hochgeht.
5871880	5873260	Ich gucke Erklärungen an.
5874440	5875800	Könnt ihr sie irgendwie aus dem Weg schaffen?
5896260	5898660	Vielleicht könnt ihr sie auch einfach anheben.
5921600	5947700	Man muss die Dinger ja irgendwie wieder deaktivieren können.
5948380	5951320	Es kann ja nicht sein, dass der Sensor irgendwie in alle Richtungen geht.
5954820	5962740	Das heißt, es hat einen Funk in der Funkschnittstelle.
5963100	5976140	Ja, also dann, ich habe ja irgendwas zum Funken dabei, dann möchte ich mal gucken, ob ich da irgendwie drankomme an das Funk, an diese Funkschnittstelle.
5983410	6124780	Okay, machen wir mal irgendwie auf die Sprechblase klicken. Immerhin etwas.
6124780	6177350	Ja, genau. Also Karl Rexo guckt Dr. Raff etwas bewundernswert an. Gute Reaktion.
6177350	6905230	Danke. Immer auf alles vorbereitet sein. Weiter geht's. Links und rechts, so wie sie losgelaufen ist, weiß sie auf jeden Fall mehr, als sie uns gesagt hat. Also Garrixo guckt sich das an und ich möchte mir auch die Rückseite nochmal angucken.
6905230	6909910	bei den Sachen, die du gerade so beschrieben hast, ist mir so der Gedanke gekommen,
6910090	6913710	ob das einfach Regalplätze sind, die leer sind oder ob da
6913710	6917990	in diesen Linien, ob da nicht irgendwie Informationen gespeichert sind, also mehr
6917990	6919050	Richtung technischer
6919050	6926210	Bibliothek, die man vielleicht noch auslesen kann, obwohl sie
6926210	6930390	halt immer noch da ist und ich würde gucken, ob ich da irgendwelche
6930390	6933930	technischen Vorrichtungen sehe, wo man sich verbinden kann, wie man die
6933930	6935670	dass man die auslesen kann oder sowas.
6978310	6983530	Diese Linien, die da sind, diese Glas-Systeme, die du beschrieben hast,
6984350	6987030	sieht das so aus, als ob das irgendwelche Informationen kodiert,
6987190	6989010	dass man, weiß nicht, wie man die Sachen da jetzt,
6991430	6996770	also wie bewerte ich das, wenn ich da jetzt die fehlenden Sachen da wieder rein stelle,
6996930	7002090	lesen die dann, verbinden die sich mit diesen Lichtleitern und lesen da was aus?
7002090	7116880	Oder ist das, ich muss nochmal nachfragen, kann das sein,
7116880	7120720	das, wenn jetzt so eine Pyramide vielleicht irgendwie Licht ausstrahlt oder so,
7120780	7124880	dass sie dann bestimmte Symbole hervorhebt
7124880	7128820	oder ist das, also erkenne ich da so einen Zusammenhang oder ist das
7128820	7130280	einfach nur, dass es an der Wand steht und
7130280	7166350	meine Frage bezog sich auf die umgedrehte Richtung. Wenn ich jetzt unten
7166350	7170550	da was rein stelle, werden dann Buchstabe 5, 6 und 10
7170550	7174110	also könnte das sein oder ist das unwahrscheinlich?
7188230	7204700	Können wir sonst irgendwelche, sonst finden wir keine Spuren, wenn wir den Raum jetzt hier noch untersuchen, der, weiß ich nicht, darauf hindeuten könnte, wo die hin sind oder, ja.
7592150	7607690	Also die Tür hat sich aber nicht geöffnet, da ich das da drin rumgefummelt habe.
7612920	7627050	Also ich leuchte da mal rein, wie so ein Eierpixler.
7627050	7630670	Okay.
7632810	7635150	Ich suche mir irgendeinen Gegenstand
7635150	7636350	mit meinem
7636350	7639290	Libro-Dagger oder so
7639290	7641130	und taste damit weiter ab, ob es noch
7641130	7641650	irgendwo anders
7641650	7646650	eine Stelle gibt, die man reindrücken kann.
7647430	7649070	Also ich weiß nicht, irgendwie
7649070	7650990	habe ich gesehen, dass Kellum irgendwie
7650990	7652710	die Tür oder so, haben wir die gefunden?
7652990	7654330	Oder hat er die gefunden?
7783900	7785680	Ich habe es nicht so richtig verstanden.
7785680	7787720	Also ich sehe so eine Linie,
7798270	7843220	Irgendwo mit dem Dolch da drauf, mit dramatischer Musik.
