start	end	text
993200	996520	Ja, das wird eine Lösung sein, oder verlieren wir nicht nur Zeit.
997680	1002200	Ich kenne mich mit so Raumschiff-Navigationen nicht aus.
1002480	1006180	Ich wende mich an Galerikstow. Wie lange brauchen wir dorthin?
1006180	1201440	Na, im Grunde wollte Ganten, lass mich kurz überlegen, eigentlich Richtung, na gut, es gab zwei Optionen, nach Coruscant oder zumindest in die Nähe von Tatooine. Das hatten wir noch nicht genau benannt, aber das war so die grobe Rendezvous-Richtung.
1250530	1253030	Nochmal zum Zustand von Ganten.
1255030	1256250	Vielleicht habe ich das vorhin verpasst.
1256510	1258790	Wie kritisch steht es um ihn?
1259130	1265950	Weil ich meine, wir sprechen ja hier von Reisen, die je nach Raumschiff richtig lang gehen können.
1266270	1267410	Ist das überhaupt eine Option?
1341390	1343410	Wir müssen uns um Ganten kümmern, keine Frage.
1343410	1368170	Aber was ich hier gesehen habe, diesen, wer auch immer es ist, in diesem Tempel, diesem Tempel, der hier auf dem Planeten, hier in der Nähe ist, wir können nicht einfach hier, ich kann nicht einfach hier verschwinden und hoffen, dass schon nichts Übles passieren wird, dass das Imperium sich schon nicht der Macht annehmen wird.
1368170	1393880	Ich weiß es nicht. Ich habe ihn nur gesehen. Ich habe ihn gesehen, ein Tempel voll mit diesen, tja, ich zeige sozusagen andeutungsweise nach draußen, ein Tempel, der die gesamte Natur dieses Planeten in sich vereint mit all diesen Basaltsäulen.
1393880	1413000	Ein Tempel, der rot ist vor Macht. Und ein Mann, der da drin etwas sucht. Mehr weiß ich nicht. Aber es ist doch kein Zufall, dass ich das sehe. Wir können nicht einfach verschwinden. Ich kann es nicht.
1487820	1490580	Was hat das mit Religion zu tun? Die Macht ist real.
1492200	1498040	Das Imperium interessiert es nicht, ob wir daran glauben oder nicht, wenn sie es einsetzen, um Menschen zu töten.
1507140	1512820	Wüsste ich sonst von ihm, würde ich sonst diese Vision erhalten?
1513540	1515100	Ich weiß es nicht. Das ist keine Wissenschaft.
1519820	1521180	Ich habe es Tempel genannt.
1522000	1525280	Ich habe es Tempel genannt. Vielleicht ist das auch eine Quelle der Macht.
1525480	1527600	Vielleicht ist das auch... Ich weiß es nicht.
1527600	1532440	lass uns nicht an Worten uns verirren.
1532860	1575000	Ich würfel in 5 E, aber ich sag's dann einfach.
1578390	1579630	Was sind denn die Ergebnisse hier?
1630250	1634910	Das war der Weisheitswurf und dann wolltest du noch Lore, hast du gesagt.
1635510	1644020	Naja, mein Lore-Wurf war gar nichts.
1647740	1649700	Ich bin eher der intuitive Typ.
2091650	2095710	Aber du sagtest gerade, er ist stabil, soweit man das sagen kann.
2095710	2405350	Also ich sag mal, bei dieser Stimmung, die da aufkommt, auch da, ich denke kurz an Kumaru, nehme kurz dieses Gerät, das er mir da gegeben hat, in die Hand, um sicher zu gehen, atme nochmal tief durch.
2405350	2415380	Und wie ich schon sagte, dieser Zerstörer dort oben, den lassen wir jetzt am besten Zerstörer sein.
2417480	2422480	Er ist vielleicht eine Lösung für Ganten, aber vielleicht ist er auch unser Ende.
2423860	2426480	Wir sollten eine andere Lösung finden. Die Frage ist, welche.
2428570	2433110	In diese Stadt zu fliegen, in der niemand mehr ist, glaube ich nicht, dass das eine Lösung ist.
2433870	2438110	Ich glaube auch nicht, dass es eine Lösung ist, jetzt von hier zu verschwinden
2438110	2441710	und in wie vielen Tagen auch immer eine Lösung zu finden.
2442990	2450990	Ich glaube, das Dringendste, neben Gantens Gesundheit, für die ich im Moment nichts tun kann,
2451950	2455370	ist, sich um diesen Tempel oder wie auch immer wir es nennen, zu kümmern.
2504650	2504850	Wer?
2511340	2511840	Ja, gerne.
2511840	2654320	Also dann sprechen wir dir. Dann sprechen wir, dass wir uns um den Tempel oder wie auch immer wir das nennen, kümmern und dass wir freies Geleit bekommen.
2717690	2740150	Wie wissen wir denn überhaupt, wo dieser Tempel sein könnte? Also ich meine, ja, okay. Ah, okay, das hatte ich vergessen. Gut. Ja, dann machen wir es so. Okay, dann war das okay.
2740150	2907560	Ja, völlig für sinnvoll, ja. Ohne Waffe erstmal. Schließlich ist sie ja noch beeinträchtigt zu ihrem eigenen Schutz.
2942500	2947780	Wir hatten sie aber grundsätzlich schon durchsucht.
2952940	3029900	Genau, stimmt. Ich würde sagen, da kriegst du, wenn du es uns zur Sicherheit einfach nimmst.
3051850	3056790	Ansonsten nehme ich sie mit, Hauptsache sie hat sie nicht selbst. Wir wollen sie dabei haben, mehr nicht.
3056790	3342790	Wir sorgen für deine Sicherheit. Den Blaster bekommst du, wenn es notwendig ist. Was könnten sie dort wollen?
3342790	3453490	Also in der Tat, ich werde vor allem auf diese, ich werde nicht auf ihn achten, aber auf diese Captain.
3453490	3769380	Fli-Moli. Können wir die irgendwie zuordnen? Oh, 20. Ich glaube, wir sind hier richtig. Man sieht, dass Kalem dieses Gerät von Kumaro nach wie vor fest in der Hand, in der linken Hand hat. Ich versuche es zu kontrollieren.
3769380	3783560	Aber ich lasse mal so ein bisschen den Eindruck auf mich wirken. Ist das hier Vergangenheit? Ist das eine archäologische Stätte oder ist das hier nach wie vor ein Tempel?
3840400	3849040	Das werde ich so auch weitergeben. Ich weiß nicht, was sich da drin befindet. Wir müssen hineingehen.
3849040	3905760	Oh, zu Recht. Zu Recht. Wird es dein Ende sein?
3919640	3920240	Gute Idee.
3952540	3953040	Sie rennt.
3963700	3973920	Ja, sollen sie rennen. Ich gehe hinein, ich gehe schnellen Schrittes, aber ich werde hier nicht völlig unbedacht reinrennen.
3973920	4173430	Man hört so ein gewisses, also falls ich das höre, hört man so ein gewisses Lachen von hinten. Und so ein kleiner Hinweis, was habt ihr denn erwartet? Sie ist unsere Gefangene verdammt nochmal gewesen.
4173430	4741880	strength's tors tors ich komme ja so ein bisschen später nach ich bin ja bewusst nicht gerannt wenn
4741880	4754110	ich um die ecke kommen seht ihr dass sich die hand um die pro blade schon schließt und ja ich
4754110	4761620	darf erst mal in richtung zu ihr zu ihr gehen wollen wir es ihr noch eine gelegenheit geben
4761620	4763120	oder sollen wir es an dieser Stelle beenden?
4784930	4919300	Rixxo ist der Einzige, der...
4919300	4920320	Sie hätte es verdient.
4920880	4923120	Aber der Tempel ist es, der uns
4923120	4924880	hier zu leiten vermag.
4925000	4925820	Wir müssen aufpassen.
4929150	4938500	Vielleicht versuchen wir es ab jetzt,
4938760	4940840	ohne unseren Gefangenen Waffen zu geben.
4941080	4941940	Können wir uns darauf einigen?
4958730	4960030	Maro ist ja noch bei uns, ne?
4961750	4961990	Oder?
4963290	4964810	Ist Komaru bei uns
4964810	4966250	oder nicht? Das hatte ich vorhin falsch verstanden.
4968150	4968450	Okay.
4968830	4981460	Okay. Gut.
4981540	4988000	Ich kontrolliere sie zunächst noch mal, wirklich nur sicherheitshalber, ob da nicht doch noch irgendwo eine Waffe oder sonst irgendwas ist.
4991250	4997410	Wenn das nicht der Fall ist, so richtig die Arme zusammenbinden kann man nicht.
4997590	4998950	Da fehlt einfach Relevantes.
5001930	5004210	Oder wo ist der Stumpf bei ihr?
5010660	5014480	Das rutscht ja durch sozusagen.
5022640	5023740	Also genau das mache ich.
5024100	5028420	Erstens, damit sie keinen Quatsch macht und zweitens, ohne Arme zu rennen ist einfach schwierig.
5033540	5034220	Achso, ja, ne.
5072320	5075940	Ich werde währenddessen ihr so zuflüstern,
5076000	5077260	das können ruhig auch die anderen hören.
5077860	5078640	Merkt ihr das?
5087200	5088340	Ich habe ein munter Bewusstsein.
5126120	5127160	Sie sind gefährlich.
5129340	5147220	Ich schaue zu Gal...
5147220	5150420	Mir scheint es ein bisschen zu ignorieren, was du sagst
5150420	5152320	und wendet sich an Galrixto.
5153120	5155020	Du bist der Schnellste und Leiseste von uns.
5155460	5156120	Gehst du voran?
5429180	5430980	Und machst das schnell, bevor er reden kann.
5431800	5761720	Also ich schaue mich erst mal um.
5761720	5763860	ist hier noch jemand anderes? Gibt es
5763860	5765920	irgendeine Möglichkeit, wo jemand sein könnte,
5766000	5767560	wo sich jemand verstecken könnte?
5879930	5881290	Wie weit ist die von uns entfernt?
5898040	5898800	Ich, ich,
5899480	5901120	ja, ich raune wirklich
5901120	5902720	leise zu dir rüber.
5903940	5905380	Ich weiß nicht, ob das der richtige
5905380	5907400	Ort ist oder ob wir damit
5907400	5909680	nicht Dinge provozieren,
5909680	5912060	die wir noch nicht provozieren sollten.
5953080	5954400	Irgendwie muss man rankommen.
5964580	5965460	Muss es, ja.
5991860	5992840	Sollte mal in Deckung gehen.
5992840	6121870	Casting Attack Power, das ist was anderes. Das ist gut.
6179190	6195160	Ich, also diesen Moment der Explosion, also natürlich ziehen wir uns kurz zurück und ducken uns.
6195220	6202040	Sobald die Explosion an uns, diese Druckwelle vorbei ist, werde ich das Gegenteil tun und sofort nach vorne rennen.
6202140	6204820	In diesem Moment, das ist ein Signal an alle.
6204820	6239410	zum Altar oder hinter den Altar.
6246480	6247360	Treppe hoch.
6249220	6250700	Also wirklich hoch.
6250820	6253300	Also ich hatte es so verstanden, dass da erstmal...
6253300	6255700	Also Treppe hoch zum Obelisken selbst hin.
6256420	6259380	Wenn ich dort nichts sehe, dann oben rum.
6259520	6260940	Aber ich bleibe oben.
6307700	6308600	Wir sind zu spät.
6314230	6317290	Ich gucke mir kurz die Nische an
6317290	6320870	und zeige aber parallel, also in der Hoffnung,
6320870	6328490	dass zumindest Karl Rixlo das so wahrnimmt, hinter dieser Säule mit dem Hinweis außenrum zu gehen.
6329430	6334830	Und ich zeige ihm rechtsrum, sodass ich, sobald er auf meiner Höhe ist, linksrum gehen werde.
6527240	6530480	Jetzt auch mal rüber und schauen wir uns das an. Kommt mir das irgendwie bekannt vor?
6546380	6625780	Nee, nee, nee, also dann wahrscheinlich nicht. Nee, wir sind zu spät.
6628850	6632890	Gut, ich werde ein bisschen schneller mich hier umschauen.
6632890	6634890	gibt es hier noch einen anderen Weg raus?
6635070	6637830	Geht es hier irgendwo weiter?
6694600	6695460	Das ist der Tempel.
6721350	6722750	Ich schaue nochmal nach oben.
6724070	6726010	Könnte man dort hochklettern?
6726310	6728190	Oder ist das halsbrecherisch?
6744660	6746920	Gut, war auch nur eine Frage.
6747260	6748920	Wenn man nach oben schaut,
6750020	6753620	ist da irgendwo oben dieser rote Himmel zu sehen?
6754480	6755980	Also es ist grundsätzlich offen.
6790030	6791450	Ich wende mich nochmal an die anderen.
6793170	6804030	Nicht nur, dass er oder sie schneller waren als wir, dass hier noch Sprengstoff liegt.
6805510	6806930	Ist doch kein Zufall.
6808450	6811970	Er, sie müssen gewusst haben, dass wir kommen oder dass irgendjemand kommt.
6812490	6813690	Sonst hat das hier doch keinen Zweck.
6814250	6815670	Warum sollte man das hier liegen lassen?
6835410	6839250	Gut, ja, das stimmt.
6839670	6842030	Es geht nicht darum, dass sie wussten, dass wir es sind.
6842270	6844650	Aber das ist eine offenkundige Falle.
6845010	6846090	Was wissen wir?
6846650	6850370	Dieser Begriff, dieser steinernen Dame?
6850550	6851370	Nee, wie war das vorhin?
6852830	6856010	Das ist ein Begriff, den...
6856010	6856910	Nee, genau.
6858130	6859370	Das war jetzt nur geil, Rexto.
6859510	6859630	Okay.
6860130	6861690	Weil der fiel gerade kurz im Gespräch,
6861810	6865790	aber das war Dr. Rath gerade, der das im Grunde auch nicht...
6865790	6866790	Dann wissen wir davon nichts.
6866950	6867490	Gut, okay.
6870150	6871090	Was haben sie hier geholt?
6871870	6872550	Seht ihr das?
6872550	6878210	Ich zeige denen kurz diese Stelle, an der was gestanden haben muss, diesen Spalt.
6879570	6881430	Hier war etwas und zwar vor kurzem.
7206050	7207690	Lasst uns nach Spuren schauen.
7208510	7213110	Ich meine nicht, dass ich gut wäre und wir sind hier natürlich schon reingetrampelt und es gab schon eine Explosion.
7214050	7231120	Nichtsdestotrotz in der Wand verschwinden.
7257860	7266150	Also ich mache es ganz klassisch, ich taste die Wand ab, so wie man das hier tun muss.
7266150	7274220	ich achte auf Temperaturen,
7274460	7276680	ich achte auf Geräusche,
7307840	7308720	so als ob man dort
7308720	7311160	eine Art von Schlüssel hineinstecken könnte.
7315830	7316430	Dann ich
7316430	7318450	gebe den anderen kurz ein Signal, ich
7318450	7320570	zeige es ihnen, aber ich werde gar nicht lange reden
7320570	7322990	und stecke einfach den Finger rein,
7323010	7323570	ist mir egal.
7326020	7328000	Vielleicht gibt es da einen Knopf, vielleicht gibt es da irgendetwas,
7329140	7330100	was das aktiviert.
7344190	7344970	Kurz für sonst,
7345090	7346310	also Saving Throw,
7346850	7352160	ich kann das irgendwie nicht hier würfeln, ich muss das
7352160	7871300	Ja, ich habe es gewürfelt. Das ist mehr als genug, würde ich sagen. Allerdings wird Kalium dir in diesem Moment nicht danken oder so, der ist konzentriert dabei zu überleben. Also ich vermute, der ist erstmal ganz schön ausgenockt. Ich kriege auch mal den Knopf, sicherheitshalber. Sehr gute Stelle.
